Игрок;Команда;Index;Минут на поле;Позиция;Голы;Передачи голевые;Голевые моменты;Голевые моменты удачные;Голевые моменты удачные. %;Голевые моменты создал;Фолы;Фолы на игроке;Голевые ошибки;Грубые ошибки;Желтые карточки;Красные карточки;Офсайды;Удары;Удары в створ;xG (ожидаемые голы);Передачи;Передачи точные. %;Передачи ключевые;Передачи ключевые точные. %;Навесы;Навесы точные. %;Передачи прогрессивные;Передачи прогрессивные точные. %;Передачи длинные;Передачи длинные точные. %;Передачи сверхдлинные;Передачи сверхдлинные точные. %;Передачи вперед в финальную треть;Передачи вперед в финальную треть точные. %;Передачи в штрафную;Передачи в штрафную точные. %;Потери;Потери мяча на своей половине;Обработки мяча неудачные;Овладевания мячом;Овладевания мячом на половине поля соперника;Ведения мяча;Единоборства;Единоборства удачные. %;Единоборства в обороне;Единоборства в обороне удачные. %;Единоборства в атаке;Единоборства в атаке удачные. %;Единоборства вверху;Единоборства вверху удачные. %;Обводки;Обводки удачные. %;Обводки в финальной трети поля;Обводки в финальной трети поля удачные. %;Отборы;Отборы удачные. %;Перехваты;Подборы;Матчей сыграно;Появление в стартовом составе;Был заменен;Вышел на замену;ТТД;ТТД удачные;ТТД удачные. %;Удары точные. %;Удары мимо;Удары перехваченные;Удары в штангу / перекладину;xA (ожидаемые передачи);xGPS (xG на удар);xGPG (xG на гол);xGC (конверсия xG);xGT (xG при игроке на поле);xGOPP (xG соперника при игроке на поле);NxG (чистый xG. разница xGT - xGOPP);xGD (оборонительный xG);xGDPS (оборонительный xG на удар);Передачи точные;Передачи ключевые точные;Навесы точные;Передачи прогрессивные точные;Передачи длинные точные;Передачи сверхдлинные точные;Передачи вперед в финальную треть точные;Передачи в штрафную точные;Единоборства удачные;Единоборства в обороне удачные;Единоборства в атаке удачные;Единоборства вверху удачные;Обводки удачные;Обводки в финальной трети поля удачные;Отборы удачные
Бенхамин Антонио Гарре;Крылья Советов;221;96;АП ПЦ;-;-;-;-;-;-;-;2.00;-;-;-;-;1.00;1.00;-;0.19;71.00;89 %;-;-;3.00;67 %;10.00;70 %;2.00;100 %;-;-;4.00;100 %;11.00;64 %;10.00;1.00;1.00;-;-;4.00;18.00;44 %;5.00;20 %;13.00;54 %;2.00;50 %;5.00;60 %;3.00;67 %;2.00;50 %;3.00;4.00;1;1.00;-;-;102.00;82.00;80 %;0 %;1.00;-;-;0.37;0.19;-;0.00;0.56;0.47;0.09;-;-;63.00;-;2.00;7.00;2.00;-;4.00;7.00;8.00;1.00;7.00;1.00;3.00;2.00;1.00
Юрий Горшков;Крылья Советов;205;96;ЗП Л;-;-;-;-;-;-;-;1.00;-;-;-;-;-;2.00;2.00;0.06;72.00;90 %;-;-;3.00;0 %;9.00;78 %;-;-;-;-;3.00;67 %;4.00;0 %;6.00;1.00;-;2.00;-;2.00;4.00;25 %;1.00;0 %;3.00;33 %;1.00;100 %;-;-;-;-;-;-;7.00;6.00;1;1.00;-;-;93.00;83.00;89 %;100 %;-;-;-;-;0.03;-;0.00;0.56;0.47;0.09;-;-;65.00;-;-;7.00;-;-;2.00;-;1.00;-;1.00;1.00;-;-;-
Кирилл Гоцук;Пари Нижний Новгород;232;96;З Ц;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;30.00;90 %;-;-;-;-;7.00;57 %;3.00;33 %;2.00;0 %;3.00;33 %;1.00;0 %;1.00;-;-;7.00;-;-;8.00;75 %;8.00;75 %;-;-;5.00;60 %;-;-;-;-;2.00;100 %;5.00;2.00;1;1.00;-;-;46.00;41.00;89 %;-;-;-;-;0.01;-;-;-;0.47;0.56;-0.09;-;-;27.00;-;-;4.00;1.00;-;1.00;-;6.00;6.00;-;3.00;-;-;2.00
Никита Каккоев;Пари Нижний Новгород;210;96;З ПЦ;-;-;-;-;-;-;1.00;1.00;-;1.00;-;-;-;-;-;-;41.00;78 %;-;-;1.00;100 %;9.00;56 %;-;-;-;-;2.00;50 %;2.00;50 %;4.00;-;-;5.00;-;4.00;12.00;83 %;8.00;75 %;4.00;100 %;2.00;100 %;2.00;100 %;1.00;100 %;2.00;50 %;7.00;5.00;1;1.00;-;-;69.00;58.00;84 %;-;-;-;-;0.05;-;-;-;0.47;0.56;-0.09;-;-;32.00;-;1.00;5.00;-;-;1.00;1.00;10.00;6.00;4.00;2.00;2.00;1.00;1.00
Владислав Карапузов;Пари Нижний Новгород;209;96;ЗП П;-;-;-;-;-;1.00;1.00;-;-;-;-;-;-;1.00;-;0.03;29.00;59 %;2.00;50 %;4.00;25 %;10.00;60 %;4.00;50 %;1.00;0 %;4.00;50 %;6.00;33 %;12.00;5.00;-;6.00;-;7.00;10.00;30 %;5.00;40 %;5.00;20 %;1.00;0 %;-;-;-;-;1.00;0 %;5.00;7.00;1;1.00;-;-;63.00;43.00;68 %;0 %;1.00;-;-;0.02;0.03;-;0.00;0.47;0.56;-0.09;-;-;17.00;1.00;1.00;6.00;2.00;-;2.00;2.00;3.00;2.00;1.00;-;-;-;-
Мамаду Майга;Пари Нижний Новгород;255;96;ЗП Ц;-;-;-;-;-;-;-;1.00;-;-;-;-;-;-;-;-;31.00;90 %;-;-;-;-;4.00;75 %;1.00;100 %;-;-;4.00;50 %;-;-;3.00;1.00;-;8.00;-;1.00;18.00;78 %;13.00;77 %;5.00;80 %;-;-;3.00;67 %;-;-;7.00;100 %;10.00;4.00;1;1.00;-;-;64.00;57.00;89 %;-;-;-;-;-;-;-;-;0.47;0.56;-0.09;-;-;28.00;-;-;3.00;1.00;-;2.00;-;14.00;10.00;4.00;-;2.00;-;7.00
Фернандо Костанца;Крылья Советов;218;96;ЗП ПЦ;-;-;-;-;-;-;1.00;3.00;-;-;-;-;-;-;-;-;98.00;91 %;-;-;4.00;0 %;17.00;88 %;-;-;-;-;6.00;83 %;7.00;43 %;6.00;-;1.00;11.00;3.00;4.00;21.00;57 %;11.00;64 %;10.00;50 %;6.00;50 %;1.00;0 %;1.00;0 %;5.00;80 %;7.00;7.00;1;1.00;-;-;138.00;119.00;86 %;-;-;-;-;0.21;-;-;-;0.56;0.47;0.09;0.08;0.08;89.00;-;-;15.00;-;-;5.00;3.00;12.00;7.00;5.00;3.00;-;-;4.00
Амар Рахманович;Крылья Советов;178;96;Ф Ц;-;-;1.00;-;0 %;-;1.00;2.00;-;-;-;-;-;2.00;1.00;0.23;42.00;69 %;-;-;1.00;0 %;11.00;73 %;1.00;100 %;-;-;7.00;57 %;2.00;50 %;10.00;-;1.00;-;-;1.00;18.00;28 %;3.00;33 %;15.00;27 %;4.00;25 %;1.00;100 %;-;-;1.00;0 %;1.00;1.00;1;1.00;-;-;66.00;38.00;58 %;50 %;-;1.00;-;-;0.12;-;0.00;0.56;0.47;0.09;-;-;29.00;-;-;8.00;1.00;-;4.00;1.00;5.00;1.00;4.00;1.00;1.00;-;-
Александр Солдатенков;Крылья Советов;227;96;З ЛЦ;-;-;-;-;-;-;1.00;-;1.00;1.00;-;-;-;-;-;-;82.00;93 %;-;-;-;-;12.00;75 %;3.00;67 %;-;-;5.00;60 %;-;-;5.00;-;-;15.00;1.00;1.00;11.00;91 %;9.00;100 %;2.00;50 %;2.00;100 %;-;-;-;-;4.00;100 %;10.00;7.00;1;1.00;-;-;111.00;104.00;94 %;-;-;-;-;-;-;-;-;0.56;0.47;0.09;0.02;0.02;76.00;-;-;9.00;2.00;-;3.00;-;10.00;9.00;1.00;2.00;-;-;4.00
Мендес;ЦСКА Москва;210;93;ЗП ЛЦ;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;38.00;87 %;-;-;-;-;9.00;67 %;-;-;-;-;6.00;50 %;1.00;100 %;1.00;1.00;-;3.00;1.00;-;4.00;25 %;3.00;33 %;1.00;0 %;-;-;-;-;-;-;2.00;50 %;4.00;4.00;1;1.00;1.00;-;50.00;42.00;84 %;-;-;-;-;0.26;-;-;-;1.15;0.30;0.85;-;-;33.00;-;-;6.00;-;-;3.00;1.00;1.00;1.00;-;-;-;-;1.00
Вильмар Барриос;Зенит;250;92;ЗП ПЦ;-;-;-;-;-;-;3.00;2.00;-;-;-;-;-;-;-;-;57.00;84 %;1.00;0 %;-;-;12.00;58 %;2.00;0 %;-;-;9.00;56 %;1.00;0 %;4.00;-;-;5.00;1.00;3.00;12.00;67 %;10.00;60 %;2.00;100 %;3.00;33 %;1.00;100 %;-;-;3.00;67 %;6.00;8.00;1;1.00;1.00;-;86.00;73.00;85 %;-;-;-;-;-;-;-;-;0.40;0.89;-0.49;-;-;48.00;-;-;7.00;-;-;5.00;-;8.00;6.00;2.00;1.00;1.00;-;2.00
Евгений Чернов;Ростов;193;92;ЗЛ;-;-;-;-;-;-;-;1.00;1.00;3.00;-;-;-;-;-;-;57.00;79 %;-;-;2.00;100 %;14.00;64 %;4.00;25 %;-;-;12.00;75 %;3.00;67 %;8.00;2.00;1.00;6.00;2.00;2.00;13.00;46 %;6.00;33 %;7.00;57 %;5.00;40 %;4.00;50 %;3.00;33 %;2.00;50 %;6.00;9.00;1;1.00;1.00;-;88.00;68.00;77 %;-;-;-;-;0.44;-;-;-;0.90;0.92;-0.02;0.08;0.08;45.00;-;2.00;9.00;1.00;-;9.00;2.00;6.00;2.00;4.00;2.00;2.00;1.00;1.00
Луис Герардо Чавез Магалон;Динамо Москва;192;91;ЗП Ц;-;-;-;-;-;-;-;3.00;-;-;-;-;-;1.00;-;0.02;48.00;71 %;-;-;1.00;100 %;13.00;54 %;3.00;33 %;1.00;100 %;6.00;67 %;2.00;100 %;5.00;2.00;-;8.00;3.00;3.00;19.00;47 %;14.00;50 %;5.00;40 %;9.00;33 %;2.00;100 %;-;-;2.00;100 %;14.00;8.00;1;1.00;1.00;-;93.00;68.00;73 %;0 %;1.00;-;-;0.14;0.02;-;0.00;2.11;1.20;0.91;0.15;0.07;34.00;-;1.00;7.00;1.00;1.00;4.00;2.00;9.00;7.00;2.00;3.00;2.00;-;2.00
Максим Сидоров;Оренбург;218;90;ЗЛ;-;-;-;-;-;-;-;2.00;-;1.00;-;-;-;1.00;-;0.03;65.00;85 %;-;-;3.00;67 %;17.00;76 %;1.00;100 %;1.00;100 %;8.00;75 %;4.00;75 %;5.00;1.00;-;6.00;-;4.00;13.00;46 %;8.00;50 %;5.00;40 %;5.00;40 %;2.00;50 %;1.00;0 %;3.00;67 %;3.00;10.00;1;1.00;1.00;-;96.00;78.00;81 %;0 %;1.00;-;-;0.05;0.03;-;0.00;1.3;0.47;0.56;-;-;55.00;-;2.00;13.00;1.00;1.00;6.00;3.00;6.00;4.00;2.00;2.00;1.00;-;2.00
Максим Витюгов;Крылья Советов;218;90;ЗП ЛЦ;-;-;-;-;-;-;-;2.00;-;-;-;-;-;-;-;-;63.00;97 %;-;-;1.00;0 %;9.00;89 %;1.00;100 %;-;-;3.00;100 %;1.00;0 %;-;-;-;3.00;-;3.00;10.00;70 %;7.00;71 %;3.00;67 %;1.00;100 %;1.00;100 %;-;-;4.00;75 %;2.00;4.00;1;1.00;1.00;-;82.00;77.00;94 %;-;-;-;-;-;-;-;-;0.56;0.36;0.20;-;-;61.00;-;-;8.00;1.00;-;3.00;-;7.00;5.00;2.00;1.00;1.00;-;3.00
Кади Иури Борхес Малиновский;ФК Краснодар;228;89;АП П;-;-;2.00;-;0 %;-;2.00;1.00;-;-;1.00;-;-;2.00;1.00;0.32;25.00;76 %;-;-;-;-;9.00;56 %;1.00;100 %;-;-;2.00;50 %;1.00;100 %;9.00;2.00;-;3.00;2.00;2.00;17.00;47 %;7.00;43 %;10.00;50 %;4.00;50 %;3.00;67 %;1.00;100 %;2.00;0 %;5.00;8.00;1;1.00;1.00;-;60.00;44.00;73 %;50 %;1.00;-;-;0.08;0.16;-;0.00;0.92;0.90;0.02;-;-;19.00;-;-;5.00;1.00;-;1.00;1.00;8.00;3.00;5.00;2.00;2.00;1.00;-
Мойзес;ЦСКА Москва;219;87;З ЛЦ;-;-;-;-;-;-;2.00;-;-;-;1.00;-;-;1.00;-;0.02;43.00;81 %;-;-;3.00;0 %;8.00;63 %;2.00;50 %;-;-;5.00;80 %;2.00;0 %;6.00;-;-;5.00;1.00;1.00;13.00;69 %;9.00;56 %;4.00;100 %;1.00;100 %;2.00;100 %;1.00;100 %;7.00;43 %;5.00;6.00;1;1.00;1.00;-;69.00;56.00;81 %;0 %;1.00;-;-;-;0.02;-;0.00;0.76;0.28;0.48;-;-;35.00;-;-;5.00;1.00;-;4.00;-;9.00;5.00;4.00;1.00;2.00;1.00;3.00
Фёдор Чалов;ЦСКА Москва;224;87;Ф Ц;-;-;1.00;-;0 %;-;2.00;2.00;-;-;-;-;2.00;2.00;1.00;0.26;34.00;74 %;1.00;0 %;-;-;7.00;86 %;-;-;-;-;3.00;100 %;-;-;15.00;1.00;1.00;3.00;-;1.00;22.00;45 %;6.00;33 %;16.00;50 %;5.00;20 %;7.00;57 %;2.00;100 %;4.00;25 %;1.00;4.00;1;1.00;1.00;-;66.00;43.00;65 %;50 %;-;1.00;-;-;0.13;-;0.00;0.76;0.28;0.48;-;-;25.00;-;-;6.00;-;-;3.00;-;10.00;2.00;8.00;1.00;4.00;2.00;1.00
Роберто Карлос Фернандес Торо;Балтика;193;87;ЗП Л;-;-;-;-;-;-;2.00;2.00;-;1.00;-;-;-;-;-;-;30.00;63 %;-;-;-;-;10.00;60 %;1.00;0 %;-;-;5.00;40 %;1.00;0 %;8.00;1.00;1.00;3.00;-;1.00;12.00;33 %;8.00;38 %;4.00;25 %;2.00;0 %;2.00;50 %;2.00;50 %;3.00;67 %;1.00;8.00;1;1.00;1.00;-;53.00;33.00;62 %;-;-;-;-;-;-;-;-;0.47;1.3;-0.56;-;-;19.00;-;-;6.00;-;-;2.00;-;4.00;3.00;1.00;-;1.00;1.00;2.00
Анхело Хосе Энрикес Итурра;Балтика;188;87;Ф ПЦ;-;-;-;-;-;-;1.00;1.00;-;-;-;-;-;-;-;-;14.00;64 %;1.00;0 %;-;-;2.00;100 %;-;-;-;-;1.00;100 %;-;-;8.00;-;1.00;-;-;-;22.00;18 %;7.00;0 %;15.00;27 %;11.00;18 %;-;-;-;-;3.00;0 %;2.00;-;1;1.00;1.00;-;39.00;15.00;38 %;-;-;-;-;-;-;-;-;0.47;1.3;-0.56;-;-;9.00;-;-;2.00;-;-;1.00;-;4.00;-;4.00;2.00;-;-;-
Иван Обляков;ЦСКА Москва;256;87;АП ПЦ;-;2.00;-;-;-;3.00;-;2.00;1.00;1.00;-;-;1.00;1.00;-;0.26;45.00;82 %;3.00;67 %;2.00;0 %;8.00;88 %;-;-;-;-;3.00;67 %;5.00;60 %;8.00;1.00;2.00;2.00;1.00;1.00;8.00;63 %;3.00;67 %;5.00;60 %;2.00;50 %;2.00;50 %;-;-;2.00;50 %;2.00;6.00;1;1.00;1.00;-;66.00;52.00;79 %;0 %;-;1.00;-;0.39;0.26;-;0.00;0.76;0.28;0.48;-;-;37.00;2.00;-;7.00;-;-;2.00;3.00;5.00;2.00;3.00;1.00;1.00;-;1.00
Руслан Безруков;Рубин Казань;208;86;ЗП Л;-;-;-;-;-;-;1.00;2.00;-;-;-;-;-;-;-;-;30.00;77 %;-;-;-;-;3.00;67 %;2.00;50 %;-;-;2.00;50 %;-;-;6.00;2.00;2.00;4.00;-;2.00;16.00;25 %;8.00;13 %;8.00;38 %;1.00;0 %;2.00;100 %;-;-;7.00;14 %;5.00;5.00;1;1.00;1.00;-;60.00;39.00;65 %;-;-;-;-;-;-;-;-;2.9;0.93;1.16;0.15;0.07;23.00;-;-;2.00;1.00;-;1.00;-;4.00;1.00;3.00;-;2.00;-;1.00
Матео Марьянов Стаматов;Пари Нижний Новгород;259;85;ЗП Л;-;-;-;-;-;-;1.00;1.00;-;-;-;-;-;-;-;-;23.00;83 %;-;-;1.00;0 %;1.00;100 %;-;-;-;-;-;-;2.00;50 %;3.00;1.00;-;4.00;1.00;-;11.00;82 %;8.00;88 %;3.00;67 %;1.00;100 %;1.00;100 %;1.00;100 %;2.00;100 %;7.00;4.00;1;1.00;1.00;-;47.00;41.00;87 %;-;-;-;-;0.07;-;-;-;0.36;0.35;0.01;-;-;19.00;-;-;1.00;-;-;-;1.00;9.00;7.00;2.00;1.00;1.00;1.00;2.00
Александр Трошечкин;Пари Нижний Новгород;191;85;П ЛЦ;-;-;-;-;-;-;1.00;-;-;-;-;-;-;1.00;-;0.05;14.00;79 %;-;-;-;-;3.00;100 %;-;-;-;-;2.00;100 %;-;-;5.00;1.00;1.00;2.00;1.00;-;10.00;30 %;4.00;25 %;6.00;33 %;2.00;50 %;-;-;-;-;1.00;0 %;4.00;2.00;1;1.00;1.00;-;34.00;22.00;65 %;0 %;1.00;-;-;0.03;0.05;-;0.00;0.36;0.35;0.01;0.08;0.08;11.00;-;-;3.00;-;-;2.00;-;3.00;1.00;2.00;1.00;-;-;-
Хызыр Аппаев;Факел Воронеж;197;84;Ф ЛЦ;-;-;-;-;-;1.00;1.00;2.00;-;-;-;-;1.00;1.00;-;0.07;23.00;70 %;2.00;50 %;-;-;-;-;-;-;-;-;1.00;100 %;3.00;33 %;11.00;3.00;2.00;1.00;-;1.00;14.00;43 %;2.00;0 %;12.00;50 %;8.00;38 %;2.00;50 %;2.00;50 %;-;-;-;5.00;1;1.00;1.00;-;46.00;28.00;61 %;0 %;-;1.00;-;0.14;0.07;-;0.00;1.20;1.81;-0.61;-;-;16.00;1.00;-;-;-;-;1.00;1.00;6.00;-;6.00;3.00;1.00;1.00;-
Ираклий Квеквескири;Факел Воронеж;212;84;ЗП ПЦ;-;-;-;-;-;-;2.00;-;-;1.00;-;-;-;2.00;-;0.03;48.00;77 %;2.00;0 %;-;-;13.00;54 %;3.00;33 %;-;-;9.00;78 %;4.00;25 %;7.00;2.00;1.00;8.00;2.00;1.00;14.00;57 %;12.00;50 %;2.00;100 %;3.00;100 %;1.00;100 %;1.00;100 %;9.00;33 %;7.00;6.00;1;1.00;1.00;-;79.00;59.00;75 %;0 %;1.00;1.00;-;-;0.01;-;0.00;1.20;1.81;-0.61;0.05;0.02;37.00;-;-;7.00;1.00;-;7.00;1.00;8.00;6.00;2.00;3.00;1.00;1.00;3.00
Иван Миладинович;Сочи;226;84;З ПЦ;-;-;-;-;-;1.00;-;-;-;-;-;-;-;-;-;-;37.00;95 %;1.00;100 %;-;-;8.00;88 %;3.00;67 %;-;-;3.00;67 %;1.00;0 %;1.00;-;-;4.00;1.00;-;6.00;100 %;3.00;100 %;3.00;100 %;4.00;100 %;-;-;-;-;-;-;3.00;5.00;1;1.00;1.00;-;51.00;49.00;96 %;-;-;-;-;-;-;-;-;0.89;0.40;0.49;-;-;35.00;1.00;-;7.00;2.00;-;2.00;-;6.00;3.00;3.00;4.00;-;-;-
Игорь Юрганов;Сочи;205;84;З ЛЦ;-;-;-;-;-;-;2.00;-;-;-;-;-;-;-;-;-;38.00;87 %;-;-;-;-;9.00;100 %;3.00;100 %;1.00;100 %;8.00;100 %;-;-;1.00;1.00;-;6.00;2.00;1.00;7.00;57 %;6.00;50 %;1.00;100 %;2.00;100 %;-;-;-;-;1.00;0 %;6.00;3.00;1;1.00;1.00;-;55.00;47.00;85 %;-;-;-;-;-;-;-;-;0.89;0.40;0.49;-;-;33.00;-;-;9.00;3.00;1.00;8.00;-;4.00;3.00;1.00;2.00;-;-;-
Густаво Мантуан;Зенит;242;83;П П;-;-;-;-;-;-;1.00;3.00;-;-;-;-;1.00;1.00;1.00;0.10;23.00;91 %;-;-;-;-;1.00;100 %;2.00;100 %;-;-;-;-;1.00;0 %;2.00;-;1.00;1.00;-;3.00;11.00;91 %;4.00;100 %;7.00;86 %;3.00;100 %;3.00;100 %;-;-;-;-;-;1.00;1;1.00;1.00;-;40.00;36.00;90 %;100 %;-;-;-;-;0.10;-;0.00;0.40;0.89;-0.49;-;-;21.00;-;-;1.00;2.00;-;-;-;10.00;4.00;6.00;3.00;3.00;-;-
Константин Марадишвили;Локомотив Москва;188;83;ЗП ЛЦ;-;-;1.00;-;0 %;1.00;3.00;1.00;-;1.00;-;-;-;1.00;1.00;0.10;57.00;82 %;1.00;0 %;1.00;100 %;13.00;77 %;1.00;100 %;-;-;4.00;50 %;2.00;100 %;9.00;2.00;1.00;1.00;-;3.00;9.00;33 %;4.00;25 %;5.00;40 %;3.00;0 %;1.00;100 %;-;-;-;-;1.00;6.00;1;1.00;1.00;-;77.00;60.00;78 %;100 %;-;-;-;-;0.10;-;0.00;1.31;1.11;0.20;-;-;47.00;-;1.00;10.00;1.00;-;2.00;2.00;3.00;1.00;2.00;-;1.00;-;-
Клаудиньо;Зенит;257;83;П Л;1.00;-;1.00;1.00;100 %;-;1.00;-;-;-;-;-;-;1.00;1.00;0.75;73.00;89 %;2.00;0 %;-;-;16.00;81 %;7.00;100 %;-;-;4.00;100 %;3.00;0 %;8.00;4.00;3.00;8.00;2.00;-;11.00;27 %;7.00;29 %;4.00;25 %;2.00;0 %;2.00;50 %;-;-;2.00;50 %;4.00;8.00;1;1.00;1.00;-;101.00;82.00;81 %;100 %;-;-;-;-;0.75;0.75;1.33;0.40;0.89;-0.49;-;-;65.00;-;-;13.00;7.00;-;4.00;-;3.00;2.00;1.00;-;1.00;-;1.00
Алексей Ионов;Ростов;195;82;АП П;-;-;1.00;-;0 %;1.00;1.00;-;-;-;-;-;1.00;1.00;-;0.08;17.00;71 %;2.00;0 %;-;-;2.00;50 %;-;-;-;-;1.00;100 %;2.00;0 %;4.00;-;-;3.00;1.00;-;4.00;25 %;2.00;50 %;2.00;0 %;-;-;2.00;0 %;1.00;0 %;1.00;0 %;3.00;3.00;1;1.00;1.00;-;28.00;19.00;68 %;0 %;1.00;-;-;0.10;0.08;-;0.00;0.90;0.92;-0.02;-;-;12.00;-;-;1.00;-;-;1.00;-;1.00;1.00;-;-;-;-;-
Никита Салтыков;Крылья Советов;229;81;АП ЛЦ;-;-;-;-;-;-;-;2.00;-;-;-;-;-;1.00;1.00;0.08;30.00;83 %;-;-;-;-;4.00;50 %;2.00;100 %;-;-;1.00;100 %;1.00;100 %;8.00;-;-;-;-;1.00;18.00;44 %;7.00;57 %;11.00;36 %;3.00;33 %;5.00;60 %;2.00;50 %;3.00;67 %;1.00;1.00;1;1.00;1.00;-;52.00;37.00;71 %;100 %;-;-;-;-;0.08;-;0.00;0.35;0.36;-0.01;-;-;25.00;-;-;2.00;2.00;-;1.00;1.00;8.00;4.00;4.00;1.00;3.00;1.00;2.00
Никола Чумич;Рубин Казань;273;80;АП ЛЦ;1.00;-;3.00;1.00;33 %;-;1.00;1.00;-;1.00;1.00;-;-;3.00;3.00;1.50;33.00;64 %;4.00;0 %;3.00;0 %;7.00;57 %;2.00;50 %;-;-;4.00;75 %;7.00;57 %;14.00;2.00;1.00;2.00;-;6.00;14.00;36 %;6.00;33 %;8.00;38 %;1.00;100 %;4.00;50 %;3.00;33 %;1.00;0 %;1.00;7.00;1;1.00;1.00;-;65.00;43.00;66 %;100 %;-;-;-;0.02;0.50;1.50;0.67;2.9;0.93;1.16;-;-;21.00;-;-;4.00;1.00;-;3.00;4.00;5.00;2.00;3.00;1.00;2.00;1.00;-
Батчи;ФК Краснодар;232;80;АП Л;-;-;-;-;-;1.00;-;3.00;-;-;-;-;1.00;1.00;-;0.13;19.00;89 %;2.00;50 %;-;-;3.00;67 %;-;-;-;-;1.00;0 %;1.00;100 %;6.00;1.00;1.00;1.00;1.00;1.00;11.00;45 %;1.00;0 %;10.00;50 %;5.00;40 %;3.00;67 %;2.00;100 %;1.00;0 %;2.00;4.00;1;1.00;1.00;-;39.00;29.00;74 %;0 %;1.00;-;-;0.17;0.13;-;0.00;0.92;0.90;0.02;-;-;17.00;1.00;-;2.00;-;-;-;1.00;5.00;-;5.00;2.00;2.00;2.00;-
Никита Кривцов;ФК Краснодар;235;80;П ЛЦ;-;-;-;-;-;2.00;-;1.00;-;-;-;-;1.00;2.00;1.00;0.12;25.00;76 %;5.00;40 %;-;-;8.00;50 %;3.00;67 %;-;-;5.00;40 %;2.00;50 %;9.00;2.00;2.00;3.00;2.00;2.00;15.00;47 %;4.00;25 %;11.00;55 %;7.00;29 %;1.00;100 %;-;-;2.00;50 %;6.00;3.00;1;1.00;1.00;-;55.00;38.00;69 %;50 %;1.00;-;-;0.45;0.06;-;0.00;0.92;0.90;0.02;-;-;19.00;2.00;-;4.00;2.00;-;2.00;1.00;7.00;1.00;6.00;2.00;1.00;-;1.00
Максим Мухин;ЦСКА Москва;222;80;З ПЦ;-;-;-;-;-;-;-;-;-;-;-;-;-;1.00;-;0.04;32.00;84 %;-;-;-;-;5.00;40 %;-;-;-;-;1.00;0 %;-;-;3.00;2.00;-;8.00;1.00;-;12.00;50 %;12.00;50 %;-;-;2.00;0 %;-;-;-;-;3.00;33 %;7.00;6.00;1;1.00;1.00;-;58.00;46.00;79 %;0 %;-;1.00;-;0.04;0.04;-;0.00;0.67;0.23;0.44;0.02;0.02;27.00;-;-;2.00;-;-;-;-;6.00;6.00;-;-;-;-;1.00
Лазар Ранджелович;Рубин Казань;195;80;ЗП ЛЦ;-;-;1.00;-;0 %;1.00;-;-;-;-;-;-;-;2.00;1.00;0.08;39.00;77 %;1.00;0 %;3.00;33 %;8.00;75 %;1.00;100 %;-;-;3.00;33 %;3.00;67 %;4.00;1.00;1.00;4.00;-;1.00;14.00;36 %;6.00;17 %;8.00;50 %;3.00;33 %;4.00;25 %;-;-;2.00;50 %;6.00;7.00;1;1.00;1.00;-;70.00;50.00;71 %;50 %;-;1.00;-;-;0.04;-;0.00;2.9;0.93;1.16;-;-;30.00;-;1.00;6.00;1.00;-;1.00;2.00;5.00;1.00;4.00;1.00;1.00;-;1.00
Игорь Дмитриев;Урал Екатеринбург;215;79;АП Л;-;-;1.00;-;0 %;1.00;1.00;2.00;-;-;-;-;-;1.00;1.00;0.11;21.00;67 %;-;-;-;-;1.00;0 %;-;-;-;-;-;-;1.00;100 %;7.00;2.00;1.00;3.00;-;3.00;14.00;57 %;7.00;86 %;7.00;29 %;3.00;0 %;1.00;100 %;1.00;100 %;4.00;100 %;4.00;3.00;1;1.00;1.00;-;48.00;34.00;71 %;100 %;-;-;-;-;0.11;-;0.00;1.11;1.12;-0.01;-;-;14.00;-;-;-;-;-;-;1.00;8.00;6.00;2.00;-;1.00;1.00;4.00
Егор Голенков;Ростов;211;79;Ф Ц;-;1.00;-;-;-;1.00;-;1.00;-;-;-;-;2.00;-;-;-;21.00;57 %;1.00;100 %;-;-;3.00;67 %;-;-;-;-;1.00;100 %;1.00;0 %;17.00;2.00;-;-;-;-;30.00;37 %;2.00;0 %;28.00;39 %;14.00;50 %;1.00;0 %;1.00;0 %;-;-;-;1.00;1;1.00;1.00;-;52.00;24.00;46 %;-;-;-;-;0.44;-;-;-;0.90;0.92;-0.02;-;-;12.00;1.00;-;2.00;-;-;1.00;-;11.00;-;11.00;7.00;-;-;-
Данил Пруцев;Спартак Москва;236;78;П ПЦ;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;54.00;87 %;-;-;1.00;100 %;11.00;64 %;1.00;0 %;-;-;7.00;43 %;2.00;100 %;7.00;1.00;-;3.00;-;5.00;10.00;50 %;4.00;50 %;6.00;50 %;-;-;4.00;50 %;1.00;0 %;4.00;50 %;4.00;5.00;1;1.00;1.00;-;78.00;66.00;85 %;-;-;-;-;-;-;-;-;0.23;0.67;-0.44;-;-;47.00;-;1.00;7.00;-;-;3.00;2.00;5.00;2.00;3.00;-;2.00;-;2.00
