Игрок;Команда;Index;Минут на поле;Позиция;Голы;Передачи голевые;Голевые моменты;Голевые моменты удачные;Голевые моменты удачные. %;Голевые моменты создал;Фолы;Фолы на игроке;Голевые ошибки;Грубые ошибки;Желтые карточки;Красные карточки;Офсайды;Удары;Удары в створ;xG (ожидаемые голы);Передачи;Передачи точные. %;Передачи ключевые;Передачи ключевые точные. %;Навесы;Навесы точные. %;Передачи прогрессивные;Передачи прогрессивные точные. %;Передачи длинные;Передачи длинные точные. %;Передачи сверхдлинные;Передачи сверхдлинные точные. %;Передачи вперед в финальную треть;Передачи вперед в финальную треть точные. %;Передачи в штрафную;Передачи в штрафную точные. %;Потери;Потери мяча на своей половине;Обработки мяча неудачные;Овладевания мячом;Овладевания мячом на половине поля соперника;Ведения мяча;Единоборства;Единоборства удачные. %;Единоборства в обороне;Единоборства в обороне удачные. %;Единоборства в атаке;Единоборства в атаке удачные. %;Единоборства вверху;Единоборства вверху удачные. %;Обводки;Обводки удачные. %;Обводки в финальной трети поля;Обводки в финальной трети поля удачные. %;Отборы;Отборы удачные. %;Перехваты;Подборы;Матчей сыграно;Появление в стартовом составе;Был заменен;Вышел на замену;ТТД;ТТД удачные;ТТД удачные. %;Удары точные. %;Удары мимо;Удары перехваченные;Удары в штангу / перекладину;xA (ожидаемые передачи);xGPS (xG на удар);xGPG (xG на гол);xGC (конверсия xG);xGT (xG при игроке на поле);xGOPP (xG соперника при игроке на поле);NxG (чистый xG. разница xGT - xGOPP);xGD (оборонительный xG);xGDPS (оборонительный xG на удар);Передачи точные;Передачи ключевые точные;Навесы точные;Передачи прогрессивные точные;Передачи длинные точные;Передачи сверхдлинные точные;Передачи вперед в финальную треть точные;Передачи в штрафную точные;Единоборства удачные;Единоборства в обороне удачные;Единоборства в атаке удачные;Единоборства вверху удачные;Обводки удачные;Обводки в финальной трети поля удачные;Отборы удачные
Александр Кахидзе;Нефтехимик Нижнекамск;198;90;З П;-;-;-;-;-;0.25;1.50;-;-;-;-;-;-;0.25;-;0.01;40.25;74 %;-;-;1.75;43 %;10.50;50 %;4.50;44 %;1.50;33 %;7.25;59 %;3.75;47 %;6.50;1.00;-;5.50;1.25;1.25;13.25;60 %;10.25;63 %;3.00;50 %;5.75;57 %;1.00;50 %;0.50;0 %;3.50;57 %;5.00;6.75;6;0.75;0.25;0.75;66.75;50.75;76 %;0 %;0.25;-;-;0.07;0.03;-;0.00;1.1;1.24;-0.23;-;-;29.75;-;0.75;5.25;2.00;0.50;4.25;1.75;8.00;6.50;1.50;3.25;0.50;-;2.00
Амур Калмыков;Родина Москва;197;90;Ф ЛЦ;0.46;0.31;1.22;0.46;38 %;1.7;2.30;1.7;-;-;0.46;-;0.77;2.14;1.7;0.37;22.04;69 %;1.7;57 %;1.84;17 %;3.67;58 %;0.46;33 %;-;-;1.38;56 %;2.60;29 %;11.63;1.99;2.14;1.7;0.15;1.53;21.12;40 %;3.37;18 %;17.76;44 %;10.10;39 %;1.38;89 %;1.7;86 %;1.53;40 %;1.84;2.30;11;0.92;0.46;0.77;53.27;30.46;57 %;50 %;0.46;0.46;0.15;0.32;0.17;0.80;1.26;1.16;0.86;0.30;0.02;0.05;15.15;0.61;0.31;2.14;0.15;-;0.77;0.77;8.42;0.61;7.81;3.98;1.22;0.92;0.61
Никита Калугин;Торпедо Москва;198;90;З ПЦ;0.09;0.09;0.19;0.09;50 %;0.19;1.31;0.28;0.28;1.31;0.47;-;-;0.28;0.09;0.01;44.11;84 %;-;-;0.28;0 %;9.81;69 %;2.6;41 %;0.09;0 %;4.86;69 %;0.75;50 %;3.36;0.65;0.19;7.38;0.56;0.93;14.95;59 %;12.43;57 %;2.52;67 %;7.38;67 %;0.19;100 %;0.09;100 %;2.24;33 %;6.26;6.82;10;0.93;-;-;73.93;60.47;82 %;33 %;0.19;-;-;0.02;0.04;0.11;9.9;1.17;1.22;-0.06;0.06;0.06;37.20;-;-;6.73;0.84;-;3.36;0.37;8.79;7.10;1.68;4.95;0.19;0.09;0.75
Илья Камышев;Родина Москва;178;90;ЗП ЛЦ;-;-;-;-;-;-;2.90;-;0.58;1.16;0.58;-;-;-;-;-;30.77;92 %;-;-;-;-;4.6;86 %;-;-;-;-;2.90;80 %;-;-;2.32;0.58;1.16;3.48;0.58;0.58;12.77;50 %;9.29;50 %;3.48;50 %;4.65;75 %;-;-;-;-;2.32;50 %;2.32;8.13;7;0.58;0.58;3.48;55.74;45.87;82 %;-;-;-;-;0.08;-;-;-;1.25;0.83;0.42;0.18;0.31;28.45;-;-;3.48;-;-;2.32;-;6.39;4.65;1.74;3.48;-;-;1.16
Александр Канаплин;Енисей Красноярск;211;90;Ф ЛЦ;0.23;0.11;1.2;0.23;22 %;0.91;1.14;2.28;0.11;0.23;0.34;-;0.46;1.82;0.68;0.23;29.13;83 %;0.57;20 %;0.34;33 %;6.37;73 %;1.25;64 %;0.34;33 %;2.73;63 %;1.48;85 %;8.99;2.16;1.71;2.5;1.25;1.71;19.23;46 %;4.89;58 %;14.34;41 %;3.64;34 %;4.78;67 %;3.19;61 %;1.93;65 %;3.75;4.32;11;1.2;0.68;0.23;62.01;43.81;71 %;38 %;0.57;0.46;0.11;0.11;0.13;1.2;0.98;1.17;1.10;0.07;0.02;0.05;24.24;0.11;0.11;4.66;0.80;0.11;1.71;1.25;8.76;2.84;5.92;1.25;3.19;1.93;1.25
Валерий Каптилов;Ленинградец;195;90;З ЛЦ;-;-;0.12;0.12;100 %;0.23;0.59;0.23;0.23;0.59;0.12;-;-;-;-;-;39.66;70 %;0.23;0 %;0.82;14 %;14.67;60 %;5.51;45 %;1.29;36 %;10.80;57 %;2.58;41 %;6.92;2.23;0.35;6.45;1.29;2.11;13.02;64 %;11.73;67 %;1.29;36 %;5.63;60 %;0.47;75 %;0.35;67 %;2.70;61 %;4.81;6.92;9;1.6;0.47;-;67.35;50.34;75 %;-;-;-;-;0.01;-;-;-;0.64;0.89;-0.25;0.05;0.05;27.69;-;0.12;8.80;2.46;0.47;6.10;1.6;8.33;7.86;0.47;3.40;0.35;0.23;1.64
Давид Караев;Алания Владикавказ;185;90;Ф Ц;-;-;1.19;-;0 %;1.19;2.98;2.98;-;-;1.19;-;0.60;3.58;-;0.36;20.86;86 %;0.60;100 %;0.60;0 %;3.58;67 %;-;-;-;-;1.19;50 %;0.60;0 %;9.54;-;0.60;2.38;1.19;2.98;17.28;38 %;5.96;40 %;11.32;37 %;3.58;33 %;4.77;38 %;2.98;20 %;1.19;100 %;0.60;4.17;7;-;-;4.17;50.07;32.19;64 %;0 %;2.38;0.60;0.60;0.02;0.10;-;0.00;0.61;1.10;-0.48;-;-;17.88;0.60;-;2.38;-;-;0.60;-;6.56;2.38;4.17;1.19;1.79;0.60;1.19
Максим Караев;Сокол Саратов;192;90;ЗЛ;-;0.37;0.37;-;0 %;0.74;0.74;0.74;0.37;0.37;-;-;-;1.12;0.37;0.10;37.19;75 %;0.37;100 %;1.86;0 %;4.83;23 %;1.86;0 %;-;-;4.9;9 %;2.60;29 %;7.7;1.12;1.12;3.72;-;0.74;15.99;56 %;7.44;80 %;8.55;35 %;4.83;62 %;1.49;0 %;1.12;0 %;4.83;85 %;4.46;4.83;9;0.37;-;2.98;65.83;47.60;72 %;33 %;0.37;-;0.37;0.16;0.09;-;0.00;0.99;1.29;-0.30;0.08;0.22;27.89;0.37;-;1.12;-;-;0.37;0.74;8.93;5.95;2.98;2.98;-;-;4.9
Никита Касаткин;Тюмень;196;90;АП Л;-;0.24;0.24;-;0 %;0.49;0.97;0.97;-;-;-;-;0.49;1.46;0.24;0.20;30.57;67 %;0.97;50 %;4.85;35 %;6.31;50 %;-;-;-;-;1.94;63 %;5.9;48 %;8.98;1.21;1.21;0.97;0.49;2.43;16.74;35 %;5.34;41 %;11.40;32 %;3.88;25 %;3.88;44 %;1.94;38 %;1.94;50 %;1.70;5.58;8;1.46;1.21;0.49;59.68;36.15;61 %;17 %;0.24;0.97;-;0.14;0.14;-;0.00;0.81;1.18;-0.37;0.02;0.09;20.38;0.49;1.70;3.15;-;-;1.21;2.43;5.82;2.18;3.64;0.97;1.70;0.73;0.97
Максим Кайнов;Арсенал Тула;205;90;ЗП Ц;-;-;0.38;-;0 %;0.38;1.15;0.90;0.26;0.51;0.13;-;-;1.2;0.38;0.05;27.27;77 %;0.26;100 %;0.26;50 %;5.50;63 %;0.90;86 %;0.13;100 %;2.94;52 %;0.77;33 %;3.71;1.54;0.51;4.99;1.15;0.64;16.77;60 %;8.71;62 %;8.7;59 %;7.81;66 %;1.54;75 %;0.51;75 %;2.56;50 %;7.4;4.99;9;0.90;0.13;0.26;58.38;44.42;76 %;38 %;0.51;0.13;-;0.16;0.05;-;0.00;1.46;0.94;0.52;0.02;0.05;21.12;0.26;0.13;3.46;0.77;0.13;1.54;0.26;10.11;5.38;4.74;5.12;1.15;0.38;1.28
Руслан Казаков;Ленинградец;199;90;ЗП ЛЦ;-;-;0.14;-;0 %;0.41;0.96;1.23;0.14;0.14;0.14;-;-;0.41;-;0.05;34.16;78 %;0.55;25 %;1.23;33 %;10.84;67 %;1.23;78 %;0.14;100 %;6.4;64 %;2.88;52 %;5.49;0.82;0.55;1.37;0.55;1.23;14.95;53 %;7.55;49 %;7.41;57 %;5.49;53 %;1.65;58 %;0.82;67 %;2.47;67 %;3.57;4.39;8;0.96;0.14;0.14;59.41;43.90;74 %;0 %;0.27;0.14;-;0.15;0.12;-;0.00;0.94;1.14;-0.20;0.01;0.03;26.62;0.14;0.41;7.27;0.96;0.14;3.84;1.51;7.96;3.70;4.25;2.88;0.96;0.55;1.65
Данил Казанцев;Сокол Саратов;186;90;ЗП ЛЦ;-;-;-;-;-;0.19;1.34;1.34;0.19;0.77;0.19;-;-;0.96;-;0.07;35.62;80 %;0.57;33 %;-;-;6.89;67 %;0.96;40 %;0.38;0 %;2.87;40 %;0.96;60 %;4.98;2.49;0.38;4.40;0.19;0.77;12.45;57 %;8.23;53 %;4.21;64 %;3.6;69 %;0.96;60 %;0.19;100 %;3.45;56 %;4.98;6.32;10;0.96;0.57;0.96;62.04;48.26;78 %;0 %;0.57;0.38;-;0.03;0.07;-;0.00;1.17;1.74;-0.57;0.02;0.05;28.53;0.19;-;4.60;0.38;-;1.15;0.57;7.9;4.40;2.68;2.11;0.57;0.19;1.91
Оливье Кенфак;Кубань Краснодар;190;90;АП Л;-;-;0.77;-;0 %;0.39;2.31;1.35;0.19;0.19;0.39;-;-;2.31;0.77;0.25;27.37;81 %;0.39;100 %;1.16;17 %;2.89;73 %;0.39;100 %;-;-;0.58;33 %;1.54;38 %;8.67;1.93;1.16;3.8;1.16;1.93;25.25;37 %;7.71;43 %;17.54;35 %;5.40;29 %;6.36;55 %;3.85;50 %;4.5;52 %;3.66;6.75;10;0.96;0.96;0.96;68.22;44.52;65 %;33 %;0.77;0.77;-;0.03;0.11;-;0.00;1.12;1.13;-0.01;-;-;22.16;0.39;0.19;2.12;0.39;-;0.19;0.58;9.44;3.28;6.17;1.54;3.47;1.93;2.12
Константин Кертанов;Кубань Краснодар;193;90;П ЛЦ;-;-;-;-;-;0.48;0.48;0.96;-;-;-;-;-;0.48;0.48;0.01;26.81;79 %;0.48;100 %;-;-;4.79;60 %;0.96;0 %;0.48;0 %;4.31;44 %;1.91;75 %;3.35;0.96;-;2.87;1.91;0.96;15.32;53 %;5.74;50 %;9.57;55 %;1.44;67 %;3.83;75 %;2.39;60 %;1.91;25 %;2.39;7.18;5;1.44;1.44;0.96;53.14;40.21;76 %;100 %;-;-;-;0.07;0.03;-;0.00;1.15;0.61;0.55;0.06;0.04;21.06;0.48;-;2.87;-;-;1.91;1.44;8.14;2.87;5.27;0.96;2.87;1.44;0.48
Алан Хабалов;Алания Владикавказ;225;90;З П;-;0.32;0.16;-;0 %;0.48;1.28;1.28;0.16;0.80;-;-;0.16;0.64;0.32;0.02;40.53;78 %;0.64;50 %;3.19;25 %;7.50;62 %;2.55;75 %;0.80;80 %;2.71;71 %;5.74;42 %;6.6;1.12;0.80;5.90;0.96;1.91;14.68;53 %;9.41;61 %;5.27;39 %;2.71;47 %;2.55;56 %;1.44;56 %;4.79;63 %;3.83;6.86;8;0.96;0.64;0.32;69.26;52.50;76 %;50 %;0.16;0.16;-;0.36;0.03;-;0.00;1.24;1.19;0.05;0.01;0.06;31.76;0.32;0.80;4.63;1.91;0.64;1.91;2.39;7.82;5.74;2.7;1.28;1.44;0.80;3.3
Ансор Хабибов;Арсенал Тула;195;90;АП Л;0.28;-;0.56;0.28;50 %;0.28;0.85;0.85;-;-;-;-;0.56;2.82;1.41;0.23;25.67;68 %;0.28;0 %;1.97;14 %;5.8;56 %;0.56;50 %;-;-;1.69;50 %;2.54;33 %;8.75;1.69;0.28;1.41;0.28;2.26;18.34;26 %;5.64;40 %;12.70;20 %;4.23;7 %;5.64;25 %;4.80;18 %;3.10;45 %;2.54;7.5;5;1.41;1.41;-;58.97;35.55;60 %;50 %;0.28;1.13;-;0.16;0.08;0.82;1.22;1.78;1.4;0.75;-;-;17.49;-;0.28;2.82;0.28;-;0.85;0.85;4.80;2.26;2.54;0.28;1.41;0.85;1.41
Руслан Хагур;Черноморец;196;90;З П;-;-;-;-;-;-;0.27;0.54;-;0.80;0.27;-;-;-;-;-;63.75;83 %;-;-;1.34;40 %;12.59;81 %;2.14;75 %;0.27;0 %;7.23;78 %;2.68;40 %;6.43;1.88;1.7;4.82;-;1.61;10.98;68 %;6.96;58 %;4.2;87 %;3.21;67 %;2.14;88 %;0.54;50 %;2.95;55 %;5.36;7.77;5;0.80;-;0.54;90.54;75.27;83 %;-;-;-;-;0.05;-;-;-;0.91;1.67;-0.77;0.05;0.09;53.04;-;0.54;10.18;1.61;-;5.62;1.7;7.50;4.2;3.48;2.14;1.88;0.27;1.61
Рустам Халназаров;Арсенал Тула;188;90;АП Л;-;-;-;-;-;-;2.10;2.10;-;0.42;0.42;-;0.84;0.84;-;0.02;25.23;72 %;-;-;0.42;0 %;2.94;14 %;1.26;33 %;-;-;1.68;25 %;4.21;70 %;9.67;2.10;0.84;0.84;-;0.42;21.03;34 %;4.63;45 %;16.40;31 %;7.57;22 %;2.10;40 %;1.26;33 %;1.26;33 %;2.10;5.5;5;0.84;1.26;1.26;55.93;33.22;59 %;0 %;0.42;0.42;-;-;0.02;-;0.00;0.28;0.71;-0.42;-;-;18.08;-;-;0.42;0.42;-;0.42;2.94;7.15;2.10;5.5;1.68;0.84;0.42;0.42
Андрей Хитяев;Ленинградец;212;90;ЗП Л;-;0.09;0.17;-;0 %;0.26;0.78;1.48;0.09;0.35;0.09;-;-;0.96;0.52;0.03;36.52;76 %;0.09;100 %;3.4;29 %;6.87;57 %;2.9;54 %;0.26;0 %;3.30;53 %;4.00;41 %;6.9;1.13;0.70;4.52;0.96;1.39;13.22;51 %;8.70;58 %;4.52;37 %;3.22;54 %;1.57;44 %;0.96;18 %;3.4;54 %;4.96;6.52;11;0.96;0.09;-;64.52;48.17;75 %;55 %;0.17;0.26;-;0.10;0.03;-;0.00;0.76;1.00;-0.24;0.05;0.14;27.83;0.09;0.87;3.91;1.13;-;1.74;1.65;6.70;5.4;1.65;1.74;0.70;0.17;1.65
Джамалдин Ходжаниязов;ФК Акрон Тольятти;-;90;З ЛЦ;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;34.62;100 %;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;27.69;-;-;20.77;100 %;13.85;100 %;6.92;100 %;6.92;100 %;-;-;-;-;-;-;6.92;13.85;1;-;-;6.92;76.15;76.15;100 %;-;-;-;-;-;-;-;-;0.55;1.52;-0.97;-;-;34.62;-;-;-;-;-;-;-;20.77;13.85;6.92;6.92;-;-;-
Иван Хомуха;ФК Волгарь;206;90;З ПЦ;-;-;0.09;-;0 %;0.09;0.96;0.35;0.35;0.78;0.09;-;-;0.26;0.17;0.02;41.16;82 %;0.09;0 %;0.09;0 %;10.38;65 %;2.70;55 %;0.35;25 %;4.36;56 %;0.52;33 %;3.92;1.31;0.26;8.28;0.44;2.9;12.47;67 %;10.20;71 %;2.27;50 %;7.50;66 %;0.09;100 %;-;-;1.57;61 %;6.80;7.15;11;0.96;0.09;-;70.55;58.87;83 %;67 %;-;0.09;-;0.01;0.06;-;0.00;1.5;0.95;0.10;0.11;0.10;33.92;-;-;6.72;1.48;0.09;2.44;0.17;8.37;7.24;1.13;4.97;0.09;-;0.96
Хетаг Хосонов;Химки;196;90;ЗП ЛЦ;0.60;-;0.75;0.60;80 %;0.45;1.94;0.89;0.15;0.30;-;-;-;1.79;0.75;0.29;38.74;65 %;0.45;0 %;1.34;11 %;13.11;45 %;2.38;63 %;0.45;100 %;7.60;41 %;3.73;20 %;8.20;1.79;0.45;4.32;1.64;0.89;19.22;47 %;11.03;43 %;8.20;51 %;6.26;55 %;1.4;86 %;0.45;67 %;4.77;44 %;5.81;6.11;10;0.75;0.30;0.75;73.16;47.98;66 %;42 %;0.75;0.30;-;0.04;0.16;0.48;2.7;0.91;1.24;-0.32;0.03;0.18;25.33;-;0.15;5.96;1.49;0.45;3.13;0.75;8.94;4.77;4.17;3.43;0.89;0.30;2.9
Владимир Хозин;Енисей Красноярск;203;90;З ПЦ;-;-;0.54;-;0 %;0.13;1.7;0.13;0.13;0.67;-;-;-;0.80;0.40;0.05;41.04;82 %;-;-;0.13;100 %;11.40;66 %;4.43;39 %;1.34;40 %;5.10;50 %;0.80;17 %;4.16;1.48;-;6.97;0.67;1.7;11.40;64 %;9.52;62 %;1.88;71 %;4.96;70 %;0.54;100 %;0.13;100 %;2.41;44 %;7.51;5.77;7;0.94;-;-;67.73;55.80;82 %;50 %;0.27;0.13;-;0.04;0.06;-;0.00;1.37;1.22;0.15;0.13;0.11;33.67;-;0.13;7.51;1.74;0.54;2.55;0.13;7.24;5.90;1.34;3.49;0.54;0.13;1.7
Максим Храмцов;Динамо Махачкала;212;90;ЗП Л;-;0.09;0.09;-;0 %;0.47;1.32;0.75;0.28;0.75;0.19;-;0.19;0.47;0.09;0.04;41.79;72 %;0.38;75 %;2.45;23 %;7.92;57 %;1.51;50 %;0.28;0 %;5.19;65 %;6.60;66 %;7.92;1.89;0.47;4.15;0.94;1.23;16.42;55 %;7.36;59 %;9.6;52 %;8.30;63 %;1.42;53 %;0.75;50 %;3.2;56 %;5.00;4.43;11;1.4;0.75;-;70.28;50.09;71 %;20 %;0.19;0.19;-;0.18;0.08;-;0.00;1.28;0.68;0.59;0.11;0.19;29.91;0.28;0.57;4.53;0.75;-;3.40;4.34;9.6;4.34;4.72;5.19;0.75;0.38;1.70
Давид Хубаев;ФК Акрон Тольятти;205;90;АП Ц;0.17;-;0.67;0.17;25 %;0.67;1.68;1.85;-;0.34;0.50;-;-;2.85;1.1;0.17;44.66;79 %;0.84;40 %;1.51;33 %;12.43;58 %;3.69;64 %;0.17;100 %;6.88;54 %;2.69;38 %;7.56;1.68;1.1;3.69;1.85;2.85;14.61;49 %;8.6;48 %;6.55;51 %;4.20;48 %;1.85;73 %;0.84;40 %;3.69;59 %;2.85;7.39;10;0.67;0.17;1.1;76.40;56.92;75 %;35 %;1.51;0.34;-;0.03;0.06;0.99;1.1;1.19;1.5;0.14;0.06;0.11;35.43;0.34;0.50;7.22;2.35;0.17;3.69;1.1;7.22;3.86;3.36;2.1;1.34;0.34;2.18
Валерий Кичин;Енисей Красноярск;200;90;З ЛЦ;-;-;-;-;-;0.28;0.85;0.28;0.56;1.69;0.56;0.28;-;0.56;-;0.01;61.79;85 %;-;-;0.28;0 %;18.90;70 %;8.75;68 %;1.69;50 %;6.77;67 %;0.28;0 %;5.8;1.97;0.85;9.59;1.41;3.10;15.24;69 %;11.85;69 %;3.39;67 %;5.92;71 %;1.13;100 %;-;-;2.82;50 %;9.59;7.34;5;1.13;0.28;0.28;98.46;82.95;84 %;0 %;0.56;-;-;0.05;0.01;-;0.00;1.10;1.55;-0.45;0.11;0.08;52.48;-;-;13.26;5.92;0.85;4.51;-;10.44;8.18;2.26;4.23;1.13;-;1.41
Антон Килин;ФК Акрон Тольятти;207;90;АП Л;0.34;-;0.78;0.34;43 %;0.56;0.89;1.57;0.11;0.11;0.11;-;0.56;0.67;0.34;0.13;21.24;76 %;0.56;80 %;1.23;45 %;3.24;59 %;0.11;0 %;-;-;1.68;53 %;2.12;53 %;5.93;1.45;0.22;1.34;0.11;0.34;10.73;41 %;3.91;40 %;6.82;41 %;3.69;39 %;1.45;69 %;0.78;86 %;1.1;67 %;2.80;3.58;11;1.1;0.67;0.22;39.91;27.84;70 %;50 %;0.22;0.11;-;0.10;0.19;0.39;2.59;0.97;1.3;-0.05;0.01;0.03;16.10;0.45;0.56;1.90;-;-;0.89;1.12;4.36;1.57;2.80;1.45;1.1;0.67;0.67
Владислав Кириленко;Черноморец;-;90;З ПЦ;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;36.00;50 %;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;18.00;100 %;18.00;100 %;-;-;-;-;-;-;-;-;18.00;100 %;36.00;18.00;1;-;-;18.00;108.00;90.00;83 %;-;-;-;-;-;-;-;-;-;-;-;-;-;18.00;-;-;-;-;-;-;-;18.00;18.00;-;-;-;-;18.00
Юрий Кириллов;КамАЗ Набережные Челны;195;90;ЗП Ц;-;-;-;-;-;-;1.68;1.49;0.19;0.19;0.19;-;-;0.19;-;0.01;48.55;83 %;-;-;0.75;50 %;10.27;62 %;2.5;64 %;-;-;6.16;55 %;1.68;33 %;3.17;0.93;0.19;5.60;1.87;0.56;14.19;50 %;10.08;39 %;4.11;77 %;3.92;57 %;1.31;86 %;0.19;0 %;4.29;35 %;7.10;8.78;8;0.75;0.19;0.75;79.54;63.86;80 %;0 %;-;0.19;-;0.03;0.05;-;0.00;0.84;0.97;-0.13;0.04;0.12;40.33;-;0.37;6.35;1.31;-;3.36;0.56;7.10;3.92;3.17;2.24;1.12;-;1.49
Данил Кленкин;ФК Волгарь;195;90;П ПЦ;0.10;0.19;0.39;0.10;25 %;0.68;0.68;2.13;-;0.10;-;-;0.39;0.87;0.29;0.19;35.75;73 %;0.68;57 %;2.52;31 %;8.33;55 %;2.3;71 %;0.10;100 %;4.65;52 %;4.84;38 %;8.23;1.36;1.7;1.65;0.68;1.45;11.43;43 %;4.55;51 %;6.88;38 %;2.91;30 %;1.45;67 %;0.78;75 %;1.26;62 %;2.62;5.81;11;1.7;0.58;-;59.48;41.66;70 %;33 %;0.48;0.10;-;0.20;0.22;1.97;0.51;1.13;0.98;0.15;0.01;0.02;26.06;0.39;0.78;4.55;1.45;0.10;2.42;1.84;4.94;2.33;2.62;0.87;0.97;0.58;0.78
Александр Клещенко;Родина Москва;218;90;З ЛЦ;0.09;-;0.19;0.09;50 %;0.47;1.23;0.57;0.19;0.57;0.09;-;-;0.38;0.28;0.15;40.71;87 %;0.38;75 %;0.09;100 %;9.99;73 %;2.45;58 %;0.38;0 %;4.34;72 %;0.38;75 %;1.60;0.57;0.38;5.94;0.66;1.70;13.48;70 %;11.50;68 %;1.98;81 %;7.54;69 %;0.57;100 %;-;-;1.60;65 %;5.94;5.9;10;0.94;-;-;68.14;58.34;86 %;75 %;0.09;-;-;0.05;0.41;1.63;0.61;1.49;0.85;0.64;0.18;0.10;35.43;0.28;0.09;7.26;1.41;-;3.11;0.28;9.42;7.82;1.60;5.18;0.57;-;1.4
Никита Климов;Черноморец;207;90;ЗП Ц;-;-;-;-;-;0.29;0.29;0.29;0.29;0.29;-;-;-;0.58;-;0.02;47.61;84 %;0.58;50 %;-;-;10.45;72 %;1.74;33 %;0.58;0 %;4.65;56 %;-;-;4.65;1.45;1.16;5.23;2.3;1.74;11.90;59 %;7.55;62 %;4.35;53 %;2.90;80 %;0.87;100 %;-;-;2.3;57 %;4.6;7.55;6;0.87;0.29;0.87;74.90;60.39;81 %;0 %;-;0.58;-;0.01;0.03;-;0.00;1.8;1.94;-0.86;0.09;0.10;39.77;0.29;-;7.55;0.58;-;2.61;-;6.97;4.65;2.32;2.32;0.87;-;1.16
Давид Кобесов;Алания Владикавказ;194;90;П ЛЦ;-;-;-;-;-;-;-;-;-;-;0.90;-;-;-;-;-;38.70;65 %;0.90;0 %;-;-;16.20;50 %;-;-;-;-;4.50;40 %;7.20;38 %;10.80;1.80;5.40;2.70;-;2.70;13.50;47 %;0.90;100 %;12.60;43 %;0.90;0 %;10.80;50 %;6.30;43 %;0.90;100 %;3.60;4.50;4;-;-;3.60;68.40;42.30;62 %;-;-;-;-;0.41;-;-;-;0.71;1.46;-0.75;-;-;25.20;-;-;8.10;-;-;1.80;2.70;6.30;0.90;5.40;-;5.40;2.70;0.90
Антон Кобялко;Тюмень;168;90;Ф Ц;-;-;-;-;-;-;2.93;0.49;-;-;-;-;0.98;-;-;-;12.23;64 %;-;-;-;-;0.98;50 %;-;-;-;-;0.98;50 %;0.49;0 %;14.18;2.45;0.49;-;-;-;27.39;27 %;3.42;14 %;23.97;29 %;12.72;35 %;1.47;33 %;0.49;0 %;0.49;0 %;0.49;0.98;9;0.49;0.49;3.91;41.58;16.63;40 %;-;-;-;-;-;-;-;-;0.80;1.43;-0.64;-;-;7.83;-;-;0.49;-;-;0.49;-;7.34;0.49;6.85;4.40;0.49;-;-
Хетаг Кочиев;Родина Москва;207;90;З ПЦ;-;-;-;-;-;-;1.87;2.24;0.75;1.12;0.37;-;-;-;-;-;66.47;82 %;-;-;0.75;0 %;21.29;75 %;5.98;44 %;1.12;33 %;11.20;67 %;2.61;14 %;4.85;1.87;-;10.08;0.75;1.49;20.17;78 %;17.18;76 %;2.99;88 %;6.35;71 %;0.75;100 %;-;-;5.98;75 %;6.72;5.23;3;1.12;0.37;-;100.46;84.02;84 %;-;-;-;-;-;-;-;-;0.77;0.50;0.26;-;-;54.52;-;-;16.06;2.61;0.37;7.47;0.37;15.68;13.07;2.61;4.48;0.75;-;4.48
Давид Кокоев;Нефтехимик Нижнекамск;192;90;ЗП ПЦ;-;0.22;0.22;-;0 %;0.66;1.54;2.20;0.33;0.44;0.33;-;-;1.65;0.44;0.10;36.22;75 %;0.33;67 %;1.10;60 %;7.35;63 %;0.55;40 %;-;-;3.73;53 %;4.28;54 %;7.13;1.32;1.21;2.74;1.10;1.32;17.67;45 %;8.78;40 %;8.89;49 %;3.73;26 %;2.20;70 %;0.99;78 %;3.40;48 %;3.18;9.22;11;1.10;0.66;0.11;70.46;49.17;70 %;27 %;0.66;0.55;-;0.10;0.06;-;0.00;0.96;1.21;-0.24;0.02;0.05;27.11;0.22;0.66;4.61;0.22;-;1.98;2.30;7.90;3.51;4.39;0.99;1.54;0.77;1.65
Кирилл Колесниченко;Ленинградец;210;90;АП ПЦ;-;0.19;0.56;-;0 %;0.56;0.94;0.38;-;-;-;-;0.56;1.69;0.38;0.13;30.56;74 %;0.56;67 %;1.88;50 %;6.75;61 %;0.94;60 %;0.19;100 %;4.12;64 %;2.62;57 %;11.06;0.94;0.75;2.6;1.12;2.62;24.38;41 %;7.12;55 %;17.25;35 %;7.88;38 %;5.25;39 %;3.56;21 %;2.62;57 %;2.62;3.56;7;1.31;1.12;-;66.94;42.38;63 %;22 %;0.75;0.56;-;0.28;0.07;-;0.00;0.85;1.15;-0.30;0.00;0.02;22.50;0.38;0.94;4.12;0.56;0.19;2.62;1.50;9.94;3.94;6.00;3.00;2.6;0.75;1.50
