Футболист;Команда;Индекс;Минут на поле;Позиция;Голы;Передачи голевые;Голевые моменты;Голевые моменты удачные;Голевые моменты удачные. %;Голевые моменты создал;Фолы;Фолы на игроке;Голевые ошибки;Грубые ошибки;Желтые карточки;Красные карточки;Офсайды;Удары;Удары в створ;xG (ожидаемые голы);Передачи;Передачи точные. %;Передачи ключевые;Передачи ключевые точные. %;Навесы;Навесы точные. %;Передачи прогрессивные;Передачи прогрессивные точные. %;Передачи длинные;Передачи длинные точные. %;Передачи сверхдлинные;Передачи сверхдлинные точные. %;Передачи вперед в финальную треть;Передачи вперед в финальную треть точные. %;Передачи в штрафную;Передачи в штрафную точные. %;Потери;Потери мяча на своей половине;Обработки мяча неудачные;Овладевания мячом;Овладевания мячом на половине поля соперника;Ведения мяча;Единоборства;Единоборства удачные. %;Единоборства в обороне;Единоборства в обороне удачные. %;Единоборства в атаке;Единоборства в атаке удачные. %;Единоборства вверху;Единоборства вверху удачные. %;Обводки;Обводки удачные. %;Обводки в финальной трети поля;Обводки в финальной трети поля удачные. %;Отборы;Отборы удачные. %;Перехваты;Подборы;Матчей сыграно;Появление в стартовом составе;Был заменен;Вышел на замену;ТТД;ТТД удачные;ТТД удачные. %;Удары точные. %;Удары мимо;Удары перехваченные;Удары в штангу / перекладину;xA (ожидаемые передачи);xGPS (xG на удар);xGPG (xG на гол);xGC (конверсия xG);xGT (xG при игроке на поле);xGOPP (xG соперника при игроке на поле);NxG (чистый xG. разница xGT - xGOPP);xGD (оборонительный xG);xGDPS (оборонительный xG на удар);Передачи точные;Передачи ключевые точные;Навесы точные;Передачи прогрессивные точные;Передачи длинные точные;Передачи сверхдлинные точные;Передачи вперед в финальную треть точные;Передачи в штрафную точные;Единоборства удачные;Единоборства в обороне удачные;Единоборства в атаке удачные;Единоборства вверху удачные;Обводки удачные;Обводки в финальной трети поля удачные;Отборы удачные
Вячеслав Бардыбахин;Енисей Красноярск;–;90;ЗЛ;–;–;0.49;–;0 %;0.49;1.48;0.49;–;0.49;–;–;–;0.98;0.49;0.07;57.05;84 %;–;–;1.97;0 %;10.82;68 %;1.48;100 %;–;–;5.41;73 %;1.97;0 %;7.38;0.98;–;4.43;–;2.46;15.25;55 %;9.84;55 %;5.41;55 %;3.44;43 %;1.48;67 %;0.49;0 %;3.44;71 %;3.44;4.43;2;0.98;0.49;–;83.61;66.89;80 %;50 %;–;–;0.49;0.02;0.08;–;0;0.9;0.82;0.08;0.07;0.15;47.7;–;–;7.38;1.48;–;3.93;–;8.36;5.41;2.95;1.48;0.98;–;2.46
Дмитрий Бегун;СКА-Хабаровск;–;90;ЗЛ;–;–;–;–;–;0.47;0.47;0.93;–;0.93;0.47;–;–;0.47;0.47;0;49.9;79 %;0.47;100 %;2.33;20 %;9.33;60 %;4.66;40 %;2.33;20 %;6.99;73 %;3.73;50 %;6.53;2.33;0.93;5.6;0.47;6.99;16.79;72 %;9.79;71 %;6.99;73 %;1.87;75 %;5.6;67 %;3.26;86 %;5.13;64 %;5.13;5.6;2;0.93;–;–;85.8;69.48;81 %;100 %;–;–;–;0.05;0.01;–;0;1.2;1.26;-0.24;–;–;39.17;0.47;0.47;5.6;1.87;0.47;5.13;1.87;12.12;6.99;5.13;1.4;3.73;2.8;3.26
Илья Быковский;Арсенал Тула;–;90;ЗЛ;–;–;–;–;–;0.47;0.47;0.94;–;0.94;–;–;–;–;–;–;37.97;74 %;0.47;100 %;1.88;25 %;12.66;63 %;4.22;44 %;0.94;100 %;7.5;75 %;1.41;33 %;6.9;0.94;0.47;1.41;–;0.47;10.78;70 %;6.9;69 %;4.69;70 %;4.22;78 %;2.34;40 %;0.94;0 %;0.94;100 %;4.69;5.62;2;0.94;–;–;60.94;47.34;78 %;–;–;–;–;0.02;–;–;–;0.48;0.81;-0.33;0.05;0.05;28.12;0.47;0.47;7.97;1.88;0.94;5.62;0.47;7.5;4.22;3.28;3.28;0.94;–;0.94
Боян Димоски;ФК Акрон Тольятти;–;90;ЗЛ;–;0.83;–;–;–;0.83;0.83;–;–;1.67;–;–;–;0.83;0.83;0.01;38.33;74 %;–;–;3.33;25 %;5;17 %;1.67;0 %;–;–;2.5;33 %;4.17;40 %;7.5;4.17;–;5.83;2.5;3.33;9.17;64 %;6.67;50 %;2.5;100 %;1.67;50 %;1.67;100 %;–;–;2.5;33 %;6.67;9.17;2;0.83;0.83;0.83;67.5;54.17;80 %;100 %;–;–;–;0.24;0.01;–;0;1.32;1.18;0.14;0.23;0.28;28.33;–;0.83;0.83;–;–;0.83;1.67;5.83;3.33;2.5;0.83;1.67;–;0.83
Кирилл Фольмер;ФК Волгарь;–;90;ЗЛ;–;–;0.77;–;0 %;1.54;0.77;1.54;0.77;1.54;–;–;–;1.54;0.77;0.22;40;75 %;0.77;100 %;3.8;25 %;7.69;70 %;2.31;67 %;–;–;3.85;60 %;7.69;60 %;7.69;3.8;1.54;2.31;1.54;1.54;13.08;35 %;5.38;43 %;7.69;30 %;3.8;50 %;2.31;33 %;2.31;33 %;3.85;40 %;6.15;2.31;2;0.77;0.77;0.77;66.15;45.38;69 %;50 %;–;0.77;–;0.62;0.14;–;0;1.3;1.44;-0.14;–;–;30;0.77;0.77;5.38;1.54;–;2.31;4.62;4.62;2.31;2.31;1.54;0.77;0.77;1.54
Ян Гудков;Сокол Саратов;–;90;ЗЛ;–;–;–;–;–;0.62;–;0.62;0.62;0.62;–;–;–;0.62;–;0.02;40.34;74 %;–;–;0.62;0 %;9.93;56 %;1.24;50 %;–;–;7.45;58 %;6.21;70 %;6.21;0.62;0.62;3.72;0.62;3.1;13.03;62 %;10.55;59 %;2.48;75 %;3.72;50 %;1.24;100 %;–;–;4.34;57 %;2.48;1.86;2;1.24;1.24;–;62.07;45.31;73 %;0 %;–;0.62;–;0.63;0.04;–;0;1.3;1.86;-0.55;–;–;29.79;–;–;5.59;0.62;–;4.34;4.34;8.7;6.21;1.86;1.86;1.24;–;2.48
Сослан Качмазов;Алания Владикавказ;–;90;ЗЛ;–;–;–;–;–;–;1.75;0.87;–;–;–;–;–;–;–;–;66.41;92 %;–;–;2.62;67 %;11.36;92 %;2.62;67 %;–;–;5.24;100 %;3.5;75 %;2.62;0.87;–;7.86;0.87;2.62;19.22;68 %;13.98;81 %;5.24;33 %;6.99;75 %;1.75;50 %;0.87;100 %;2.62;33 %;6.12;7.86;2;0.87;–;0.87;102.23;90.87;89 %;–;–;–;–;0.02;–;–;–;1.25;0.36;0.89;–;–;61.17;–;1.75;10.49;1.75;–;5.24;2.62;13.11;11.36;1.75;5.24;0.87;0.87;0.87
Валерий Каптилов;Ленинградец;–;90;ЗЛ;–;–;–;–;–;0.57;–;–;–;1.15;–;–;–;–;–;–;38.98;69 %;–;–;1.72;0 %;15.48;59 %;7.45;54 %;2.29;50 %;12.04;52 %;3.44;33 %;7.45;1.15;0.57;4.1;1.15;2.29;10.32;50 %;8.6;53 %;1.72;33 %;3.44;50 %;0.57;100 %;–;–;2.87;60 %;3.44;5.16;2;1.15;1.15;–;60.76;42.99;71 %;–;–;–;–;–;–;–;–;0.83;0.44;0.39;0.01;0.02;26.94;–;–;9.17;4.1;1.15;6.31;1.15;5.16;4.59;0.57;1.72;0.57;–;1.72
Максим Караев;Сокол Саратов;–;90;ЗЛ;–;–;3.6;–;0 %;3.6;–;–;3.6;3.6;–;–;–;3.6;–;0.72;54;73 %;–;–;–;–;10.8;33 %;3.6;0 %;–;–;10.8;33 %;–;–;7.2;–;–;3.6;–;3.6;3.6;0 %;3.6;0 %;–;–;3.6;0 %;–;–;–;–;–;–;10.8;10.8;2;–;–;7.2;86.4;64.8;75 %;0 %;–;–;3.6;–;0.2;–;0;2.41;4.21;-1.8;0.79;0.22;39.6;–;–;3.6;–;–;3.6;–;–;–;–;–;–;–;–
Вадим Конюхов;ФК Акрон Тольятти;–;90;ЗЛ;–;1.7;–;–;–;2.14;1.7;3.21;–;–;–;–;–;–;–;–;41.79;59 %;–;–;5.36;60 %;17.14;38 %;7.5;71 %;–;–;6.43;67 %;5.36;60 %;12.86;4.29;1.7;4.29;1.7;2.14;17.14;63 %;12.86;58 %;4.29;75 %;5.36;60 %;3.21;100 %;2.14;100 %;4.29;50 %;5.36;9.64;2;1.7;1.7;1.7;78.21;53.57;68 %;–;–;–;–;0.18;–;–;–;1.58;0.57;1.1;–;–;24.64;–;3.21;6.43;5.36;–;4.29;3.21;10.71;7.5;3.21;3.21;3.21;2.14;2.14
Иван Маклаков;Черноморец;–;90;ЗЛ;–;0.56;–;–;–;0.56;1.12;–;–;0.56;–;–;–;–;–;–;41.37;80 %;1.12;50 %;1.12;0 %;7.27;62 %;2.24;50 %;0.56;100 %;2.8;80 %;3.91;29 %;4.47;1.12;–;5.3;1.12;0.56;8.94;50 %;8.39;47 %;0.56;100 %;3.35;33 %;0.56;100 %;0.56;100 %;2.24;75 %;3.91;4.47;2;1.12;0.56;–;59.25;46.4;78 %;–;–;–;–;0.08;–;–;–;0.45;1.19;-0.73;–;–;32.98;0.56;–;4.47;1.12;0.56;2.24;1.12;4.47;3.91;0.56;1.12;0.56;0.56;1.68
Иван Маркелов;Тюмень;–;90;ЗЛ;–;–;–;–;–;0.57;1.7;0.57;–;–;0.57;–;0.57;1.7;0.57;0.02;36.23;80 %;0.57;100 %;3.4;50 %;1.13;100 %;2.26;50 %;–;–;3.96;71 %;6.79;33 %;5.66;0.57;0.57;3.96;–;2.83;15.85;61 %;11.89;57 %;3.96;71 %;4.53;75 %;0.57;100 %;0.57;100 %;5.9;56 %;3.4;1.7;2;1.13;0.57;–;62.83;47.55;76 %;33 %;0.57;0.57;–;0.11;0.01;–;0;0.82;0.93;-0.11;–;–;28.87;0.57;1.7;1.13;1.13;–;2.83;2.26;9.62;6.79;2.83;3.4;0.57;0.57;2.83
Александр Масловский;Енисей Красноярск;–;90;ЗЛ;–;–;–;–;–;0.7;0.7;2.81;–;0.7;0.7;–;–;1.41;–;0.08;56.95;91 %;0.7;100 %;2.11;67 %;8.44;67 %;0.7;100 %;–;–;1.41;50 %;2.81;75 %;3.52;0.7;0.7;4.22;–;–;14.06;60 %;8.44;67 %;5.62;50 %;3.52;80 %;2.81;50 %;1.41;0 %;2.11;33 %;4.92;2.11;2;0.7;–;0.7;80.16;67.5;84 %;0 %;0.7;0.7;–;0.2;0.05;–;0;1.16;0.86;0.3;0.37;0.13;52.03;0.7;1.41;5.62;0.7;–;0.7;2.11;8.44;5.62;2.81;2.81;1.41;–;0.7
Исламжан Насыров;Родина Москва;–;90;ЗЛ;–;–;–;–;–;1.88;1.88;–;–;–;1.88;–;–;1.88;–;0.02;52.5;93 %;1.88;100 %;1.88;0 %;11.25;67 %;–;–;–;–;5.62;67 %;3.75;50 %;5.62;3.75;1.88;5.62;–;1.88;9.38;40 %;5.62;33 %;3.75;50 %;3.75;100 %;–;–;–;–;3.75;0 %;1.88;15;1;1.88;1.88;–;86.25;73.12;85 %;0 %;–;1.88;–;0.43;0.01;–;0;1.26;0.56;0.69;–;–;48.75;1.88;–;7.5;–;–;3.75;1.88;3.75;1.88;1.88;3.75;–;–;–
Валерий Почивалин;КамАЗ Набережные Челны;–;90;ЗЛ;–;–;–;–;–;–;0.92;0.92;0.46;0.92;0.46;–;–;0.46;–;0.06;41.54;82 %;–;–;2.31;20 %;11.08;83 %;0.92;0 %;–;–;9.69;81 %;3.23;43 %;4.15;0.92;–;6;2.31;0.92;12.92;75 %;10.62;83 %;2.31;40 %;3.23;86 %;0.46;0 %;0.46;0 %;3.23;71 %;4.62;7.38;2;0.92;–;–;67.85;56.77;84 %;0 %;0.46;–;–;0.1;0.12;–;0;0.57;1.44;-0.87;0.05;0.05;34.15;–;0.46;9.23;–;–;7.85;1.38;9.69;8.77;0.92;2.77;–;–;2.31
Станислав Поройков;Химки;–;90;ЗЛ;–;–;–;–;–;–;0.94;–;–;–;–;–;–;0.94;0.94;0.02;34.69;70 %;–;–;1.88;0 %;9.38;40 %;–;–;–;–;1.88;100 %;0.94;0 %;5.62;1.88;0.94;1.88;0.94;2.81;13.12;50 %;7.5;50 %;5.62;50 %;6.56;57 %;–;–;–;–;2.81;33 %;3.75;4.69;1;0.94;–;–;60.94;43.12;71 %;100 %;–;–;–;–;0.02;–;0;0.63;1.12;-0.49;0.16;0.17;24.38;–;–;3.75;–;–;1.88;–;6.56;3.75;2.81;3.75;–;–;0.94
Дмитрий Шадринцев;Шинник;–;90;ЗЛ;–;–;–;–;–;0.47;1.41;2.34;0.47;0.47;–;–;–;–;–;–;53.91;73 %;0.47;100 %;5.16;55 %;16.41;49 %;5.16;45 %;–;–;7.5;56 %;6.9;54 %;10.31;1.88;0.94;5.62;–;1.41;21.09;58 %;14.53;65 %;6.56;43 %;6.56;64 %;3.28;71 %;0.94;50 %;7.3;67 %;5.62;5.62;2;0.94;–;–;88.59;64.22;72 %;–;–;–;–;0.1;–;–;–;1.44;1.18;0.26;0.01;0.03;39.38;0.47;2.81;7.97;2.34;–;4.22;3.28;12.19;9.38;2.81;4.22;2.34;0.47;4.69
Павел Шакуро;ФК Волгарь;–;90;ЗЛ;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;39.3;77 %;–;–;0.63;0 %;8.24;62 %;1.27;50 %;0.63;100 %;1.9;33 %;0.63;0 %;4.44;0.63;0.63;3.17;–;1.9;6.34;70 %;3.8;83 %;2.54;50 %;1.27;50 %;1.27;50 %;0.63;0 %;1.27;50 %;4.44;1.9;2;1.27;0.63;–;54.51;43.1;79 %;–;–;–;–;–;–;–;–;1.12;1.95;-0.83;–;–;30.42;–;–;5.7;0.63;0.63;0.63;–;4.44;3.17;1.27;0.63;0.63;–;0.63
Давид Шавлохов;Алания Владикавказ;–;90;ЗЛ;–;–;0.47;–;0 %;0.47;0.47;1.42;–;0.47;–;–;–;0.47;–;0;73.42;83 %;0.47;0 %;2.84;50 %;14.21;70 %;5.68;58 %;1.42;0 %;9.47;65 %;5.21;45 %;7.11;1.42;0.47;4.26;0.95;4.74;15.16;53 %;11.37;58 %;3.79;38 %;8.53;44 %;–;–;–;–;0.95;50 %;3.79;8.53;2;0.95;–;–;107.53;86.68;81 %;0 %;0.47;–;–;0.11;0.01;–;0;1.3;0.42;0.61;–;–;60.63;–;1.42;9.95;3.32;–;6.16;2.37;8.5;6.63;1.42;3.79;–;–;0.47
Антон Синяк;Тюмень;–;90;ЗЛ;–;–;–;–;–;–;–;–;–;–;–;–;0.93;–;–;–;40.82;82 %;1.86;0 %;3.71;25 %;5.57;50 %;1.86;50 %;–;–;3.71;75 %;1.86;50 %;5.57;1.86;–;5.57;–;1.86;9.28;60 %;7.42;63 %;1.86;50 %;1.86;50 %;0.93;100 %;–;–;3.71;50 %;3.71;7.42;1;0.93;–;–;64.02;52.89;83 %;–;–;–;–;0.16;–;–;–;1.4;1.36;-0.32;0.03;0.03;33.4;–;0.93;2.78;0.93;–;2.78;0.93;5.57;4.64;0.93;0.93;0.93;–;1.86
Марат Ситдиков;Нефтехимик Нижнекамск;–;90;ЗЛ;–;–;–;–;–;–;0.48;–;0.48;0.96;0.48;–;–;0.48;0.48;0.02;34.95;64 %;0.48;0 %;0.48;0 %;10.05;57 %;5.27;36 %;0.96;50 %;6.7;50 %;2.87;100 %;6.7;2.39;–;3.35;–;0.48;6.7;57 %;4.79;50 %;1.91;75 %;1.91;25 %;0.96;100 %;–;–;0.96;50 %;4.31;7.18;2;0.96;–;–;55.53;40.21;72 %;100 %;–;–;–;–;0.05;–;0;1.17;0.86;0.32;0.04;0.09;22.5;–;–;5.74;1.91;0.48;3.35;2.87;3.83;2.39;1.44;0.48;0.96;–;0.48
Александр Смирнов;Кубань Краснодар;–;90;ЗЛ;–;–;–;–;–;–;2.3;1.2;0.51;0.51;0.51;–;–;0.51;–;0.03;27.46;80 %;–;–;2.3;25 %;6.61;69 %;1.2;0 %;–;–;5.59;64 %;3.5;67 %;3.56;0.51;–;3.5;0.51;1.2;13.22;38 %;9.66;37 %;3.56;43 %;3.56;43 %;1.2;50 %;–;–;3.5;33 %;5.8;3.5;2;1.2;0.51;–;50.34;36.1;72 %;0 %;–;0.51;–;–;0.06;–;0;1.7;0.82;0.25;0.14;0.27;21.86;–;0.51;4.58;–;–;3.56;2.3;5.8;3.56;1.53;1.53;0.51;–;1.2
Данил Степанов;Химки;–;90;ЗЛ;–;–;–;–;–;–;–;0.95;–;0.95;–;–;–;–;–;–;44.53;70 %;–;–;4.74;0 %;9.47;50 %;–;–;–;–;5.68;50 %;4.74;0 %;7.58;1.89;–;2.84;–;2.84;17.05;67 %;7.58;88 %;9.47;50 %;3.79;100 %;1.89;50 %;1.89;50 %;1.89;100 %;1.89;5.68;1;0.95;–;–;72.95;54;74 %;–;–;–;–;0.01;–;–;–;1.3;2.5;-0.75;0.05;0.03;31.26;–;–;4.74;–;–;2.84;–;11.37;6.63;4.74;3.79;0.95;0.95;1.89
Максим Веденеев;Кубань Краснодар;–;90;ЗЛ;–;–;–;–;–;–;4.29;–;–;–;–;–;–;–;–;–;47.14;82 %;–;–;–;–;4.29;0 %;–;–;–;–;12.86;67 %;–;–;4.29;–;4.29;4.29;–;–;21.43;40 %;17.14;50 %;4.29;0 %;8.57;0 %;–;–;–;–;–;–;–;4.29;1;–;–;4.29;81.43;55.71;68 %;–;–;–;–;–;–;–;–;2.23;2.1;0.21;–;–;38.57;–;–;–;–;–;8.57;–;8.57;8.57;–;–;–;–;–
Артём Воропаев;Родина Москва;–;90;ЗЛ;–;–;0.46;–;0 %;–;0.92;2.31;–;0.46;0.46;–;–;1.38;0.92;0.09;39.23;81 %;0.92;0 %;1.38;0 %;9.23;75 %;0.92;50 %;–;–;3.69;88 %;3.23;29 %;4.15;1.85;0.46;3.23;–;2.77;10.62;65 %;6.92;60 %;3.69;75 %;1.85;50 %;1.38;100 %;0.92;100 %;2.77;50 %;4.15;6;2;0.92;–;–;66;54;82 %;67 %;–;0.46;–;–;0.07;–;0;1.81;0.63;1.19;0.03;0.06;31.85;–;–;6.92;0.46;–;3.23;0.92;6.92;4.15;2.77;0.92;1.38;0.92;1.38
Андрей Яковлев;Ленинградец;–;90;ЗЛ;–;–;–;–;–;–;0.74;0.74;–;–;–;–;–;–;–;–;31.98;65 %;–;–;6.69;33 %;9.67;69 %;0.74;0 %;–;–;5.95;63 %;8.93;58 %;10.41;2.23;–;5.21;2.23;2.23;11.9;44 %;8.18;45 %;3.72;40 %;3.72;0 %;0.74;100 %;–;–;0.74;100 %;2.23;3.72;2;0.74;–;0.74;53.55;35.7;67 %;–;–;–;–;0.15;–;–;–;0.65;0.82;-0.16;–;–;20.83;–;2.23;6.69;–;–;3.72;5.21;5.21;3.72;1.49;–;0.74;–;0.74
Ислам Жилов;Кубань Краснодар;–;90;ЗЛ;–;–;–;–;–;–;0.9;0.9;0.45;0.45;0.45;–;–;0.45;–;0.01;42.96;84 %;–;–;1.36;33 %;10.4;74 %;1.81;25 %;–;–;2.71;33 %;3.17;71 %;4.7;–;–;5.43;0.9;1.81;17.64;62 %;12.66;61 %;4.97;64 %;3.62;50 %;4.52;70 %;1.81;50 %;6.78;60 %;4.7;8.14;2;0.9;–;–;75.08;61.06;81 %;0 %;–;0.45;–;–;0.02;–;0;1.19;0.95;0.24;0.01;0.03;36.18;–;0.45;7.69;0.45;–;0.9;2.26;10.85;7.69;3.17;1.81;3.17;0.9;4.7
Максим Данилин;Родина Москва;–;90;П Л;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;10;0 %;–;–;–;–;10;0 %;10;0 %;–;–;–;–;–;–;–;–;–;–;–;–;10;100 %;10;100 %;–;–;–;–;–;–;–;–;10;100 %;–;–;1;–;–;10;20;10;50 %;–;–;–;–;–;–;–;–;2.9;2.1;0.8;–;–;–;–;–;–;–;–;–;–;10;10;–;–;–;–;10
Астемир Гордюшенко;Родина Москва;–;90;П Л;0.49;–;0.97;0.49;50 %;–;1.46;–;–;–;–;–;–;3.41;1.95;0.54;40.86;85 %;–;–;2.43;40 %;7.78;75 %;3.41;86 %;0.97;50 %;2.92;50 %;6.81;79 %;6.81;0.49;0.49;5.35;1.46;3.41;17.51;53 %;7.78;69 %;9.73;40 %;1.46;33 %;4.86;50 %;3.89;63 %;6.81;64 %;2.92;3.89;2;0.97;0.49;–;72.49;55.95;77 %;57 %;0.97;0.49;–;0.11;0.16;1.12;0.89;1.77;0.56;1.21;–;–;34.54;–;0.97;5.84;2.92;0.49;1.46;5.35;9.24;5.35;3.89;0.49;2.43;2.43;4.38
Сергей Ильин;Ленинградец;–;90;П Л;–;–;2.26;–;0 %;0.57;2.83;0.57;–;–;–;–;–;3.96;0.57;0.57;21.51;66 %;0.57;0 %;1.13;0 %;3.96;57 %;1.13;0 %;–;–;1.13;50 %;2.26;0 %;10.75;1.13;1.13;4.53;–;0.57;22.08;46 %;9.6;56 %;13.02;39 %;5.9;44 %;5.66;40 %;3.4;33 %;5.66;70 %;5.9;3.96;2;1.13;1.13;–;58.87;35.09;60 %;14 %;2.26;0.57;0.57;0.06;0.14;–;0;0.92;0.45;0.47;0.02;0.03;14.15;–;–;2.26;–;–;0.57;–;10.19;5.9;5.9;2.26;2.26;1.13;3.96
Александр Коротаев;Тюмень;–;90;П Л;0.73;–;0.73;0.73;100 %;–;0.73;–;0.73;2.2;–;–;–;0.73;0.73;0.2;20.49;61 %;1.46;0 %;–;–;8.5;27 %;1.46;0 %;0.73;0 %;4.39;0 %;1.46;50 %;8.78;1.46;–;2.93;–;0.73;21.22;45 %;11.71;38 %;9.51;54 %;8.5;64 %;1.46;100 %;–;–;2.93;50 %;5.85;5.12;2;1.46;0.73;–;54.15;34.39;64 %;100 %;–;–;–;–;0.28;0.28;3.57;0.87;1.8;-0.21;0.02;0.03;12.44;–;–;2.2;–;–;–;0.73;9.51;4.39;5.12;5.12;1.46;–;1.46
Аршак Корян;Химки;–;90;П Л;–;–;0.49;–;0 %;0.49;0.49;3.42;–;–;0.49;–;0.98;1.96;0.49;0.16;24.46;74 %;0.49;0 %;0.98;50 %;6.36;46 %;0.98;50 %;–;–;1.96;50 %;5.38;64 %;8.32;0.49;1.96;0.98;0.49;1.96;23.97;45 %;7.83;50 %;16.14;42 %;4.89;30 %;4.4;44 %;1.96;0 %;3.42;71 %;1.96;5.38;2;0.98;0.49;–;61.63;38.64;63 %;25 %;0.49;0.98;–;0.17;0.08;–;0;0.98;1.53;-0.55;0;0.01;18.1;–;0.49;2.93;0.49;–;0.98;3.42;10.76;3.91;6.85;1.47;1.96;–;2.45
Даниил Мартовой;ФК Волгарь;–;90;П Л;–;–;–;–;–;–;–;1.67;–;–;–;–;–;0.83;–;0.02;25.83;68 %;–;–;2.5;33 %;1.67;0 %;0.83;0 %;–;–;2.5;67 %;2.5;0 %;5;0.83;–;2.5;0.83;2.5;16.67;60 %;8.33;50 %;8.33;70 %;0.83;0 %;4.17;80 %;3.33;75 %;4.17;60 %;–;5;2;0.83;0.83;0.83;50.83;35;69 %;0 %;–;0.83;–;–;0.03;–;0;0.35;2.35;-2;–;–;17.5;–;0.83;–;–;–;1.67;–;10;4.17;5.83;–;3.33;2.5;2.5
Максим Петров;Нефтехимик Нижнекамск;–;90;П Л;0.54;0.54;0.54;0.54;100 %;2.16;1.8;2.16;–;–;0.54;–;–;1.62;0.54;0.17;27.49;71 %;1.8;50 %;1.62;0 %;5.93;64 %;1.8;50 %;–;–;2.69;80 %;6.47;25 %;7.54;1.8;2.69;1.62;0.54;1.62;18.32;47 %;7.54;29 %;10.78;60 %;1.8;50 %;4.85;67 %;2.69;80 %;3.23;17 %;4.31;7.54;2;1.8;0.54;–;64.13;42.57;66 %;33 %;1.8;–;–;0.32;0.1;0.31;3.23;1.3;0.91;0.39;–;–;19.4;0.54;–;3.77;0.54;–;2.16;1.62;8.62;2.16;6.47;0.54;3.23;2.16;0.54
Никита Раздорских;Енисей Красноярск;–;90;П Л;–;–;–;–;–;1.2;0.6;2.4;–;–;–;–;–;1.8;–;0.02;39;85 %;1.8;67 %;1.2;50 %;9.6;75 %;–;–;–;–;6;70 %;2.4;50 %;4.8;–;2.4;4.8;0.6;1.8;13.8;74 %;5.4;67 %;8.4;79 %;1.8;100 %;1.2;100 %;–;–;4.2;71 %;1.2;7.8;2;0.6;–;0.6;67.8;54;80 %;0 %;1.2;0.6;–;0.32;0.01;–;0;0.96;0.97;-0.01;0.01;0.02;33;1.2;0.6;7.2;–;–;4.2;1.2;10.2;3.6;6.6;1.8;1.2;–;3
Никита Розманов;Ленинградец;–;90;П Л;–;–;–;–;–;–;2.73;–;–;–;–;–;–;–;–;–;8.18;100 %;–;–;–;–;2.73;100 %;–;–;–;–;–;–;–;–;5.45;–;–;2.73;2.73;–;24.55;22 %;16.36;33 %;8.18;0 %;16.36;17 %;2.73;0 %;–;–;2.73;0 %;–;–;2;–;–;5.45;32.73;13.64;42 %;–;–;–;–;–;–;–;–;–;1.61;-1.61;–;–;8.18;–;–;2.73;–;–;–;–;5.45;5.45;–;2.73;–;–;–
Валерий Царукян;Алания Владикавказ;–;90;П Л;–;–;–;–;–;2.37;–;7.11;–;–;–;–;–;–;–;–;33.16;79 %;2.37;100 %;7.11;67 %;–;–;–;–;–;–;–;–;11.84;60 %;9.47;–;–;2.37;2.37;2.37;28.42;42 %;2.37;100 %;26.05;36 %;4.74;0 %;11.84;60 %;4.74;50 %;2.37;100 %;2.37;14.21;2;–;–;4.74;80.53;56.84;71 %;–;–;–;–;0.14;–;–;–;0.33;0.5;-0.17;–;–;26.05;2.37;4.74;–;–;–;–;7.11;11.84;2.37;9.47;–;7.11;2.37;2.37
Дмитрий Югалдин;Сокол Саратов;–;90;П Л;–;–;–;–;–;–;1.34;1.34;–;–;–;–;–;2.69;–;0.09;21.49;81 %;1.34;0 %;–;–;2.69;0 %;–;–;–;–;2.69;0 %;1.34;100 %;5.37;1.34;–;1.34;–;2.69;9.4;29 %;5.37;50 %;4.3;0 %;1.34;0 %;–;–;–;–;2.69;50 %;1.34;5.37;2;–;–;2.69;44.33;30.9;70 %;0 %;–;2.69;–;–;0.04;–;0;1.18;2.27;-1.09;–;–;17.46;–;–;–;–;–;–;1.34;2.69;2.69;–;–;–;–;1.34
Артём Абрамов;КамАЗ Набережные Челны;–;90;З П;–;–;–;–;–;–;1.84;–;–;–;–;–;–;–;–;–;69.8;74 %;–;–;3.67;0 %;22.04;33 %;1.84;0 %;–;–;5.51;33 %;5.51;33 %;11.02;–;–;7.35;–;1.84;11.02;17 %;5.51;33 %;5.51;0 %;5.51;33 %;1.84;0 %;–;–;1.84;0 %;5.51;9.18;1;–;–;1.84;97.35;69.8;72 %;–;–;–;–;–;–;–;–;0.15;1.63;-1.49;–;–;51.43;–;–;7.35;–;–;1.84;1.84;1.84;1.84;–;1.84;–;–;–
Александр Бем;Тюмень;–;90;З П;–;–;0.47;–;0 %;0.93;–;–;–;0.93;–;–;–;0.47;–;0.08;42.9;85 %;0.93;0 %;2.8;67 %;5.6;67 %;2.33;20 %;0.93;50 %;6.53;71 %;4.66;60 %;5.13;0.47;0.47;3.73;0.47;0.93;10.26;59 %;7.93;59 %;2.33;60 %;2.8;67 %;0.47;100 %;–;–;2.8;83 %;5.6;3.26;2;0.93;–;–;64.82;53.16;82 %;0 %;0.47;–;–;0.59;0.17;–;0;1.8;1;0.08;–;–;36.37;–;1.87;3.73;0.47;0.47;4.66;2.8;6.6;4.66;1.4;1.87;0.47;–;2.33
