Игрок;Команда;Index;Минут на поле;Позиция;Голы;Передачи голевые;Голевые моменты;Голевые моменты удачные;Голевые моменты удачные. %;Голевые моменты создал;Фолы;Фолы на игроке;Голевые ошибки;Грубые ошибки;Желтые карточки;Красные карточки;Офсайды;Удары;Удары в створ;xG (ожидаемые голы);Передачи;Передачи точные. %;Передачи ключевые;Передачи ключевые точные. %;Навесы;Навесы точные. %;Передачи прогрессивные;Передачи прогрессивные точные. %;Передачи длинные;Передачи длинные точные. %;Передачи сверхдлинные;Передачи сверхдлинные точные. %;Передачи вперед в финальную треть;Передачи вперед в финальную треть точные. %;Передачи в штрафную;Передачи в штрафную точные. %;Потери;Потери мяча на своей половине;Обработки мяча неудачные;Овладевания мячом;Овладевания мячом на половине поля соперника;Ведения мяча;Единоборства;Единоборства удачные. %;Единоборства в обороне;Единоборства в обороне удачные. %;Единоборства в атаке;Единоборства в атаке удачные. %;Единоборства вверху;Единоборства вверху удачные. %;Обводки;Обводки удачные. %;Обводки в финальной трети поля;Обводки в финальной трети поля удачные. %;Отборы;Отборы удачные. %;Перехваты;Подборы;Матчей сыграно;Появление в стартовом составе;Был заменен;Вышел на замену;ТТД;ТТД удачные;ТТД удачные. %;Удары точные. %;Удары мимо;Удары перехваченные;Удары в штангу / перекладину;xA (ожидаемые передачи);xGPS (xG на удар);xGPG (xG на гол);xGC (конверсия xG);xGT (xG при игроке на поле);xGOPP (xG соперника при игроке на поле);NxG (чистый xG. разница xGT - xGOPP);xGD (оборонительный xG);xGDPS (оборонительный xG на удар);Передачи точные;Передачи ключевые точные;Навесы точные;Передачи прогрессивные точные;Передачи длинные точные;Передачи сверхдлинные точные;Передачи вперед в финальную треть точные;Передачи в штрафную точные;Единоборства удачные;Единоборства в обороне удачные;Единоборства в атаке удачные;Единоборства вверху удачные;Обводки удачные;Обводки в финальной трети поля удачные;Отборы удачные
Виталий Шитов;Тюмень;248;62;АП П;1.00;-;2.00;1.00;50 %;1.00;1.00;1.00;-;-;-;-;-;1.00;1.00;0.09;27.00;78 %;-;-;-;-;6.00;33 %;2.00;0 %;1.00;0 %;4.00;25 %;5.00;60 %;6.00;-;2.00;6.00;2.00;3.00;17.00;53 %;8.00;63 %;9.00;44 %;2.00;50 %;4.00;50 %;2.00;50 %;3.00;33 %;3.00;2.00;1;1.00;1.00;-;55.00;39.00;71 %;100 %;-;-;-;-;0.09;0.09;11.11;0.15;0.41;-0.26;-;-;21.00;-;-;2.00;-;-;1.00;3.00;9.00;5.00;4.00;1.00;2.00;1.00;1.00
Петар Голубович;Химки;203;59;ЗП П;-;-;-;-;-;-;2.00;-;-;-;-;-;-;-;-;-;43.00;74 %;-;-;2.00;50 %;6.00;50 %;2.00;100 %;1.00;100 %;3.00;100 %;7.00;86 %;9.00;3.00;2.00;3.00;1.00;1.00;14.00;64 %;9.00;56 %;5.00;80 %;5.00;80 %;-;-;-;-;1.00;0 %;4.00;1.00;1;1.00;1.00;-;65.00;47.00;72 %;-;-;-;-;0.08;-;-;-;0.81;1.30;-0.49;-;-;32.00;-;1.00;3.00;2.00;1.00;3.00;6.00;9.00;5.00;4.00;4.00;-;-;-
Александр Руденко;Химки;197;59;АП ПЦ;-;-;1.00;-;0 %;1.00;-;3.00;-;-;-;-;-;3.00;-;0.20;10.00;90 %;-;-;-;-;1.00;0 %;3.00;67 %;-;-;-;-;-;-;6.00;2.00;-;1.00;1.00;2.00;13.00;31 %;1.00;100 %;12.00;25 %;6.00;17 %;2.00;0 %;1.00;0 %;1.00;100 %;-;4.00;1;1.00;1.00;-;32.00;19.00;59 %;0 %;2.00;1.00;-;-;0.07;-;0.00;0.81;1.30;-0.49;-;-;9.00;-;-;-;2.00;-;-;-;4.00;1.00;3.00;1.00;-;-;1.00
Владислав Яковлев;Химки;243;59;АП ЛЦ;1.00;-;1.00;1.00;100 %;-;1.00;1.00;-;-;-;-;-;1.00;1.00;0.01;8.00;50 %;-;-;-;-;1.00;0 %;-;-;-;-;1.00;0 %;1.00;0 %;7.00;3.00;-;2.00;-;-;16.00;44 %;2.00;50 %;14.00;43 %;3.00;33 %;3.00;67 %;3.00;67 %;-;-;2.00;1.00;1;1.00;1.00;-;28.00;15.00;54 %;100 %;-;-;-;-;0.01;0.01;100.00;0.81;1.30;-0.49;-;-;4.00;-;-;-;-;-;-;-;7.00;1.00;6.00;1.00;2.00;2.00;-
Антон Антонов;Черноморец;197;58;П Л;1.00;-;1.00;1.00;100 %;-;1.00;2.00;-;-;-;-;-;2.00;1.00;0.82;15.00;67 %;-;-;-;-;2.00;100 %;1.00;100 %;1.00;100 %;1.00;100 %;2.00;50 %;6.00;1.00;1.00;-;-;2.00;18.00;22 %;5.00;20 %;13.00;23 %;1.00;0 %;2.00;0 %;1.00;0 %;3.00;33 %;-;1.00;1;1.00;1.00;-;39.00;18.00;46 %;50 %;-;1.00;-;-;0.41;0.82;1.22;0.39;1.21;-0.82;-;-;10.00;-;-;2.00;1.00;1.00;1.00;1.00;4.00;1.00;3.00;-;-;-;1.00
Виктор Гараев;Черноморец;193;58;З П;-;-;-;-;-;-;1.00;-;-;1.00;-;-;-;-;-;-;40.00;70 %;1.00;0 %;3.00;0 %;7.00;71 %;3.00;100 %;-;-;4.00;75 %;7.00;43 %;4.00;1.00;-;3.00;1.00;4.00;8.00;13 %;3.00;0 %;5.00;20 %;1.00;0 %;2.00;50 %;1.00;0 %;2.00;0 %;5.00;4.00;1;1.00;1.00;-;61.00;42.00;69 %;-;-;-;-;-;-;-;-;0.39;1.21;-0.82;-;-;28.00;-;-;5.00;3.00;-;3.00;3.00;1.00;-;1.00;-;1.00;-;-
Евгений Болотов;Тюмень;187;51;ЗП ЛЦ;-;-;-;-;-;-;1.00;-;-;-;-;-;-;1.00;-;0.04;23.00;91 %;-;-;1.00;0 %;7.00;86 %;1.00;100 %;-;-;2.00;50 %;2.00;50 %;1.00;-;-;-;-;-;6.00;17 %;5.00;0 %;1.00;100 %;2.00;50 %;-;-;-;-;2.00;0 %;5.00;3.00;1;-;-;1.00;39.00;31.00;79 %;0 %;1.00;-;-;-;0.04;-;0.00;0.11;1.51;-1.40;0.28;0.09;21.00;-;-;6.00;1.00;-;1.00;1.00;1.00;-;1.00;1.00;-;-;-
Илья Грузнов;Кубань Краснодар;225;51;Ф Ц;1.00;-;1.00;1.00;100 %;1.00;-;-;-;-;-;-;-;2.00;1.00;0.94;19.00;68 %;1.00;0 %;1.00;0 %;6.00;67 %;1.00;100 %;-;-;3.00;33 %;4.00;50 %;4.00;-;1.00;1.00;-;1.00;10.00;60 %;2.00;50 %;8.00;63 %;5.00;60 %;-;-;-;-;-;-;1.00;-;1;-;-;1.00;34.00;22.00;65 %;50 %;-;1.00;-;0.10;0.47;0.94;1.6;1.51;0.11;1.40;-;-;13.00;-;-;4.00;1.00;-;1.00;2.00;6.00;1.00;5.00;3.00;-;-;-
Оливье Кенфак;Кубань Краснодар;192;51;АП Л;-;-;-;-;-;-;2.00;1.00;-;-;1.00;-;-;2.00;-;0.11;15.00;73 %;-;-;-;-;2.00;100 %;-;-;-;-;-;-;-;-;5.00;1.00;2.00;2.00;-;2.00;14.00;36 %;5.00;40 %;9.00;33 %;3.00;0 %;3.00;33 %;2.00;50 %;3.00;67 %;1.00;4.00;1;-;-;1.00;40.00;23.00;57 %;0 %;1.00;1.00;-;-;0.06;-;0.00;1.51;0.11;1.40;-;-;11.00;-;-;2.00;-;-;-;-;5.00;2.00;3.00;-;1.00;1.00;2.00
Саид Алиев;СКА-Хабаровск;216;49;Ф Ц;1.00;-;3.00;1.00;33 %;2.00;-;1.00;-;-;1.00;-;-;3.00;1.00;0.41;3.00;33 %;-;-;-;-;-;-;-;-;-;-;-;-;1.00;100 %;12.00;1.00;2.00;1.00;-;1.00;16.00;31 %;2.00;50 %;14.00;29 %;2.00;0 %;10.00;40 %;9.00;33 %;1.00;100 %;-;1.00;1;-;-;1.00;26.00;9.00;35 %;33 %;2.00;-;-;-;0.14;0.41;2.44;0.48;1.48;-1.00;-;-;1.00;-;-;-;-;-;-;1.00;5.00;1.00;4.00;-;4.00;3.00;1.00
Алан Хабалов;Алания Владикавказ;238;49;З П;-;-;-;-;-;1.00;1.00;-;-;-;-;-;-;-;-;-;24.00;83 %;1.00;100 %;1.00;100 %;3.00;33 %;3.00;67 %;1.00;0 %;1.00;0 %;2.00;50 %;1.00;-;-;4.00;-;1.00;6.00;67 %;3.00;67 %;3.00;67 %;-;-;2.00;50 %;-;-;3.00;67 %;-;5.00;1;-;-;1.00;36.00;30.00;83 %;-;-;-;-;0.86;-;-;-;1.48;0.48;1.00;-;-;20.00;1.00;1.00;1.00;2.00;-;-;1.00;4.00;2.00;2.00;-;1.00;-;2.00
Михаил Костюков;Динамо Махачкала;243;49;Ф ПЦ;1.00;-;1.00;1.00;100 %;1.00;-;-;-;-;-;-;-;1.00;1.00;0.36;13.00;69 %;1.00;100 %;-;-;4.00;50 %;-;-;-;-;1.00;0 %;-;-;8.00;-;1.00;-;-;-;9.00;11 %;-;-;9.00;11 %;6.00;17 %;-;-;-;-;-;-;-;2.00;1;-;-;1.00;26.00;13.00;50 %;100 %;-;-;-;0.21;0.36;0.36;2.78;0.87;0.46;0.41;-;-;9.00;1.00;-;2.00;-;-;-;-;1.00;-;1.00;1.00;-;-;-
Бутта Магомедов;Химки;238;49;АП ЛЦ;-;1.00;1.00;-;0 %;2.00;-;-;-;-;-;-;-;1.00;1.00;0.02;26.00;85 %;1.00;0 %;1.00;0 %;7.00;71 %;-;-;-;-;2.00;0 %;4.00;75 %;5.00;1.00;2.00;3.00;1.00;1.00;9.00;44 %;2.00;100 %;7.00;29 %;3.00;0 %;1.00;100 %;-;-;2.00;100 %;2.00;2.00;1;-;-;1.00;43.00;32.00;74 %;100 %;-;-;-;0.71;0.02;-;0.00;0.75;1.32;-0.57;-;-;22.00;-;-;5.00;-;-;-;3.00;4.00;2.00;2.00;-;1.00;-;2.00
Анатолий Макаров;Арсенал Тула;178;49;П ЛЦ;-;-;-;-;-;-;1.00;1.00;-;-;-;-;-;-;-;-;16.00;81 %;-;-;-;-;-;-;-;-;-;-;1.00;0 %;1.00;0 %;3.00;2.00;-;1.00;-;1.00;5.00;20 %;3.00;0 %;2.00;50 %;-;-;-;-;-;-;2.00;0 %;1.00;2.00;1;1.00;1.00;-;25.00;18.00;72 %;-;-;-;-;0.09;-;-;-;0.81;1.9;-0.28;-;-;13.00;-;-;-;-;-;-;-;1.00;-;1.00;-;-;-;-
Исламжан Насыров;Родина Москва;196;49;ЗЛ;-;-;-;-;-;1.00;-;1.00;1.00;1.00;-;-;-;1.00;1.00;0.02;29.00;79 %;-;-;3.00;33 %;7.00;86 %;3.00;67 %;-;-;4.00;75 %;5.00;80 %;3.00;2.00;-;5.00;1.00;1.00;9.00;67 %;8.00;75 %;1.00;0 %;5.00;80 %;1.00;0 %;1.00;0 %;-;-;4.00;6.00;1;-;-;1.00;50.00;41.00;82 %;100 %;-;-;-;0.16;0.02;-;0.00;0.83;1.21;-0.38;-;-;23.00;-;1.00;6.00;2.00;-;3.00;4.00;6.00;6.00;-;4.00;-;-;-
Вячеслав Подберёзкин;СКА-Хабаровск;193;49;П ЛЦ;-;-;-;-;-;-;1.00;-;-;-;-;-;1.00;-;-;-;30.00;90 %;-;-;-;-;10.00;80 %;1.00;100 %;-;-;5.00;80 %;-;-;3.00;1.00;1.00;1.00;1.00;4.00;4.00;50 %;4.00;50 %;-;-;-;-;-;-;-;-;3.00;67 %;1.00;5.00;1;-;-;1.00;45.00;39.00;87 %;-;-;-;-;0.03;-;-;-;0.48;1.48;-1.00;-;-;27.00;-;-;8.00;1.00;-;4.00;-;2.00;2.00;-;-;-;-;2.00
Сергей Ткачёв;Арсенал Тула;213;49;АП П;-;1.00;-;-;-;1.00;-;1.00;-;-;-;-;-;-;-;-;16.00;75 %;2.00;50 %;1.00;100 %;3.00;67 %;-;-;-;-;1.00;0 %;4.00;25 %;4.00;1.00;-;2.00;-;-;4.00;50 %;1.00;100 %;3.00;33 %;1.00;0 %;2.00;50 %;1.00;100 %;1.00;100 %;2.00;2.00;1;1.00;1.00;-;25.00;19.00;76 %;-;-;-;-;0.70;-;-;-;0.81;1.9;-0.28;-;-;12.00;1.00;1.00;2.00;-;-;-;1.00;2.00;1.00;1.00;-;1.00;1.00;1.00
Максим Лаук;Кубань Краснодар;160;48;Ф Ц;-;-;-;-;-;-;2.00;-;-;-;-;-;-;-;-;-;8.00;75 %;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5.00;1.00;-;-;-;-;13.00;23 %;5.00;0 %;8.00;38 %;4.00;25 %;-;-;-;-;2.00;0 %;-;-;1;1.00;1.00;-;21.00;9.00;43 %;-;-;-;-;0.07;-;-;-;0.26;0.15;0.11;-;-;6.00;-;-;-;-;-;-;-;3.00;-;3.00;1.00;-;-;-
Гаррик Левин;Кубань Краснодар;179;48;П П;-;-;1.00;-;0 %;1.00;1.00;-;-;-;1.00;-;-;1.00;1.00;0.16;13.00;69 %;-;-;2.00;0 %;-;-;1.00;100 %;1.00;100 %;-;-;3.00;0 %;4.00;-;1.00;1.00;-;1.00;3.00;33 %;2.00;50 %;1.00;0 %;1.00;100 %;1.00;0 %;1.00;0 %;-;-;-;1.00;1;1.00;1.00;-;19.00;12.00;63 %;100 %;-;-;-;-;0.16;-;0.00;0.26;0.15;0.11;-;-;9.00;-;-;-;1.00;1.00;-;-;1.00;1.00;-;1.00;-;-;-
Михаил Петров;Тюмень;183;48;ЗП ЛЦ;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;24.00;92 %;-;-;-;-;6.00;100 %;-;-;-;-;5.00;100 %;-;-;2.00;-;-;-;-;1.00;6.00;17 %;3.00;33 %;3.00;0 %;2.00;50 %;-;-;-;-;-;-;-;5.00;1;1.00;1.00;-;36.00;29.00;81 %;-;-;-;-;-;-;-;-;0.15;0.26;-0.11;-;-;22.00;-;-;6.00;-;-;5.00;-;1.00;1.00;-;1.00;-;-;-
Никита Раздорских;Енисей Красноярск;188;48;П П;-;-;-;-;-;1.00;-;-;-;-;-;-;-;-;-;-;15.00;80 %;1.00;100 %;-;-;3.00;33 %;2.00;100 %;2.00;100 %;2.00;0 %;1.00;100 %;3.00;-;-;3.00;-;-;8.00;25 %;4.00;25 %;4.00;25 %;3.00;33 %;-;-;-;-;1.00;0 %;5.00;4.00;1;-;-;1.00;32.00;23.00;72 %;-;-;-;-;0.48;-;-;-;1.64;0.45;1.19;-;-;12.00;1.00;-;1.00;2.00;2.00;-;1.00;2.00;1.00;1.00;1.00;-;-;-
Заурбек Плиев;Родина Москва;198;47;З ЛЦ;-;-;-;-;-;-;1.00;1.00;1.00;1.00;1.00;-;-;-;-;-;38.00;89 %;-;-;-;-;13.00;69 %;4.00;25 %;1.00;0 %;8.00;50 %;-;-;3.00;-;-;9.00;2.00;3.00;6.00;83 %;6.00;83 %;-;-;1.00;100 %;-;-;-;-;3.00;67 %;3.00;5.00;1;1.00;1.00;-;55.00;50.00;91 %;-;-;-;-;-;-;-;-;0.72;0.08;0.64;0.01;0.01;34.00;-;-;9.00;1.00;-;4.00;-;5.00;5.00;-;1.00;-;-;2.00
Аллон Бутаев;Алания Владикавказ;218;46;З П;-;-;-;-;-;-;1.00;1.00;-;-;-;-;-;-;-;-;30.00;87 %;-;-;2.00;0 %;6.00;50 %;-;-;-;-;4.00;75 %;4.00;50 %;4.00;-;-;2.00;-;-;7.00;43 %;4.00;50 %;3.00;33 %;-;-;2.00;0 %;1.00;0 %;3.00;67 %;3.00;2.00;1;1.00;1.00;-;42.00;34.00;81 %;-;-;-;-;-;-;-;-;1.38;1.61;-0.23;0.02;0.02;26.00;-;-;3.00;-;-;3.00;2.00;3.00;2.00;1.00;-;-;-;2.00
Альбек Гонгапшев;СКА-Хабаровск;167;46;АП Л;-;-;1.00;-;0 %;1.00;-;-;1.00;1.00;-;-;-;1.00;1.00;0.50;8.00;88 %;1.00;0 %;-;-;1.00;0 %;-;-;-;-;-;-;-;-;4.00;-;-;2.00;-;2.00;7.00;29 %;2.00;50 %;5.00;20 %;3.00;0 %;2.00;0 %;1.00;0 %;1.00;100 %;2.00;2.00;1;1.00;1.00;-;22.00;16.00;73 %;100 %;-;-;-;0.02;0.50;-;0.00;1.61;1.38;0.23;-;-;7.00;-;-;-;-;-;-;-;2.00;1.00;1.00;-;-;-;1.00
Александр Канаплин;Енисей Красноярск;198;46;АП П;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;27.00;93 %;1.00;0 %;-;-;3.00;100 %;2.00;100 %;1.00;100 %;1.00;100 %;-;-;6.00;2.00;3.00;2.00;-;-;10.00;30 %;2.00;50 %;8.00;25 %;-;-;2.00;50 %;1.00;0 %;1.00;0 %;7.00;8.00;1;1.00;1.00;-;56.00;44.00;79 %;-;-;-;-;0.07;-;-;-;0.65;0.30;0.35;-;-;25.00;-;-;3.00;2.00;1.00;1.00;-;3.00;1.00;2.00;-;1.00;-;-
Максим Кутовой;СКА-Хабаровск;173;46;Ф Ц;-;-;1.00;-;0 %;-;-;-;-;-;-;-;-;1.00;1.00;0.31;9.00;56 %;1.00;0 %;1.00;0 %;4.00;50 %;-;-;-;-;2.00;50 %;-;-;5.00;1.00;1.00;2.00;-;1.00;8.00;38 %;2.00;50 %;6.00;33 %;4.00;25 %;-;-;-;-;2.00;50 %;1.00;-;1;1.00;1.00;-;21.00;11.00;52 %;100 %;-;-;-;-;0.31;-;0.00;1.61;1.38;0.23;-;-;5.00;-;-;2.00;-;-;1.00;-;3.00;1.00;2.00;1.00;-;-;1.00
Сердер Сердеров;Динамо Махачкала;175;46;Ф ПЦ;-;-;1.00;-;0 %;-;-;-;-;-;-;-;1.00;2.00;-;0.27;8.00;63 %;-;-;-;-;1.00;100 %;-;-;-;-;1.00;100 %;-;-;2.00;-;1.00;-;-;-;7.00;14 %;1.00;100 %;6.00;0 %;5.00;20 %;1.00;0 %;-;-;-;-;-;-;1;1.00;1.00;-;18.00;6.00;33 %;0 %;-;2.00;-;0.23;0.14;-;0.00;1.4;0.49;0.55;-;-;5.00;-;-;1.00;-;-;1.00;-;1.00;1.00;-;1.00;-;-;-
Илья Быковский;Арсенал Тула;197;45;ЗЛ;-;-;-;-;-;-;2.00;1.00;-;-;1.00;1.00;-;-;-;-;20.00;75 %;-;-;2.00;0 %;3.00;33 %;-;-;-;-;2.00;100 %;1.00;0 %;2.00;-;1.00;3.00;-;2.00;8.00;88 %;7.00;86 %;1.00;100 %;4.00;100 %;-;-;-;-;1.00;0 %;5.00;2.00;1;1.00;-;-;39.00;32.00;82 %;-;-;-;-;0.09;-;-;-;0.81;1.4;-0.23;-;-;15.00;-;-;1.00;-;-;2.00;-;7.00;6.00;1.00;4.00;-;-;-
Кирилл Панченко;Химки;191;45;Ф Ц;-;-;-;-;-;-;-;-;-;-;-;-;-;2.00;1.00;0.10;19.00;79 %;-;-;-;-;4.00;75 %;-;-;-;-;1.00;0 %;2.00;50 %;4.00;1.00;-;2.00;1.00;1.00;8.00;38 %;4.00;50 %;4.00;25 %;3.00;33 %;-;-;-;-;1.00;0 %;2.00;1.00;1;1.00;1.00;-;33.00;23.00;70 %;50 %;1.00;-;-;0.13;0.05;-;0.00;0.30;0.92;-0.62;-;-;15.00;-;-;3.00;-;-;-;1.00;3.00;2.00;1.00;1.00;-;-;-
Илья Голосов;Арсенал Тула;182;43;ЗЛ;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;18.00;72 %;-;-;1.00;0 %;3.00;33 %;-;-;-;-;1.00;100 %;1.00;0 %;1.00;1.00;-;3.00;-;-;9.00;67 %;6.00;50 %;3.00;100 %;3.00;67 %;-;-;-;-;2.00;50 %;10.00;2.00;1;-;-;1.00;41.00;33.00;80 %;-;-;-;-;-;-;-;-;0.11;0.18;-0.07;0.06;0.06;13.00;-;-;1.00;-;-;1.00;-;6.00;3.00;3.00;2.00;-;-;1.00
Давид Ндука Ифеани;Арсенал Тула;210;43;ЗП ЛЦ;-;-;-;-;-;-;1.00;2.00;-;-;1.00;-;-;-;-;-;12.00;75 %;-;-;-;-;3.00;33 %;-;-;-;-;1.00;0 %;1.00;100 %;4.00;1.00;-;1.00;-;-;7.00;71 %;3.00;67 %;4.00;75 %;3.00;100 %;-;-;-;-;2.00;50 %;6.00;1.00;1;-;-;1.00;26.00;21.00;81 %;-;-;-;-;-;-;-;-;0.11;0.18;-0.07;-;-;9.00;-;-;1.00;-;-;-;1.00;5.00;2.00;3.00;3.00;-;-;1.00
Антон Кобялко;Тюмень;161;37;Ф Ц;-;-;-;-;-;-;-;-;-;-;-;-;1.00;-;-;-;7.00;57 %;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7.00;1.00;-;-;-;-;17.00;29 %;4.00;25 %;13.00;31 %;8.00;25 %;1.00;100 %;-;-;-;-;-;1.00;1;-;-;1.00;25.00;10.00;40 %;-;-;-;-;-;-;-;-;0.11;1.36;-1.25;-;-;4.00;-;-;-;-;-;-;-;5.00;1.00;4.00;2.00;1.00;-;-
Павел Шадрин;Тюмень;179;37;АП Ц;-;-;-;-;-;-;-;2.00;-;-;-;-;-;-;-;-;24.00;71 %;-;-;-;-;6.00;33 %;-;-;-;-;2.00;50 %;3.00;33 %;4.00;-;-;-;-;2.00;10.00;0 %;6.00;0 %;4.00;0 %;2.00;0 %;-;-;-;-;4.00;0 %;3.00;3.00;1;-;-;1.00;42.00;25.00;60 %;-;-;-;-;-;-;-;-;0.11;1.36;-1.25;-;-;17.00;-;-;2.00;-;-;1.00;1.00;-;-;-;-;-;-;-
Владислав Адаев;Черноморец;177;36;П Л;-;-;-;-;-;1.00;-;-;-;-;-;-;-;1.00;-;0.02;18.00;72 %;1.00;0 %;1.00;0 %;3.00;67 %;1.00;0 %;-;-;-;-;3.00;33 %;3.00;1.00;-;-;-;-;5.00;40 %;2.00;50 %;3.00;33 %;1.00;100 %;1.00;0 %;1.00;0 %;-;-;-;2.00;1;-;-;1.00;26.00;17.00;65 %;0 %;1.00;-;-;0.17;0.02;-;0.00;0.36;1.8;-0.72;-;-;13.00;-;-;2.00;-;-;-;1.00;2.00;1.00;1.00;1.00;-;-;-
Руслан Хагур;Черноморец;191;36;З П;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;26.00;77 %;-;-;2.00;50 %;4.00;100 %;-;-;-;-;2.00;50 %;2.00;50 %;4.00;-;1.00;1.00;-;-;5.00;60 %;5.00;60 %;-;-;1.00;100 %;-;-;-;-;1.00;0 %;3.00;2.00;1;-;-;1.00;37.00;28.00;76 %;-;-;-;-;-;-;-;-;0.36;1.8;-0.72;-;-;20.00;-;1.00;4.00;-;-;1.00;1.00;3.00;3.00;-;1.00;-;-;-
Илья Берковский;Химки;233;34;АП ПЦ;-;-;-;-;-;-;-;-;-;-;-;-;-;1.00;-;0.16;15.00;73 %;1.00;0 %;3.00;33 %;3.00;33 %;1.00;100 %;-;-;1.00;0 %;3.00;0 %;4.00;-;-;3.00;1.00;1.00;9.00;67 %;3.00;100 %;6.00;50 %;2.00;100 %;4.00;50 %;3.00;67 %;1.00;100 %;1.00;1.00;1;-;-;1.00;30.00;22.00;73 %;0 %;1.00;-;-;0.02;0.16;-;0.00;0.24;0.94;-0.70;-;-;11.00;-;1.00;1.00;1.00;-;-;-;6.00;3.00;3.00;2.00;2.00;2.00;1.00
Илья Садыгов;Химки;168;34;Ф Ц;-;-;-;-;-;-;2.00;-;-;1.00;-;-;2.00;-;-;-;7.00;43 %;-;-;-;-;1.00;0 %;-;-;-;-;-;-;-;-;9.00;4.00;-;-;-;-;9.00;0 %;1.00;0 %;8.00;0 %;3.00;0 %;-;-;-;-;-;-;-;1.00;1;-;-;1.00;17.00;4.00;24 %;-;-;-;-;0.16;-;-;-;0.24;0.94;-0.70;-;-;3.00;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Лев Скворцов;Химки;197;34;ЗП П;-;-;-;-;-;-;1.00;-;-;1.00;1.00;-;-;-;-;-;22.00;91 %;-;-;1.00;100 %;4.00;75 %;2.00;50 %;-;-;4.00;75 %;1.00;100 %;2.00;-;-;-;-;2.00;6.00;17 %;4.00;25 %;2.00;0 %;2.00;0 %;2.00;0 %;1.00;0 %;1.00;0 %;1.00;1.00;1;-;-;1.00;33.00;26.00;79 %;-;-;-;-;0.06;-;-;-;0.24;0.94;-0.70;-;-;20.00;-;1.00;3.00;1.00;-;3.00;1.00;1.00;1.00;-;-;-;-;-
Данила Сухомлинов;Шинник;241;32;АП ЛЦ;1.00;-;1.00;1.00;100 %;-;2.00;-;-;-;-;-;-;2.00;1.00;0.18;4.00;100 %;-;-;-;-;2.00;100 %;1.00;100 %;-;-;1.00;100 %;-;-;3.00;-;-;3.00;1.00;1.00;9.00;56 %;4.00;75 %;5.00;40 %;1.00;0 %;-;-;-;-;3.00;100 %;1.00;-;1;-;-;1.00;17.00;12.00;71 %;50 %;1.00;-;-;-;0.09;0.18;5.56;0.51;0.21;0.30;-;-;4.00;-;-;2.00;1.00;-;1.00;-;5.00;3.00;2.00;-;-;-;3.00
Данила Ежков;Сокол Саратов;164;31;Ф ПЦ;-;-;-;-;-;-;1.00;-;-;-;-;-;-;1.00;-;0.04;8.00;63 %;-;-;-;-;1.00;100 %;-;-;-;-;1.00;100 %;-;-;4.00;-;-;1.00;1.00;1.00;8.00;38 %;2.00;50 %;6.00;33 %;1.00;0 %;3.00;33 %;-;-;1.00;100 %;1.00;4.00;1;-;-;1.00;23.00;14.00;61 %;0 %;1.00;-;-;-;0.04;-;0.00;0.43;0.66;-0.23;-;-;5.00;-;-;1.00;-;-;1.00;-;3.00;1.00;2.00;-;1.00;-;1.00
Данил Казанцев;Сокол Саратов;189;31;ЗП Ц;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;20.00;80 %;-;-;-;-;3.00;33 %;1.00;100 %;-;-;-;-;-;-;1.00;1.00;-;5.00;-;2.00;3.00;100 %;3.00;100 %;-;-;1.00;100 %;-;-;-;-;2.00;100 %;4.00;3.00;1;-;-;1.00;33.00;29.00;88 %;-;-;-;-;-;-;-;-;0.43;0.66;-0.23;-;-;16.00;-;-;1.00;1.00;-;-;-;3.00;3.00;-;1.00;-;-;2.00
Анатолий Немченко;Енисей Красноярск;201;30;П Л;-;-;-;-;-;-;-;1.00;-;-;-;-;-;-;-;-;10.00;80 %;-;-;1.00;0 %;-;-;1.00;0 %;-;-;-;-;1.00;0 %;3.00;1.00;-;1.00;-;1.00;5.00;60 %;1.00;100 %;4.00;50 %;1.00;0 %;1.00;100 %;1.00;100 %;-;-;3.00;2.00;1;-;-;1.00;22.00;18.00;82 %;-;-;-;-;0.11;-;-;-;1.2;0.36;0.66;-;-;8.00;-;-;-;-;-;-;-;3.00;1.00;2.00;-;1.00;1.00;-
Максим Савельев;Енисей Красноярск;213;30;Ф ПЦ;-;-;4.00;-;0 %;1.00;-;1.00;-;-;-;-;-;4.00;2.00;0.75;5.00;20 %;-;-;-;-;1.00;0 %;-;-;-;-;-;-;1.00;0 %;7.00;1.00;-;-;-;1.00;10.00;30 %;2.00;0 %;8.00;38 %;3.00;0 %;1.00;100 %;-;-;-;-;2.00;-;1;-;-;1.00;22.00;9.00;41 %;50 %;1.00;-;1.00;-;0.19;-;0.00;1.2;0.36;0.66;-;-;1.00;-;-;-;-;-;-;-;3.00;-;3.00;-;1.00;-;-
