Игрок;Команда;Index;Минут на поле;Позиция;Голы;Передачи голевые;Голевые моменты;Голевые моменты удачные;Голевые моменты удачные. %;Голевые моменты создал;Фолы;Фолы на игроке;Голевые ошибки;Грубые ошибки;Желтые карточки;Красные карточки;Офсайды;Удары;Удары в створ;xG (ожидаемые голы);Передачи;Передачи точные. %;Передачи ключевые;Передачи ключевые точные. %;Навесы;Навесы точные. %;Передачи прогрессивные;Передачи прогрессивные точные. %;Передачи длинные;Передачи длинные точные. %;Передачи сверхдлинные;Передачи сверхдлинные точные. %;Передачи вперед в финальную треть;Передачи вперед в финальную треть точные. %;Передачи в штрафную;Передачи в штрафную точные. %;Потери;Потери мяча на своей половине;Обработки мяча неудачные;Овладевания мячом;Овладевания мячом на половине поля соперника;Ведения мяча;Единоборства;Единоборства удачные. %;Единоборства в обороне;Единоборства в обороне удачные. %;Единоборства в атаке;Единоборства в атаке удачные. %;Единоборства вверху;Единоборства вверху удачные. %;Обводки;Обводки удачные. %;Обводки в финальной трети поля;Обводки в финальной трети поля удачные. %;Отборы;Отборы удачные. %;Перехваты;Подборы;Матчей сыграно;Появление в стартовом составе;Был заменен;Вышел на замену;ТТД;ТТД удачные;ТТД удачные. %;Удары точные. %;Удары мимо;Удары перехваченные;Удары в штангу / перекладину;xA (ожидаемые передачи);xGPS (xG на удар);xGPG (xG на гол);xGC (конверсия xG);xGT (xG при игроке на поле);xGOPP (xG соперника при игроке на поле);NxG (чистый xG. разница xGT - xGOPP);xGD (оборонительный xG);xGDPS (оборонительный xG на удар);Передачи точные;Передачи ключевые точные;Навесы точные;Передачи прогрессивные точные;Передачи длинные точные;Передачи сверхдлинные точные;Передачи вперед в финальную треть точные;Передачи в штрафную точные;Единоборства удачные;Единоборства в обороне удачные;Единоборства в атаке удачные;Единоборства вверху удачные;Обводки удачные;Обводки в финальной трети поля удачные;Отборы удачные
Андрей Евдокимов;Сокол Саратов;179;95;З ПЦ;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;55.00;89 %;-;-;-;-;8.00;50 %;3.00;67 %;-;-;-;-;-;-;2.00;1.00;-;7.00;-;1.00;7.00;57 %;5.00;40 %;2.00;100 %;2.00;50 %;2.00;100 %;-;-;1.00;0 %;4.00;10.00;1;1.00;-;-;78.00;69.00;88 %;-;-;-;-;-;-;-;-;0.35;3.39;-3.04;-;-;49.00;-;-;4.00;2.00;-;-;-;4.00;2.00;2.00;1.00;2.00;-;-
Николай Гиоргобиани;Алания Владикавказ;162;95;Ф Ц;-;-;-;-;-;-;2.00;1.00;-;-;-;-;-;1.00;-;0.02;17.00;59 %;-;-;1.00;0 %;4.00;50 %;2.00;0 %;-;-;1.00;0 %;2.00;50 %;11.00;3.00;2.00;4.00;1.00;1.00;21.00;33 %;6.00;50 %;15.00;27 %;6.00;33 %;6.00;33 %;5.00;20 %;1.00;100 %;4.00;3.00;1;1.00;-;-;49.00;25.00;51 %;0 %;1.00;-;-;-;0.02;-;0.00;0.60;1.46;-0.86;0.03;0.03;10.00;-;-;2.00;-;-;-;1.00;7.00;3.00;4.00;2.00;2.00;1.00;1.00
Петар Голубович;Химки;213;95;ЗП П;-;1.00;1.00;-;0 %;1.00;3.00;-;-;-;1.00;-;1.00;2.00;-;0.25;50.00;70 %;-;-;8.00;50 %;19.00;63 %;-;-;-;-;11.00;73 %;15.00;67 %;11.00;2.00;-;4.00;-;1.00;25.00;60 %;10.00;60 %;15.00;60 %;14.00;57 %;-;-;-;-;3.00;100 %;7.00;4.00;1;1.00;-;-;89.00;62.00;70 %;0 %;2.00;-;-;0.73;0.12;-;0.00;1.46;0.60;0.86;0.07;0.07;35.00;-;4.00;12.00;-;-;8.00;10.00;15.00;6.00;9.00;8.00;-;-;3.00
Валерий Громыко;Торпедо Москва;208;95;ЗП ПЦ;-;-;-;-;-;-;2.00;3.00;-;-;-;-;-;2.00;-;0.14;46.00;76 %;-;-;1.00;0 %;12.00;75 %;2.00;100 %;-;-;5.00;100 %;3.00;33 %;5.00;-;2.00;4.00;2.00;3.00;19.00;63 %;10.00;40 %;9.00;89 %;1.00;0 %;5.00;100 %;1.00;100 %;8.00;50 %;6.00;12.00;1;1.00;-;-;91.00;69.00;76 %;0 %;2.00;-;-;0.09;0.07;-;0.00;0.50;1.63;-1.13;-;-;35.00;-;-;9.00;2.00;-;5.00;1.00;12.00;4.00;8.00;-;5.00;1.00;4.00
Никита Калугин;Торпедо Москва;211;95;З ПЦ;-;-;-;-;-;-;1.00;-;-;-;-;-;-;-;-;-;52.00;85 %;-;-;-;-;9.00;56 %;2.00;50 %;-;-;4.00;50 %;-;-;2.00;-;-;8.00;1.00;-;15.00;60 %;14.00;57 %;1.00;100 %;6.00;67 %;-;-;-;-;1.00;100 %;9.00;5.00;1;1.00;-;-;81.00;67.00;83 %;-;-;-;-;-;-;-;-;0.50;1.63;-1.13;-;-;44.00;-;-;5.00;1.00;-;2.00;-;9.00;8.00;1.00;4.00;-;-;1.00
Максим Караев;Сокол Саратов;187;95;ЗЛ;-;-;-;-;-;-;2.00;1.00;-;-;1.00;-;-;-;-;-;40.00;75 %;-;-;4.00;25 %;9.00;78 %;2.00;50 %;-;-;2.00;100 %;5.00;60 %;7.00;5.00;1.00;7.00;2.00;4.00;16.00;44 %;10.00;50 %;6.00;33 %;4.00;50 %;1.00;0 %;1.00;0 %;4.00;50 %;4.00;4.00;1;1.00;-;-;69.00;49.00;71 %;-;-;-;-;0.03;-;-;-;0.35;3.39;-3.04;-;-;30.00;-;1.00;7.00;1.00;-;2.00;3.00;7.00;5.00;2.00;2.00;-;-;2.00
Максим Кайнов;Арсенал Тула;207;95;ЗП Ц;-;-;-;-;-;-;2.00;-;-;-;-;-;-;1.00;-;0.03;48.00;94 %;-;-;-;-;6.00;83 %;2.00;100 %;-;-;2.00;100 %;-;-;-;-;-;4.00;1.00;-;12.00;50 %;9.00;44 %;3.00;67 %;5.00;40 %;-;-;-;-;5.00;40 %;4.00;4.00;1;1.00;-;-;69.00;59.00;86 %;0 %;-;1.00;-;0.02;0.03;-;0.00;3.39;0.35;3.4;-;-;45.00;-;-;5.00;2.00;-;2.00;-;6.00;4.00;2.00;2.00;-;-;2.00
Хетаг Хосонов;Химки;201;95;ЗП ЛЦ;-;-;-;-;-;-;3.00;1.00;-;-;-;-;-;3.00;-;0.11;45.00;71 %;-;-;3.00;0 %;15.00;60 %;3.00;67 %;-;-;5.00;40 %;3.00;100 %;8.00;1.00;2.00;5.00;3.00;1.00;31.00;52 %;12.00;50 %;19.00;53 %;9.00;67 %;3.00;67 %;1.00;100 %;8.00;25 %;5.00;11.00;1;1.00;-;-;99.00;66.00;67 %;0 %;2.00;1.00;-;0.06;0.04;-;0.00;1.46;0.60;0.86;-;-;32.00;-;-;9.00;2.00;-;2.00;3.00;16.00;6.00;10.00;6.00;2.00;1.00;2.00
Александр Коротков;Арсенал Тула;222;95;З П;-;-;-;-;-;-;1.00;1.00;-;-;-;-;-;1.00;1.00;0.02;84.00;79 %;-;-;6.00;17 %;16.00;69 %;1.00;0 %;-;-;10.00;70 %;7.00;29 %;7.00;1.00;-;2.00;-;3.00;14.00;79 %;4.00;100 %;10.00;70 %;4.00;100 %;6.00;67 %;1.00;0 %;1.00;100 %;3.00;4.00;1;1.00;-;-;110.00;89.00;81 %;100 %;-;-;-;0.03;0.02;-;0.00;3.39;0.35;3.4;-;-;66.00;-;1.00;11.00;-;-;7.00;2.00;11.00;4.00;7.00;4.00;4.00;-;1.00
Вячеслав Кротов;Алания Владикавказ;232;95;П ЛЦ;1.00;-;1.00;1.00;100 %;-;1.00;-;-;-;-;-;-;1.00;1.00;0.07;33.00;85 %;-;-;-;-;6.00;50 %;2.00;0 %;1.00;0 %;3.00;33 %;2.00;50 %;5.00;-;-;4.00;1.00;2.00;19.00;32 %;13.00;38 %;6.00;17 %;8.00;38 %;3.00;33 %;3.00;33 %;1.00;0 %;5.00;5.00;1;1.00;-;-;66.00;48.00;73 %;100 %;-;-;-;-;0.07;0.07;14.29;0.60;1.46;-0.86;-;-;28.00;-;-;3.00;-;-;1.00;1.00;6.00;5.00;1.00;3.00;1.00;1.00;-
Игорь Леонтьев;Сокол Саратов;187;95;ЗП ЛЦ;-;-;-;-;-;-;1.00;-;1.00;2.00;-;-;-;-;-;-;58.00;78 %;1.00;0 %;-;-;12.00;42 %;3.00;0 %;-;-;4.00;25 %;-;-;7.00;2.00;-;3.00;-;-;6.00;83 %;5.00;80 %;1.00;100 %;2.00;50 %;-;-;-;-;4.00;100 %;5.00;8.00;1;1.00;-;-;78.00;64.00;82 %;-;-;-;-;-;-;-;-;0.35;3.39;-3.04;-;-;45.00;-;-;5.00;-;-;1.00;-;5.00;4.00;1.00;1.00;-;-;4.00
Анатолий Макаров;Арсенал Тула;223;95;П ЛЦ;-;-;-;-;-;1.00;-;2.00;-;-;-;-;-;4.00;-;0.56;55.00;85 %;1.00;0 %;1.00;0 %;13.00;85 %;-;-;-;-;4.00;75 %;12.00;75 %;7.00;1.00;1.00;5.00;2.00;2.00;10.00;40 %;4.00;25 %;6.00;50 %;3.00;33 %;1.00;0 %;1.00;0 %;1.00;0 %;6.00;10.00;1;1.00;-;-;89.00;70.00;79 %;0 %;2.00;2.00;-;0.13;0.14;-;0.00;3.39;0.35;3.4;-;-;47.00;-;-;11.00;-;-;3.00;9.00;4.00;1.00;3.00;1.00;-;-;-
Ираклий Манелов;Торпедо Москва;219;95;П П;-;-;1.00;-;0 %;-;2.00;1.00;-;-;-;-;-;4.00;3.00;0.22;31.00;81 %;-;-;-;-;7.00;86 %;3.00;67 %;-;-;2.00;100 %;1.00;100 %;10.00;2.00;3.00;1.00;-;2.00;24.00;38 %;8.00;25 %;16.00;44 %;3.00;0 %;8.00;63 %;3.00;100 %;5.00;40 %;2.00;5.00;1;1.00;-;-;71.00;46.00;65 %;75 %;-;1.00;-;0.07;0.06;-;0.00;0.50;1.63;-1.13;-;-;25.00;-;-;6.00;2.00;-;2.00;1.00;9.00;2.00;7.00;-;5.00;3.00;2.00
Константин Нижегородов;Арсенал Тула;223;95;З ЛЦ;-;-;1.00;-;0 %;-;-;1.00;-;-;-;-;-;1.00;1.00;0.29;57.00;84 %;-;-;-;-;15.00;60 %;5.00;40 %;1.00;0 %;5.00;20 %;1.00;100 %;5.00;1.00;-;4.00;1.00;-;8.00;88 %;6.00;83 %;2.00;100 %;5.00;80 %;-;-;-;-;-;-;1.00;10.00;1;1.00;-;-;79.00;69.00;87 %;100 %;-;-;-;-;0.29;-;0.00;3.39;0.35;3.4;0.03;0.03;48.00;-;-;9.00;2.00;-;1.00;1.00;7.00;5.00;2.00;4.00;-;-;-
Никита Печенкин;Тюмень;217;95;З ЛЦ;-;-;1.00;-;0 %;-;-;-;-;-;-;-;-;1.00;-;0.56;45.00;78 %;-;-;-;-;12.00;33 %;5.00;60 %;-;-;7.00;57 %;1.00;0 %;4.00;-;-;11.00;-;1.00;10.00;70 %;8.00;75 %;2.00;50 %;7.00;71 %;-;-;-;-;-;-;11.00;3.00;1;1.00;-;-;71.00;57.00;80 %;0 %;1.00;-;-;-;0.56;-;0.00;1.63;0.50;1.13;-;-;35.00;-;-;4.00;3.00;-;4.00;-;7.00;6.00;1.00;5.00;-;-;-
Константин Плиев;Алания Владикавказ;239;95;З ЛЦ;-;-;-;-;-;-;-;-;-;1.00;1.00;-;-;-;-;-;81.00;91 %;-;-;-;-;23.00;91 %;3.00;67 %;-;-;7.00;86 %;-;-;4.00;2.00;1.00;9.00;1.00;4.00;16.00;81 %;15.00;80 %;1.00;100 %;6.00;100 %;-;-;-;-;1.00;100 %;11.00;4.00;1;1.00;-;-;117.00;106.00;91 %;-;-;-;-;-;-;-;-;0.60;1.46;-0.86;0.07;0.07;74.00;-;-;21.00;2.00;-;6.00;-;13.00;12.00;1.00;6.00;-;-;1.00
Артём Попов;Арсенал Тула;248;95;ЗЛ;-;-;-;-;-;1.00;-;1.00;-;1.00;-;-;-;1.00;-;0.02;65.00;91 %;1.00;100 %;3.00;33 %;9.00;78 %;-;-;-;-;3.00;67 %;5.00;80 %;3.00;-;-;5.00;1.00;3.00;6.00;100 %;4.00;100 %;2.00;100 %;-;-;2.00;100 %;2.00;100 %;3.00;100 %;5.00;10.00;1;1.00;-;-;91.00;84.00;92 %;0 %;1.00;-;-;0.62;0.02;-;0.00;3.39;0.35;3.4;-;-;59.00;1.00;1.00;7.00;-;-;2.00;4.00;6.00;4.00;2.00;-;2.00;2.00;3.00
Илья Порохов;Тюмень;223;95;П Л;-;-;2.00;-;0 %;3.00;-;-;-;-;-;-;-;4.00;2.00;0.42;25.00;88 %;2.00;100 %;-;-;5.00;100 %;2.00;100 %;-;-;1.00;100 %;1.00;100 %;4.00;-;1.00;5.00;2.00;1.00;17.00;35 %;10.00;30 %;7.00;43 %;3.00;67 %;2.00;50 %;2.00;50 %;5.00;20 %;2.00;5.00;1;1.00;-;-;53.00;36.00;68 %;50 %;1.00;1.00;-;0.34;0.10;-;0.00;1.63;0.50;1.13;-;-;22.00;2.00;-;5.00;2.00;-;1.00;1.00;6.00;3.00;3.00;2.00;1.00;1.00;1.00
Денис Самойлов;Тюмень;202;95;ЗП ЛЦ;-;-;-;-;-;-;2.00;2.00;-;1.00;-;-;-;2.00;-;0.20;40.00;75 %;-;-;2.00;0 %;8.00;38 %;1.00;0 %;-;-;3.00;33 %;3.00;33 %;4.00;1.00;-;4.00;-;-;15.00;60 %;13.00;54 %;2.00;100 %;1.00;100 %;1.00;100 %;1.00;100 %;8.00;38 %;8.00;13.00;1;1.00;-;-;78.00;60.00;77 %;0 %;-;2.00;-;-;0.10;-;0.00;1.63;0.50;1.13;-;-;30.00;-;-;3.00;-;-;1.00;1.00;9.00;7.00;2.00;1.00;1.00;1.00;3.00
Илья Сериков;Сокол Саратов;189;95;З ПЦ;-;-;-;-;-;-;1.00;-;1.00;2.00;-;-;-;-;-;-;47.00;89 %;-;-;1.00;0 %;6.00;100 %;3.00;100 %;-;-;5.00;100 %;2.00;50 %;3.00;1.00;-;3.00;1.00;1.00;8.00;63 %;7.00;71 %;1.00;0 %;6.00;67 %;-;-;-;-;-;-;3.00;4.00;1;1.00;-;-;63.00;55.00;87 %;-;-;-;-;0.03;-;-;-;0.35;3.39;-3.04;-;-;42.00;-;-;6.00;3.00;-;5.00;1.00;5.00;5.00;-;4.00;-;-;-
Давид Шавлохов;Алания Владикавказ;213;95;ЗЛ;-;1.00;-;-;-;1.00;1.00;2.00;-;1.00;-;-;-;-;-;-;57.00;82 %;1.00;0 %;1.00;0 %;18.00;61 %;4.00;25 %;-;-;9.00;89 %;2.00;0 %;5.00;1.00;-;2.00;-;-;14.00;64 %;9.00;44 %;5.00;100 %;9.00;67 %;1.00;100 %;-;-;-;-;6.00;2.00;1;1.00;-;-;79.00;64.00;81 %;-;-;-;-;0.05;-;-;-;0.60;1.46;-0.86;0.18;0.04;47.00;-;-;11.00;1.00;-;8.00;-;9.00;4.00;5.00;6.00;1.00;-;-
Глеб Шевченко;Торпедо Москва;222;95;З П;-;-;-;-;-;-;1.00;-;-;-;-;-;-;-;-;-;51.00;80 %;-;-;2.00;0 %;8.00;63 %;1.00;0 %;-;-;4.00;50 %;5.00;60 %;6.00;2.00;-;1.00;-;2.00;17.00;71 %;8.00;63 %;9.00;78 %;4.00;75 %;1.00;100 %;-;-;1.00;0 %;6.00;6.00;1;1.00;-;-;82.00;67.00;82 %;-;-;-;-;0.10;-;-;-;0.50;1.63;-1.13;-;-;41.00;-;-;5.00;-;-;2.00;3.00;12.00;5.00;7.00;3.00;1.00;-;-
Данил Степанов;Химки;255;95;ЗП Л;1.00;-;1.00;1.00;100 %;-;1.00;1.00;1.00;1.00;-;-;-;2.00;1.00;0.12;36.00;69 %;1.00;0 %;2.00;0 %;9.00;56 %;4.00;50 %;-;-;4.00;50 %;2.00;50 %;9.00;4.00;1.00;5.00;1.00;2.00;15.00;73 %;8.00;88 %;7.00;57 %;3.00;67 %;2.00;100 %;-;-;5.00;80 %;4.00;3.00;1;1.00;-;-;63.00;46.00;73 %;50 %;1.00;-;-;0.04;0.06;0.12;8.33;1.46;0.60;0.86;-;-;25.00;-;-;5.00;2.00;-;2.00;1.00;11.00;7.00;4.00;2.00;2.00;-;4.00
Михаил Сухорученко;Алания Владикавказ;224;95;З ПЦ;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;74.00;95 %;-;-;-;-;16.00;81 %;7.00;86 %;1.00;100 %;11.00;82 %;2.00;50 %;2.00;-;-;7.00;-;2.00;10.00;80 %;10.00;80 %;-;-;4.00;75 %;-;-;-;-;-;-;8.00;5.00;1;1.00;-;-;99.00;93.00;94 %;-;-;-;-;-;-;-;-;0.60;1.46;-0.86;0.23;0.23;70.00;-;-;13.00;6.00;1.00;9.00;1.00;8.00;8.00;-;3.00;-;-;-
Сергей Терехов;Химки;209;95;З ЛЦ;-;1.00;-;-;-;2.00;2.00;1.00;1.00;1.00;1.00;-;-;-;-;-;40.00;80 %;1.00;100 %;-;-;12.00;67 %;5.00;80 %;-;-;5.00;60 %;1.00;100 %;6.00;1.00;1.00;10.00;2.00;1.00;15.00;67 %;14.00;64 %;1.00;100 %;3.00;100 %;1.00;100 %;-;-;6.00;50 %;9.00;8.00;1;1.00;-;-;75.00;61.00;81 %;-;-;-;-;0.27;-;-;-;1.46;0.60;0.86;0.05;0.05;32.00;1.00;-;8.00;4.00;-;3.00;1.00;10.00;9.00;1.00;3.00;1.00;-;3.00
Сергей Варатынов;Химки;185;95;З ПЦ;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;24.00;71 %;-;-;-;-;9.00;44 %;3.00;33 %;1.00;100 %;4.00;50 %;-;-;3.00;1.00;-;9.00;-;-;13.00;62 %;10.00;60 %;3.00;67 %;3.00;33 %;-;-;-;-;3.00;67 %;10.00;4.00;1;1.00;-;-;52.00;40.00;77 %;-;-;-;-;-;-;-;-;1.46;0.60;0.86;-;-;17.00;-;-;4.00;1.00;1.00;2.00;-;8.00;6.00;2.00;1.00;-;-;2.00
Захар Волков;Химки;228;95;З Ц;-;-;-;-;-;-;1.00;1.00;-;-;-;-;-;1.00;-;0.12;28.00;79 %;-;-;-;-;8.00;75 %;3.00;67 %;-;-;8.00;75 %;-;-;3.00;-;-;12.00;1.00;-;13.00;69 %;9.00;78 %;4.00;50 %;6.00;67 %;-;-;-;-;4.00;75 %;11.00;8.00;1;1.00;-;-;62.00;51.00;82 %;0 %;1.00;-;-;-;0.12;-;0.00;1.46;0.60;0.86;0.14;0.14;22.00;-;-;6.00;2.00;-;6.00;-;9.00;7.00;2.00;4.00;-;-;3.00
Роман Юзепчук;Торпедо Москва;211;95;ЗЛ;-;-;-;-;-;-;1.00;-;-;-;-;-;-;-;-;-;47.00;81 %;-;-;-;-;8.00;50 %;2.00;50 %;-;-;4.00;75 %;2.00;50 %;3.00;-;-;3.00;1.00;3.00;15.00;67 %;11.00;55 %;4.00;100 %;3.00;100 %;2.00;100 %;-;-;5.00;20 %;4.00;3.00;1;1.00;-;-;72.00;58.00;81 %;-;-;-;-;0.02;-;-;-;0.50;1.63;-1.13;-;-;38.00;-;-;4.00;1.00;-;3.00;1.00;10.00;6.00;4.00;3.00;2.00;-;1.00
Юрий Журавлев;Торпедо Москва;238;95;З ЛЦ;-;-;-;-;-;-;-;-;-;-;-;-;-;1.00;-;0.01;77.00;82 %;-;-;-;-;22.00;55 %;8.00;38 %;3.00;33 %;11.00;36 %;1.00;0 %;8.00;1.00;-;10.00;1.00;3.00;13.00;85 %;11.00;82 %;2.00;100 %;2.00;100 %;1.00;100 %;-;-;3.00;67 %;7.00;10.00;1;1.00;-;-;112.00;95.00;85 %;0 %;1.00;-;-;-;0.01;-;0.00;0.50;1.63;-1.13;0.31;0.31;63.00;-;-;12.00;3.00;1.00;4.00;-;11.00;9.00;2.00;2.00;1.00;-;2.00
Артём Абрамов;КамАЗ Набережные Челны;165;94;З ПЦ;-;-;-;-;-;-;2.00;-;-;1.00;1.00;-;-;-;-;-;84.00;75 %;-;-;5.00;0 %;20.00;55 %;2.00;0 %;-;-;13.00;62 %;7.00;43 %;10.00;2.00;-;6.00;3.00;5.00;16.00;50 %;12.00;42 %;4.00;75 %;2.00;50 %;2.00;50 %;-;-;3.00;33 %;9.00;11.00;1;1.00;-;-;128.00;99.00;77 %;-;-;-;-;0.02;-;-;-;0.58;0.95;-0.37;0.16;0.16;63.00;-;-;11.00;-;-;8.00;3.00;8.00;5.00;3.00;1.00;1.00;-;1.00
Максим Беляев;Ленинградец;212;94;З ПЦ;-;-;-;-;-;1.00;1.00;1.00;-;-;-;-;-;-;-;-;43.00;70 %;1.00;100 %;-;-;12.00;92 %;7.00;57 %;1.00;100 %;7.00;71 %;1.00;100 %;5.00;2.00;-;11.00;1.00;2.00;23.00;70 %;16.00;75 %;7.00;57 %;15.00;73 %;-;-;-;-;2.00;50 %;7.00;13.00;1;1.00;-;-;88.00;68.00;77 %;-;-;-;-;0.07;-;-;-;0.64;0.61;0.03;0.12;0.06;30.00;1.00;-;11.00;4.00;1.00;5.00;1.00;16.00;12.00;4.00;11.00;-;-;1.00
Юрий Будагян;Черноморец;214;94;П ЛЦ;-;-;-;-;-;-;3.00;1.00;-;-;-;-;-;2.00;1.00;0.11;30.00;73 %;-;-;1.00;0 %;4.00;75 %;2.00;0 %;1.00;0 %;2.00;100 %;5.00;40 %;8.00;2.00;2.00;4.00;1.00;-;13.00;46 %;9.00;56 %;4.00;25 %;4.00;25 %;-;-;-;-;5.00;80 %;3.00;2.00;1;1.00;-;-;52.00;34.00;65 %;50 %;-;1.00;-;0.04;0.06;-;0.00;0.61;0.64;-0.03;-;-;22.00;-;-;3.00;-;-;2.00;2.00;6.00;5.00;1.00;1.00;-;-;4.00
Артём Делькин;Черноморец;186;94;Ф ПЦ;-;1.00;-;-;-;1.00;-;1.00;-;-;-;-;-;1.00;-;0.03;31.00;71 %;1.00;0 %;2.00;50 %;5.00;40 %;-;-;-;-;3.00;0 %;4.00;75 %;8.00;2.00;1.00;1.00;-;2.00;24.00;33 %;7.00;29 %;17.00;35 %;15.00;40 %;-;-;-;-;3.00;0 %;1.00;3.00;1;1.00;-;-;63.00;36.00;57 %;0 %;1.00;-;-;0.05;0.03;-;0.00;0.61;0.64;-0.03;-;-;22.00;-;1.00;2.00;-;-;-;3.00;8.00;2.00;6.00;6.00;-;-;-
Денис Фомин;Черноморец;205;94;З ПЦ;-;-;-;-;-;-;1.00;-;-;1.00;-;-;-;-;-;-;71.00;72 %;-;-;1.00;0 %;23.00;61 %;11.00;64 %;2.00;0 %;13.00;62 %;4.00;50 %;7.00;2.00;-;8.00;1.00;-;23.00;65 %;18.00;61 %;5.00;80 %;10.00;50 %;1.00;0 %;-;-;4.00;75 %;6.00;16.00;1;1.00;-;-;116.00;88.00;76 %;-;-;-;-;-;-;-;-;0.61;0.64;-0.03;0.25;0.12;51.00;-;-;14.00;7.00;-;8.00;2.00;15.00;11.00;4.00;5.00;-;-;3.00
Алексей Гречкин;Черноморец;183;94;З ЛЦ;-;-;-;-;-;-;-;-;-;1.00;-;-;-;-;-;-;48.00;85 %;-;-;2.00;0 %;14.00;79 %;6.00;83 %;-;-;7.00;71 %;-;-;2.00;-;-;8.00;1.00;-;14.00;50 %;11.00;36 %;3.00;100 %;9.00;44 %;2.00;100 %;1.00;100 %;-;-;4.00;15.00;1;1.00;-;-;82.00;68.00;83 %;-;-;-;-;-;-;-;-;0.61;0.64;-0.03;0.07;0.07;41.00;-;-;11.00;5.00;-;5.00;-;7.00;4.00;3.00;4.00;2.00;1.00;-
Артём Гюрджан;КамАЗ Набережные Челны;191;94;З Ц;-;-;-;-;-;-;1.00;1.00;1.00;1.00;1.00;1.00;-;-;-;-;66.00;89 %;-;-;-;-;16.00;69 %;4.00;25 %;1.00;0 %;7.00;43 %;-;-;3.00;1.00;1.00;14.00;1.00;1.00;17.00;71 %;13.00;69 %;4.00;75 %;6.00;50 %;-;-;-;-;2.00;100 %;6.00;10.00;1;1.00;-;-;102.00;89.00;87 %;-;-;-;-;-;-;-;-;0.58;0.95;-0.37;-;-;59.00;-;-;11.00;1.00;-;3.00;-;12.00;9.00;3.00;3.00;-;-;2.00
Валерий Каптилов;Ленинградец;183;94;З ЛЦ;-;-;1.00;-;0 %;1.00;-;-;-;-;-;-;-;1.00;1.00;0.16;42.00;60 %;-;-;-;-;10.00;20 %;2.00;0 %;-;-;3.00;33 %;-;-;9.00;4.00;-;9.00;-;1.00;21.00;57 %;13.00;54 %;8.00;63 %;16.00;50 %;2.00;100 %;-;-;1.00;100 %;6.00;13.00;1;1.00;-;-;86.00;60.00;70 %;100 %;-;-;-;-;0.16;-;0.00;0.64;0.61;0.03;0.03;0.03;25.00;-;-;2.00;-;-;1.00;-;12.00;7.00;5.00;8.00;2.00;-;1.00
Андрей Хитяев;Ленинградец;225;94;З П;-;-;-;-;-;-;-;1.00;-;1.00;-;-;-;-;-;-;39.00;85 %;-;-;3.00;67 %;9.00;78 %;3.00;67 %;-;-;9.00;78 %;5.00;80 %;9.00;3.00;2.00;4.00;1.00;-;11.00;64 %;6.00;67 %;5.00;60 %;2.00;50 %;2.00;100 %;-;-;3.00;67 %;4.00;13.00;1;1.00;-;-;71.00;59.00;83 %;-;-;-;-;-;-;-;-;0.64;0.61;0.03;0.31;0.31;33.00;-;2.00;7.00;2.00;-;7.00;4.00;7.00;4.00;3.00;1.00;2.00;-;2.00
Иван Хомуха;ФК Волгарь;210;94;З Ц;-;-;1.00;-;0 %;-;1.00;1.00;-;-;-;-;-;2.00;1.00;0.34;44.00;91 %;-;-;-;-;6.00;33 %;-;-;-;-;2.00;100 %;-;-;3.00;1.00;-;9.00;1.00;4.00;12.00;58 %;7.00;57 %;5.00;60 %;8.00;50 %;-;-;-;-;1.00;100 %;6.00;10.00;1;1.00;-;-;80.00;70.00;88 %;50 %;1.00;-;-;-;0.17;-;0.00;0.95;0.58;0.37;-;-;40.00;-;-;2.00;-;-;2.00;-;7.00;4.00;3.00;4.00;-;-;1.00
Юрий Кириллов;КамАЗ Набережные Челны;212;94;ЗП ПЦ;-;-;-;-;-;-;-;-;-;-;-;-;-;1.00;-;0.03;47.00;91 %;-;-;-;-;8.00;75 %;4.00;75 %;-;-;6.00;83 %;1.00;100 %;1.00;-;1.00;2.00;1.00;-;11.00;64 %;7.00;43 %;4.00;100 %;1.00;100 %;-;-;-;-;3.00;33 %;10.00;5.00;1;1.00;-;-;77.00;67.00;87 %;0 %;-;1.00;-;0.11;0.03;-;0.00;0.58;0.95;-0.37;0.24;0.12;43.00;-;-;6.00;3.00;-;5.00;1.00;7.00;3.00;4.00;1.00;-;-;1.00
Данил Кленкин;ФК Волгарь;211;94;П ПЦ;-;1.00;-;-;-;2.00;-;3.00;-;-;-;-;-;-;-;-;36.00;83 %;1.00;100 %;3.00;0 %;12.00;75 %;2.00;100 %;-;-;7.00;71 %;8.00;50 %;8.00;1.00;3.00;1.00;-;-;22.00;50 %;7.00;43 %;15.00;53 %;2.00;100 %;2.00;0 %;2.00;0 %;1.00;100 %;2.00;3.00;1;1.00;-;-;67.00;47.00;70 %;-;-;-;-;0.50;-;-;-;0.95;0.58;0.37;-;-;30.00;1.00;-;9.00;2.00;-;5.00;4.00;11.00;3.00;8.00;2.00;-;-;1.00
