Игрок;Команда;Index;Минут на поле;Позиция;Голы;Передачи голевые;Голевые моменты;Голевые моменты удачные;Голевые моменты удачные. %;Голевые моменты создал;Фолы;Фолы на игроке;Голевые ошибки;Грубые ошибки;Желтые карточки;Красные карточки;Офсайды;Удары;Удары в створ;xG (ожидаемые голы);Передачи;Передачи точные. %;Передачи ключевые;Передачи ключевые точные. %;Навесы;Навесы точные. %;Передачи прогрессивные;Передачи прогрессивные точные. %;Передачи длинные;Передачи длинные точные. %;Передачи сверхдлинные;Передачи сверхдлинные точные. %;Передачи вперед в финальную треть;Передачи вперед в финальную треть точные. %;Передачи в штрафную;Передачи в штрафную точные. %;Потери;Потери мяча на своей половине;Обработки мяча неудачные;Овладевания мячом;Овладевания мячом на половине поля соперника;Ведения мяча;Единоборства;Единоборства удачные. %;Единоборства в обороне;Единоборства в обороне удачные. %;Единоборства в атаке;Единоборства в атаке удачные. %;Единоборства вверху;Единоборства вверху удачные. %;Обводки;Обводки удачные. %;Обводки в финальной трети поля;Обводки в финальной трети поля удачные. %;Отборы;Отборы удачные. %;Перехваты;Подборы;Матчей сыграно;Появление в стартовом составе;Был заменен;Вышел на замену;ТТД;ТТД удачные;ТТД удачные. %;Удары точные. %;Удары мимо;Удары перехваченные;Удары в штангу / перекладину;xA (ожидаемые передачи);xGPS (xG на удар);xGPG (xG на гол);xGC (конверсия xG);xGT (xG при игроке на поле);xGOPP (xG соперника при игроке на поле);NxG (чистый xG. разница xGT - xGOPP);xGD (оборонительный xG);xGDPS (оборонительный xG на удар);Передачи точные;Передачи ключевые точные;Навесы точные;Передачи прогрессивные точные;Передачи длинные точные;Передачи сверхдлинные точные;Передачи вперед в финальную треть точные;Передачи в штрафную точные;Единоборства удачные;Единоборства в обороне удачные;Единоборства в атаке удачные;Единоборства вверху удачные;Обводки удачные;Обводки в финальной трети поля удачные;Отборы удачные
Дмитрий Сасин;Сокол Саратов;176;60;П П;-;-;1.00;-;0 %;-;1.00;1.00;-;-;-;-;-;2.00;-;0.24;13.00;92 %;-;-;-;-;1.00;100 %;-;-;-;-;1.00;100 %;-;-;4.00;-;-;-;-;-;12.00;33 %;4.00;25 %;8.00;38 %;2.00;0 %;3.00;33 %;1.00;0 %;2.00;50 %;-;4.00;1;1.00;1.00;-;31.00;20.00;65 %;0 %;1.00;1.00;-;-;0.12;-;0.00;1.89;1.89;0.00;-;-;12.00;-;-;1.00;-;-;1.00;-;4.00;1.00;3.00;-;1.00;-;1.00
Денис Талалай;Нефтехимик Нижнекамск;221;60;ЗП ЛЦ;-;-;-;-;-;-;1.00;1.00;-;-;1.00;-;-;1.00;-;0.02;20.00;95 %;-;-;1.00;100 %;3.00;100 %;-;-;-;-;3.00;100 %;1.00;100 %;2.00;1.00;-;3.00;-;-;10.00;70 %;6.00;50 %;4.00;100 %;3.00;67 %;-;-;-;-;4.00;50 %;4.00;4.00;1;1.00;1.00;-;39.00;34.00;87 %;0 %;-;1.00;-;-;0.02;-;0.00;0.32;0.21;0.11;-;-;19.00;-;1.00;3.00;-;-;3.00;1.00;7.00;3.00;4.00;2.00;-;-;2.00
Ильнур Бадртдинов;КамАЗ Набережные Челны;170;58;АП П;-;-;-;-;-;-;-;2.00;-;-;-;-;1.00;-;-;-;12.00;83 %;-;-;1.00;0 %;2.00;100 %;1.00;100 %;-;-;-;-;-;-;5.00;1.00;1.00;1.00;-;-;7.00;0 %;2.00;0 %;5.00;0 %;3.00;0 %;2.00;0 %;2.00;0 %;-;-;3.00;3.00;1;1.00;1.00;-;27.00;17.00;63 %;-;-;-;-;-;-;-;-;0.07;0.32;-0.25;-;-;10.00;-;-;2.00;1.00;-;-;-;-;-;-;-;-;-;-
Илья Берковский;Химки;209;57;АП ПЦ;-;-;-;-;-;-;1.00;-;-;-;-;-;-;-;-;-;16.00;81 %;-;-;-;-;2.00;50 %;1.00;100 %;-;-;2.00;50 %;2.00;50 %;3.00;-;-;3.00;2.00;-;13.00;54 %;5.00;40 %;8.00;63 %;1.00;0 %;2.00;100 %;-;-;1.00;100 %;1.00;8.00;1;1.00;1.00;-;38.00;29.00;76 %;-;-;-;-;0.08;-;-;-;0.18;0.70;-0.52;-;-;13.00;-;-;1.00;1.00;-;1.00;1.00;7.00;2.00;5.00;-;2.00;-;1.00
Аршак Корян;Химки;193;57;АП ПЦ;-;-;-;-;-;-;-;2.00;-;-;-;-;-;1.00;-;0.01;15.00;60 %;1.00;0 %;2.00;0 %;7.00;43 %;-;-;-;-;2.00;0 %;3.00;0 %;4.00;-;1.00;1.00;1.00;2.00;12.00;17 %;6.00;17 %;6.00;17 %;1.00;0 %;2.00;50 %;-;-;3.00;33 %;2.00;2.00;1;1.00;1.00;-;35.00;17.00;49 %;0 %;1.00;-;-;0.03;0.01;-;0.00;0.18;0.70;-0.52;-;-;9.00;-;-;3.00;-;-;-;-;2.00;1.00;1.00;-;1.00;-;1.00
Бутта Магомедов;Химки;182;57;ЗП ЛЦ;-;-;-;-;-;-;1.00;-;-;-;-;-;-;1.00;-;0.05;30.00;87 %;-;-;-;-;6.00;100 %;2.00;50 %;-;-;5.00;100 %;2.00;0 %;3.00;-;1.00;3.00;2.00;1.00;9.00;22 %;4.00;0 %;5.00;40 %;2.00;0 %;1.00;100 %;1.00;100 %;1.00;0 %;3.00;5.00;1;1.00;1.00;-;50.00;37.00;74 %;0 %;-;1.00;-;0.06;0.05;-;0.00;0.18;0.70;-0.52;-;-;26.00;-;-;6.00;1.00;-;5.00;-;2.00;-;2.00;-;1.00;1.00;-
Игорь Соколов;Шинник;180;57;АП Ц;-;-;-;-;-;1.00;-;-;-;-;-;-;-;1.00;-;0.02;18.00;72 %;1.00;100 %;-;-;4.00;50 %;3.00;67 %;-;-;3.00;33 %;-;-;2.00;1.00;-;-;-;2.00;12.00;50 %;2.00;50 %;10.00;50 %;5.00;40 %;1.00;0 %;-;-;1.00;100 %;1.00;6.00;1;1.00;1.00;-;40.00;28.00;70 %;0 %;1.00;-;-;0.11;0.02;-;0.00;0.20;1.14;-0.94;-;-;13.00;1.00;-;2.00;2.00;-;1.00;-;6.00;1.00;5.00;2.00;-;-;1.00
Никита Бакалюк;Кубань Краснодар;188;56;ЗП ПЦ;-;-;-;-;-;-;2.00;-;-;-;-;-;-;1.00;-;0.06;34.00;94 %;-;-;-;-;6.00;83 %;-;-;-;-;3.00;100 %;-;-;1.00;-;-;4.00;2.00;1.00;9.00;44 %;7.00;43 %;2.00;50 %;1.00;100 %;-;-;-;-;1.00;0 %;2.00;7.00;1;1.00;1.00;-;54.00;46.00;85 %;0 %;1.00;-;-;0.01;0.06;-;0.00;1.1;0.48;0.53;-;-;32.00;-;-;5.00;-;-;3.00;-;4.00;3.00;1.00;1.00;-;-;-
Оливье Кенфак;Кубань Краснодар;206;56;АП Л;-;-;1.00;-;0 %;-;-;1.00;-;-;-;-;-;3.00;1.00;0.87;18.00;78 %;-;-;1.00;0 %;1.00;100 %;-;-;-;-;-;-;1.00;0 %;2.00;-;-;-;-;-;14.00;36 %;4.00;50 %;10.00;30 %;4.00;0 %;3.00;67 %;1.00;100 %;3.00;33 %;2.00;6.00;1;1.00;1.00;-;42.00;27.00;64 %;33 %;1.00;1.00;-;0.08;0.29;-;0.00;1.1;0.48;0.53;-;-;14.00;-;-;1.00;-;-;-;-;5.00;2.00;3.00;-;2.00;1.00;1.00
Сергей Ткачёв;Арсенал Тула;262;56;АП П;-;1.00;1.00;-;0 %;3.00;-;1.00;-;-;-;-;-;3.00;-;0.09;36.00;78 %;4.00;75 %;1.00;0 %;6.00;50 %;2.00;50 %;1.00;0 %;3.00;67 %;7.00;71 %;8.00;-;2.00;3.00;3.00;2.00;13.00;62 %;3.00;67 %;10.00;60 %;3.00;33 %;3.00;100 %;1.00;100 %;1.00;100 %;3.00;1.00;1;1.00;1.00;-;60.00;42.00;70 %;0 %;3.00;-;-;0.91;0.03;-;0.00;1.2;0.20;0.82;0.05;0.05;28.00;3.00;-;3.00;1.00;-;2.00;5.00;8.00;2.00;6.00;1.00;3.00;1.00;1.00
Шамиль Саадуев;Черноморец;218;52;АП Ц;-;-;-;-;-;-;-;-;-;-;-;-;-;1.00;-;0.33;15.00;80 %;-;-;-;-;3.00;67 %;1.00;100 %;-;-;1.00;100 %;1.00;0 %;3.00;-;1.00;2.00;-;2.00;9.00;56 %;4.00;50 %;5.00;60 %;-;-;2.00;50 %;1.00;100 %;1.00;100 %;2.00;1.00;1;1.00;1.00;-;31.00;22.00;71 %;0 %;1.00;-;-;0.02;0.33;-;0.00;1.81;1.89;-0.08;-;-;12.00;-;-;2.00;1.00;-;1.00;-;5.00;2.00;3.00;-;1.00;1.00;1.00
Батраз Гурциев;Алания Владикавказ;189;50;АП П;-;-;3.00;-;0 %;2.00;2.00;1.00;-;-;-;-;-;3.00;2.00;0.51;7.00;57 %;1.00;0 %;1.00;0 %;1.00;100 %;-;-;-;-;1.00;0 %;1.00;0 %;4.00;-;1.00;-;-;-;5.00;20 %;1.00;0 %;4.00;25 %;3.00;0 %;1.00;0 %;1.00;0 %;-;-;1.00;3.00;1;-;-;1.00;20.00;11.00;55 %;67 %;-;1.00;-;0.10;0.17;-;0.00;1.2;0.40;0.62;-;-;4.00;-;-;1.00;-;-;-;-;1.00;-;1.00;-;-;-;-
Валерий Царукян;Алания Владикавказ;201;50;АП Л;-;-;-;-;-;-;-;-;-;-;-;-;-;1.00;1.00;0.02;24.00;88 %;1.00;0 %;1.00;0 %;4.00;75 %;-;-;-;-;4.00;100 %;1.00;0 %;2.00;1.00;-;-;-;3.00;7.00;14 %;4.00;0 %;3.00;33 %;1.00;0 %;2.00;50 %;1.00;100 %;2.00;0 %;1.00;3.00;1;-;-;1.00;39.00;30.00;77 %;100 %;-;-;-;0.08;0.02;-;0.00;1.2;0.40;0.62;-;-;21.00;-;-;3.00;-;-;4.00;-;1.00;-;1.00;-;1.00;1.00;-
Игорь Андреев;Шинник;161;49;Ф Ц;-;-;-;-;-;-;-;2.00;-;-;-;-;-;-;-;-;7.00;71 %;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4.00;1.00;2.00;-;-;-;11.00;45 %;2.00;0 %;9.00;56 %;1.00;100 %;-;-;-;-;-;-;-;-;1;-;-;1.00;20.00;10.00;50 %;-;-;-;-;0.05;-;-;-;0.07;0.65;-0.58;-;-;5.00;-;-;-;-;-;-;-;5.00;-;5.00;1.00;-;-;-
Илья Быковский;Арсенал Тула;204;49;ЗЛ;-;-;-;-;-;-;-;-;-;-;-;-;-;1.00;-;0.05;38.00;58 %;-;-;5.00;20 %;9.00;22 %;2.00;0 %;-;-;8.00;38 %;7.00;43 %;8.00;-;-;1.00;1.00;1.00;8.00;50 %;5.00;40 %;3.00;67 %;1.00;100 %;2.00;50 %;2.00;50 %;1.00;0 %;2.00;4.00;1;-;-;1.00;54.00;33.00;61 %;0 %;1.00;-;-;0.07;0.05;-;0.00;0.65;0.07;0.58;-;-;22.00;-;1.00;2.00;-;-;3.00;3.00;4.00;2.00;2.00;1.00;1.00;1.00;-
Максим Левин;Ленинградец;196;49;АП Ц;-;-;2.00;-;0 %;-;-;-;-;-;-;-;-;1.00;-;0.13;19.00;63 %;-;-;1.00;100 %;3.00;33 %;1.00;0 %;-;-;3.00;100 %;7.00;57 %;7.00;3.00;2.00;2.00;1.00;-;7.00;29 %;2.00;0 %;5.00;40 %;-;-;2.00;50 %;1.00;100 %;-;-;1.00;3.00;1;-;-;1.00;33.00;18.00;55 %;0 %;1.00;-;-;-;0.13;-;0.00;0.57;0.46;0.11;-;-;12.00;-;1.00;1.00;-;-;3.00;4.00;2.00;-;2.00;-;1.00;1.00;-
Вячеслав Подберёзкин;СКА-Хабаровск;224;49;П ЛЦ;-;-;1.00;-;0 %;1.00;1.00;1.00;-;-;-;-;-;1.00;-;0.09;29.00;100 %;-;-;-;-;2.00;100 %;-;-;-;-;-;-;-;-;1.00;-;-;3.00;-;-;9.00;56 %;9.00;56 %;-;-;1.00;100 %;-;-;-;-;4.00;50 %;2.00;5.00;1;-;-;1.00;46.00;41.00;89 %;0 %;1.00;-;-;-;0.09;-;0.00;2.6;0.37;1.69;-;-;29.00;-;-;2.00;-;-;-;-;5.00;5.00;-;1.00;-;-;2.00
Андрей Евдокимов;Сокол Саратов;220;48;З Ц;-;-;1.00;-;0 %;1.00;1.00;-;-;-;-;-;-;1.00;1.00;0.21;52.00;94 %;-;-;-;-;3.00;33 %;-;-;-;-;-;-;-;-;-;-;1.00;12.00;2.00;-;11.00;82 %;10.00;80 %;1.00;100 %;8.00;88 %;-;-;-;-;-;-;7.00;10.00;1;-;-;1.00;82.00;76.00;93 %;100 %;-;-;-;-;0.21;-;0.00;1.25;0.98;0.27;0.28;0.14;49.00;-;-;1.00;-;-;-;-;9.00;8.00;1.00;7.00;-;-;-
Сослан Качмазов;Алания Владикавказ;180;47;ЗП Л;-;-;-;-;-;-;1.00;-;-;-;-;-;-;-;-;-;21.00;71 %;1.00;0 %;-;-;3.00;33 %;-;-;-;-;2.00;100 %;1.00;100 %;2.00;-;-;2.00;-;-;6.00;50 %;4.00;75 %;2.00;0 %;3.00;33 %;1.00;0 %;1.00;0 %;1.00;100 %;2.00;3.00;1;1.00;1.00;-;32.00;23.00;72 %;-;-;-;-;-;-;-;-;0.13;0.65;-0.52;0.03;0.03;15.00;-;-;1.00;-;-;2.00;1.00;3.00;3.00;-;1.00;-;-;1.00
Александр Коротков;Арсенал Тула;242;47;З П;1.00;-;1.00;1.00;100 %;1.00;-;-;-;-;-;-;-;1.00;1.00;0.09;27.00;89 %;1.00;100 %;-;-;2.00;100 %;-;-;-;-;1.00;0 %;-;-;3.00;-;-;4.00;-;-;3.00;33 %;1.00;100 %;2.00;0 %;-;-;1.00;0 %;1.00;0 %;1.00;100 %;6.00;2.00;1;1.00;1.00;-;39.00;34.00;87 %;100 %;-;-;-;-;0.09;0.09;11.11;1.2;0.13;0.89;0.02;0.02;24.00;1.00;-;2.00;-;-;-;-;1.00;1.00;-;-;-;-;1.00
Александр Ставпец;Шинник;188;47;АП Л;-;-;-;-;-;-;2.00;1.00;-;-;-;-;1.00;-;-;-;13.00;69 %;-;-;1.00;0 %;3.00;33 %;-;-;-;-;-;-;2.00;100 %;4.00;-;-;1.00;-;2.00;11.00;36 %;6.00;50 %;5.00;20 %;2.00;0 %;1.00;100 %;-;-;3.00;67 %;2.00;3.00;1;1.00;1.00;-;31.00;20.00;65 %;-;-;-;-;0.03;-;-;-;0.13;1.2;-0.89;-;-;9.00;-;-;1.00;-;-;-;2.00;4.00;3.00;1.00;-;1.00;-;2.00
Ибрагим Цаллагов;Алания Владикавказ;190;47;ЗП ЛЦ;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;28.00;86 %;-;-;-;-;7.00;57 %;1.00;100 %;-;-;2.00;0 %;2.00;100 %;4.00;1.00;-;2.00;1.00;1.00;4.00;75 %;2.00;100 %;2.00;50 %;1.00;0 %;-;-;-;-;2.00;100 %;2.00;-;1;1.00;1.00;-;35.00;30.00;86 %;-;-;-;-;0.03;-;-;-;0.13;0.65;-0.52;-;-;24.00;-;-;4.00;1.00;-;-;2.00;3.00;2.00;1.00;-;-;-;2.00
Кирилл Никитин;СКА-Хабаровск;181;46;АП Л;-;-;-;-;-;-;1.00;-;-;-;-;-;-;-;-;-;7.00;86 %;-;-;-;-;1.00;100 %;-;-;-;-;1.00;100 %;-;-;3.00;2.00;-;1.00;-;-;6.00;33 %;2.00;50 %;4.00;25 %;1.00;100 %;1.00;0 %;-;-;1.00;100 %;-;3.00;1;1.00;1.00;-;17.00;12.00;71 %;-;-;-;-;-;-;-;-;0.53;0.16;0.37;-;-;6.00;-;-;1.00;-;-;1.00;-;2.00;1.00;1.00;1.00;-;-;1.00
Владислав Микушин;Ленинградец;198;46;З ПЦ;-;-;-;-;-;-;1.00;-;-;-;-;-;-;-;-;-;18.00;72 %;-;-;-;-;9.00;44 %;3.00;67 %;1.00;100 %;9.00;56 %;-;-;4.00;1.00;1.00;4.00;-;-;9.00;78 %;8.00;75 %;1.00;100 %;4.00;100 %;-;-;-;-;1.00;0 %;3.00;2.00;1;1.00;1.00;-;33.00;25.00;76 %;-;-;-;-;-;-;-;-;0.07;0.84;-0.77;-;-;13.00;-;-;4.00;2.00;1.00;5.00;-;7.00;6.00;1.00;4.00;-;-;-
Евгений Татаринов;Тюмень;171;46;Ф ЛЦ;-;-;1.00;-;0 %;-;2.00;1.00;-;-;1.00;1.00;-;2.00;2.00;0.20;4.00;100 %;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9.00;22 %;3.00;33 %;6.00;17 %;7.00;29 %;-;-;-;-;-;-;-;1.00;1;1.00;-;-;16.00;9.00;56 %;100 %;-;-;-;-;0.10;-;0.00;0.25;0.44;-0.19;-;-;4.00;-;-;-;-;-;-;-;2.00;1.00;1.00;2.00;-;-;-
Владислав Галкин;ФК Акрон Тольятти;174;45;АП П;-;-;-;-;-;-;2.00;-;-;-;1.00;1.00;-;-;-;-;15.00;73 %;-;-;-;-;1.00;0 %;1.00;100 %;-;-;-;-;2.00;50 %;5.00;2.00;-;1.00;-;-;11.00;36 %;3.00;67 %;8.00;25 %;2.00;0 %;-;-;-;-;2.00;50 %;-;1.00;1;1.00;-;-;27.00;16.00;59 %;-;-;-;-;0.22;-;-;-;0.42;1.1;-0.59;-;-;11.00;-;-;-;1.00;-;-;1.00;4.00;2.00;2.00;-;-;-;1.00
Данил Казанцев;Сокол Саратов;172;45;ЗП ПЦ;-;-;-;-;-;-;2.00;-;1.00;1.00;-;-;-;1.00;-;0.12;21.00;76 %;1.00;0 %;-;-;6.00;50 %;1.00;0 %;-;-;3.00;33 %;-;-;4.00;2.00;-;2.00;-;-;8.00;50 %;6.00;50 %;2.00;50 %;1.00;100 %;1.00;0 %;-;-;2.00;50 %;3.00;6.00;1;1.00;1.00;-;39.00;29.00;74 %;0 %;-;1.00;-;-;0.12;-;0.00;1.33;1.17;0.16;-;-;16.00;-;-;3.00;-;-;1.00;-;4.00;3.00;1.00;1.00;-;-;1.00
Никола Кумбурович;Черноморец;215;40;З ПЦ;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;12.00;67 %;-;-;-;-;9.00;67 %;2.00;50 %;-;-;4.00;50 %;-;-;1.00;-;-;2.00;-;-;7.00;86 %;6.00;100 %;1.00;0 %;6.00;83 %;-;-;-;-;-;-;5.00;3.00;1;-;-;1.00;29.00;24.00;83 %;-;-;-;-;-;-;-;-;0.34;0.69;-0.35;-;-;8.00;-;-;6.00;1.00;-;2.00;-;6.00;6.00;-;5.00;-;-;-
Илья Мосейчук;Кубань Краснодар;218;40;П П;-;-;-;-;-;2.00;1.00;-;-;-;-;-;-;2.00;1.00;0.04;27.00;70 %;2.00;100 %;6.00;17 %;5.00;40 %;1.00;0 %;-;-;1.00;100 %;6.00;33 %;4.00;-;1.00;2.00;2.00;1.00;9.00;44 %;1.00;100 %;8.00;38 %;1.00;100 %;2.00;100 %;2.00;100 %;1.00;100 %;2.00;4.00;1;-;-;1.00;46.00;31.00;67 %;50 %;1.00;-;-;0.77;0.02;-;0.00;1.18;-;1.18;-;-;19.00;2.00;1.00;2.00;-;-;1.00;2.00;4.00;1.00;3.00;1.00;2.00;2.00;1.00
Богдан Рейхмен;Кубань Краснодар;190;40;ЗП ЛЦ;-;-;1.00;-;0 %;1.00;-;-;-;-;-;-;-;1.00;-;0.22;23.00;96 %;-;-;-;-;3.00;67 %;-;-;-;-;3.00;67 %;1.00;100 %;1.00;-;-;1.00;-;3.00;4.00;25 %;2.00;50 %;2.00;0 %;-;-;1.00;0 %;1.00;0 %;-;-;1.00;5.00;1;-;-;1.00;37.00;32.00;86 %;0 %;1.00;-;-;-;0.22;-;0.00;1.18;-;1.18;-;-;22.00;-;-;2.00;-;-;2.00;1.00;1.00;1.00;-;-;-;-;-
Дмитрий Барков;Арсенал Тула;179;39;Ф Ц;-;-;-;-;-;-;-;2.00;-;-;-;-;-;-;-;-;17.00;82 %;-;-;-;-;3.00;67 %;-;-;-;-;1.00;100 %;1.00;100 %;3.00;-;-;1.00;1.00;1.00;15.00;73 %;6.00;83 %;9.00;67 %;7.00;57 %;-;-;-;-;2.00;50 %;-;1.00;1;-;-;1.00;34.00;27.00;79 %;-;-;-;-;0.06;-;-;-;0.65;-;0.65;-;-;14.00;-;-;2.00;-;-;1.00;1.00;11.00;5.00;6.00;4.00;-;-;1.00
Данила Сухомлинов;Шинник;189;39;АП Л;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;10.00;100 %;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3.00;-;-;-;-;-;13.00;38 %;5.00;0 %;8.00;63 %;-;-;5.00;40 %;2.00;0 %;1.00;0 %;-;3.00;1;-;-;1.00;26.00;18.00;69 %;-;-;-;-;-;-;-;-;-;0.53;-0.53;-;-;10.00;-;-;-;-;-;-;-;5.00;-;5.00;-;2.00;-;-
Григорий Борисенко;КамАЗ Набережные Челны;167;38;П П;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11.00;73 %;-;-;1.00;100 %;2.00;50 %;1.00;100 %;-;-;-;-;2.00;50 %;4.00;1.00;3.00;-;-;-;9.00;33 %;1.00;0 %;8.00;38 %;5.00;40 %;1.00;0 %;-;-;-;-;-;1.00;1;-;-;1.00;24.00;12.00;50 %;-;-;-;-;-;-;-;-;0.31;0.18;0.13;-;-;8.00;-;1.00;1.00;1.00;-;-;1.00;3.00;-;3.00;2.00;-;-;-
Кирилл Панченко;Химки;205;37;П Л;1.00;-;1.00;1.00;100 %;-;1.00;-;-;-;-;-;-;2.00;1.00;0.28;7.00;100 %;-;-;-;-;1.00;100 %;-;-;-;-;1.00;100 %;1.00;100 %;-;-;-;-;-;-;1.00;0 %;1.00;0 %;-;-;-;-;-;-;-;-;1.00;0 %;1.00;-;1;-;-;1.00;11.00;9.00;82 %;50 %;-;1.00;-;0.01;0.14;0.28;3.57;0.35;1.89;-1.54;-;-;7.00;-;-;1.00;-;-;1.00;1.00;-;-;-;-;-;-;-
Александр Руденко;Химки;188;37;Ф ПЦ;-;1.00;-;-;-;1.00;-;-;-;-;-;-;-;-;-;-;9.00;89 %;1.00;100 %;-;-;-;-;-;-;-;-;-;-;3.00;67 %;5.00;-;2.00;1.00;-;-;10.00;50 %;2.00;50 %;8.00;50 %;1.00;100 %;2.00;100 %;2.00;100 %;1.00;0 %;-;2.00;1;-;-;1.00;23.00;15.00;65 %;-;-;-;-;0.28;-;-;-;0.35;1.89;-1.54;-;-;8.00;1.00;-;-;-;-;-;2.00;5.00;1.00;4.00;1.00;2.00;2.00;-
Стефан Мелентиевич;Химки;152;37;ЗП ЛЦ;-;-;-;-;-;-;2.00;-;1.00;1.00;1.00;-;-;-;-;-;4.00;50 %;-;-;-;-;2.00;50 %;-;-;-;-;1.00;0 %;1.00;0 %;4.00;2.00;-;-;-;-;7.00;43 %;4.00;50 %;3.00;33 %;2.00;50 %;2.00;50 %;-;-;3.00;33 %;1.00;3.00;1;-;-;1.00;16.00;10.00;63 %;-;-;-;-;-;-;-;-;0.35;1.89;-1.54;-;-;2.00;-;-;1.00;-;-;-;-;3.00;2.00;1.00;1.00;1.00;-;1.00
Данила Емельянов;Нефтехимик Нижнекамск;192;36;ЗП ПЦ;-;-;-;-;-;-;1.00;1.00;-;-;-;-;-;-;-;-;7.00;43 %;-;-;1.00;0 %;3.00;33 %;-;-;-;-;-;-;1.00;0 %;1.00;-;-;-;-;-;4.00;50 %;4.00;50 %;-;-;2.00;50 %;-;-;-;-;1.00;100 %;6.00;3.00;1;-;-;1.00;21.00;15.00;71 %;-;-;-;-;-;-;-;-;0.18;0.17;0.01;-;-;3.00;-;-;1.00;-;-;-;-;2.00;2.00;-;1.00;-;-;1.00
Михаил Костюков;Динамо Махачкала;207;36;Ф ПЦ;-;1.00;-;-;-;2.00;1.00;1.00;-;1.00;-;-;-;-;-;-;11.00;91 %;1.00;100 %;-;-;1.00;100 %;-;-;-;-;1.00;100 %;-;-;3.00;-;-;-;-;-;7.00;29 %;1.00;0 %;6.00;33 %;-;-;3.00;67 %;1.00;0 %;1.00;0 %;-;4.00;1;-;-;1.00;22.00;16.00;73 %;-;-;-;-;0.24;-;-;-;0.24;0.96;-0.72;-;-;10.00;1.00;-;1.00;-;-;1.00;-;2.00;-;2.00;-;2.00;-;-
Кирилл Морозов;Нефтехимик Нижнекамск;179;36;ЗП ЛЦ;-;-;-;-;-;-;1.00;-;-;-;-;-;-;1.00;-;0.04;11.00;82 %;-;-;-;-;1.00;100 %;-;-;-;-;1.00;100 %;-;-;2.00;-;-;1.00;-;-;6.00;33 %;5.00;40 %;1.00;0 %;1.00;0 %;-;-;-;-;2.00;50 %;2.00;1.00;1;-;-;1.00;21.00;14.00;67 %;0 %;1.00;-;-;-;0.04;-;0.00;0.18;0.17;0.01;0.05;0.05;9.00;-;-;1.00;-;-;1.00;-;2.00;2.00;-;-;-;-;1.00
Матвей Першин;Нефтехимик Нижнекамск;165;36;Ф ПЦ;-;-;-;-;-;-;-;-;-;-;-;-;2.00;-;-;-;3.00;67 %;-;-;-;-;1.00;0 %;-;-;-;-;-;-;-;-;5.00;-;-;-;-;-;14.00;7 %;4.00;0 %;10.00;10 %;6.00;0 %;-;-;-;-;-;-;-;-;1;-;-;1.00;17.00;3.00;18 %;-;-;-;-;-;-;-;-;0.18;0.17;0.01;-;-;2.00;-;-;-;-;-;-;-;1.00;-;1.00;-;-;-;-
Илья Грузнов;Кубань Краснодар;159;34;Ф ПЦ;-;-;-;-;-;-;1.00;-;-;-;-;-;-;-;-;-;5.00;80 %;-;-;1.00;0 %;1.00;0 %;-;-;-;-;-;-;1.00;0 %;4.00;1.00;-;2.00;1.00;-;6.00;17 %;1.00;100 %;5.00;0 %;4.00;0 %;-;-;-;-;-;-;1.00;1.00;1;-;-;1.00;13.00;7.00;54 %;-;-;-;-;-;-;-;-;1.14;-;1.14;-;-;4.00;-;-;-;-;-;-;-;1.00;1.00;-;-;-;-;-
Альберт Шарипов;Кубань Краснодар;197;34;ЗП ПЦ;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;43.00;88 %;-;-;1.00;0 %;7.00;57 %;4.00;100 %;1.00;100 %;2.00;100 %;1.00;0 %;2.00;-;1.00;3.00;2.00;4.00;5.00;60 %;2.00;50 %;3.00;67 %;2.00;50 %;-;-;-;-;1.00;100 %;1.00;6.00;1;-;-;1.00;60.00;52.00;87 %;-;-;-;-;0.15;-;-;-;1.14;-;1.14;-;-;38.00;-;-;4.00;4.00;1.00;2.00;-;3.00;1.00;2.00;1.00;-;-;1.00
Данила Ежков;Сокол Саратов;155;32;Ф ПЦ;-;-;-;-;-;-;1.00;-;-;-;-;-;-;-;-;-;7.00;86 %;-;-;-;-;1.00;100 %;-;-;-;-;1.00;0 %;1.00;100 %;2.00;1.00;1.00;-;-;-;5.00;20 %;-;-;5.00;20 %;2.00;50 %;1.00;0 %;-;-;-;-;-;-;1;-;-;1.00;13.00;7.00;54 %;-;-;-;-;-;-;-;-;0.69;0.26;0.43;-;-;6.00;-;-;1.00;-;-;-;1.00;1.00;-;1.00;1.00;-;-;-
