Игрок;Команда;Index;Минут на поле;Позиция;Голы;Передачи голевые;Голевые моменты;Голевые моменты удачные;Голевые моменты удачные. %;Голевые моменты создал;Фолы;Фолы на игроке;Голевые ошибки;Грубые ошибки;Желтые карточки;Красные карточки;Офсайды;Удары;Удары в створ;xG (ожидаемые голы);Передачи;Передачи точные. %;Передачи ключевые;Передачи ключевые точные. %;Навесы;Навесы точные. %;Передачи прогрессивные;Передачи прогрессивные точные. %;Передачи длинные;Передачи длинные точные. %;Передачи сверхдлинные;Передачи сверхдлинные точные. %;Передачи вперед в финальную треть;Передачи вперед в финальную треть точные. %;Передачи в штрафную;Передачи в штрафную точные. %;Потери;Потери мяча на своей половине;Обработки мяча неудачные;Овладевания мячом;Овладевания мячом на половине поля соперника;Ведения мяча;Единоборства;Единоборства удачные. %;Единоборства в обороне;Единоборства в обороне удачные. %;Единоборства в атаке;Единоборства в атаке удачные. %;Единоборства вверху;Единоборства вверху удачные. %;Обводки;Обводки удачные. %;Обводки в финальной трети поля;Обводки в финальной трети поля удачные. %;Отборы;Отборы удачные. %;Перехваты;Подборы;Матчей сыграно;Появление в стартовом составе;Был заменен;Вышел на замену;ТТД;ТТД удачные;ТТД удачные. %;Удары точные. %;Удары мимо;Удары перехваченные;Удары в штангу / перекладину;xA (ожидаемые передачи);xGPS (xG на удар);xGPG (xG на гол);xGC (конверсия xG);xGT (xG при игроке на поле);xGOPP (xG соперника при игроке на поле);NxG (чистый xG. разница xGT - xGOPP);xGD (оборонительный xG);xGDPS (оборонительный xG на удар);Передачи точные;Передачи ключевые точные;Навесы точные;Передачи прогрессивные точные;Передачи длинные точные;Передачи сверхдлинные точные;Передачи вперед в финальную треть точные;Передачи в штрафную точные;Единоборства удачные;Единоборства в обороне удачные;Единоборства в атаке удачные;Единоборства вверху удачные;Обводки удачные;Обводки в финальной трети поля удачные;Отборы удачные
Никита Панамарев;Черноморец;171;62;П П;-;-;1.00;-;0 %;-;1.00;-;-;-;-;-;-;-;-;-;19.00;63 %;-;-;4.00;0 %;1.00;0 %;3.00;33 %;-;-;-;-;4.00;50 %;4.00;1.00;2.00;2.00;-;-;6.00;17 %;3.00;33 %;3.00;0 %;2.00;0 %;-;-;-;-;-;-;4.00;1.00;1;1.00;1.00;-;32.00;18.00;56 %;-;-;-;-;-;-;-;-;0.69;2.4;-1.35;-;-;12.00;-;-;-;1.00;-;-;2.00;1.00;1.00;-;-;-;-;-
Владислав Руденко;Черноморец;182;62;Ф Ц;-;-;1.00;-;0 %;1.00;1.00;-;-;-;1.00;-;-;1.00;-;0.45;11.00;55 %;-;-;-;-;2.00;0 %;-;-;-;-;-;-;1.00;0 %;7.00;1.00;2.00;-;-;2.00;15.00;33 %;-;-;15.00;33 %;8.00;38 %;2.00;50 %;2.00;50 %;-;-;-;2.00;1;1.00;1.00;-;33.00;15.00;45 %;0 %;-;-;1.00;-;0.45;-;0.00;0.69;2.4;-1.35;-;-;6.00;-;-;-;-;-;-;-;5.00;-;5.00;3.00;1.00;1.00;-
Солтмурад Бакаев;Родина Москва;225;61;П П;-;-;-;-;-;-;1.00;-;-;-;-;-;-;1.00;-;0.04;19.00;47 %;1.00;0 %;4.00;25 %;6.00;67 %;1.00;0 %;-;-;1.00;100 %;7.00;29 %;9.00;2.00;2.00;3.00;2.00;2.00;12.00;67 %;5.00;60 %;7.00;71 %;2.00;100 %;3.00;67 %;3.00;67 %;2.00;100 %;5.00;4.00;1;1.00;1.00;-;46.00;29.00;63 %;0 %;1.00;-;-;0.20;0.04;-;0.00;0.54;0.88;-0.34;-;-;9.00;-;1.00;4.00;-;-;1.00;2.00;8.00;3.00;5.00;2.00;2.00;2.00;2.00
Артём Кулишев;Химки;208;61;АП ЛЦ;-;-;-;-;-;-;1.00;-;-;-;-;-;-;-;-;-;13.00;69 %;1.00;0 %;1.00;0 %;3.00;67 %;-;-;-;-;3.00;100 %;1.00;0 %;5.00;-;-;2.00;1.00;-;5.00;20 %;1.00;0 %;4.00;25 %;4.00;25 %;-;-;-;-;1.00;0 %;3.00;3.00;1;1.00;1.00;-;24.00;16.00;67 %;-;-;-;-;-;-;-;-;0.25;0.09;0.16;-;-;9.00;-;-;2.00;-;-;3.00;-;1.00;-;1.00;1.00;-;-;-
Бутта Магомедов;Химки;214;61;АП ПЦ;-;1.00;-;-;-;1.00;-;-;-;-;-;-;-;1.00;1.00;0.02;24.00;67 %;-;-;2.00;50 %;3.00;67 %;1.00;100 %;-;-;2.00;50 %;4.00;75 %;6.00;2.00;1.00;2.00;-;-;10.00;40 %;6.00;33 %;4.00;50 %;3.00;33 %;-;-;-;-;-;-;3.00;6.00;1;1.00;1.00;-;47.00;32.00;68 %;100 %;-;-;-;0.03;0.02;-;0.00;0.25;0.09;0.16;-;-;16.00;-;1.00;2.00;1.00;-;1.00;3.00;4.00;2.00;2.00;1.00;-;-;-
Александр Руденко;Химки;247;61;Ф Ц;1.00;-;3.00;1.00;33 %;1.00;2.00;1.00;-;-;-;-;-;3.00;2.00;0.20;13.00;62 %;-;-;1.00;0 %;-;-;-;-;-;-;-;-;2.00;0 %;7.00;1.00;1.00;-;-;1.00;18.00;33 %;2.00;50 %;16.00;31 %;5.00;20 %;6.00;33 %;6.00;33 %;1.00;0 %;2.00;1.00;1;1.00;1.00;-;39.00;20.00;51 %;67 %;1.00;-;-;-;0.07;0.20;5.00;0.25;0.09;0.16;-;-;8.00;-;-;-;-;-;-;-;6.00;1.00;5.00;1.00;2.00;2.00;-
Никита Балахонцев;Тюмень;236;58;АП Ц;-;1.00;-;-;-;1.00;2.00;2.00;-;-;-;-;-;1.00;-;0.03;15.00;73 %;1.00;0 %;-;-;4.00;50 %;1.00;0 %;-;-;4.00;25 %;1.00;0 %;6.00;-;1.00;1.00;1.00;1.00;10.00;60 %;1.00;0 %;9.00;67 %;4.00;50 %;2.00;100 %;2.00;100 %;-;-;-;3.00;1;1.00;1.00;-;31.00;21.00;68 %;0 %;1.00;-;-;0.17;0.03;-;0.00;0.46;0.64;-0.18;0.03;0.03;11.00;-;-;2.00;-;-;1.00;-;6.00;-;6.00;2.00;2.00;2.00;-
Евгений Болотов;Тюмень;178;58;ЗП ПЦ;-;-;-;-;-;-;2.00;-;-;-;-;-;-;-;-;-;19.00;74 %;-;-;-;-;6.00;50 %;1.00;0 %;1.00;0 %;4.00;25 %;-;-;5.00;-;1.00;2.00;-;-;7.00;14 %;5.00;20 %;2.00;0 %;2.00;0 %;-;-;-;-;1.00;0 %;8.00;2.00;1;1.00;1.00;-;37.00;25.00;68 %;-;-;-;-;-;-;-;-;0.46;0.64;-0.18;-;-;14.00;-;-;3.00;-;-;1.00;-;1.00;1.00;-;-;-;-;-
Дмитрий Бегун;СКА-Хабаровск;247;56;ЗЛ;-;-;-;-;-;-;1.00;-;-;-;-;-;-;2.00;-;0.06;43.00;86 %;-;-;2.00;0 %;5.00;80 %;2.00;0 %;1.00;0 %;3.00;67 %;1.00;0 %;5.00;2.00;-;4.00;1.00;5.00;9.00;78 %;7.00;86 %;2.00;50 %;1.00;0 %;-;-;-;-;5.00;100 %;5.00;6.00;1;1.00;1.00;-;70.00;60.00;86 %;0 %;1.00;1.00;-;0.06;0.03;-;0.00;2.10;0.49;1.61;-;-;37.00;-;-;4.00;-;-;2.00;-;7.00;6.00;1.00;-;-;-;5.00
Данила Сухомлинов;Шинник;201;51;АП Л;-;-;-;-;-;1.00;-;3.00;-;-;-;-;-;-;-;-;22.00;68 %;2.00;50 %;1.00;0 %;6.00;33 %;1.00;0 %;1.00;0 %;4.00;50 %;3.00;0 %;9.00;1.00;2.00;-;-;1.00;21.00;57 %;6.00;50 %;15.00;60 %;5.00;20 %;4.00;50 %;2.00;50 %;3.00;33 %;2.00;1.00;1;-;-;1.00;49.00;31.00;63 %;-;-;-;-;0.44;-;-;-;0.60;1.58;-0.98;-;-;15.00;1.00;-;2.00;-;-;2.00;-;12.00;3.00;9.00;1.00;2.00;1.00;1.00
Илья Зуев;ФК Волгарь;189;51;З ПЦ;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;18.00;83 %;-;-;-;-;10.00;80 %;3.00;67 %;-;-;7.00;86 %;1.00;0 %;2.00;-;-;-;-;2.00;2.00;50 %;1.00;0 %;1.00;100 %;-;-;-;-;-;-;1.00;0 %;2.00;1.00;1;-;-;1.00;25.00;21.00;84 %;-;-;-;-;-;-;-;-;0.77;0.37;0.40;-;-;15.00;-;-;8.00;2.00;-;6.00;-;1.00;-;1.00;-;-;-;-
Уэсли Ната Вачхолз;Родина Москва;251;50;ЗП ПЦ;-;1.00;-;-;-;1.00;-;2.00;-;1.00;-;-;-;-;-;-;20.00;95 %;1.00;100 %;-;-;3.00;100 %;1.00;100 %;-;-;1.00;100 %;1.00;100 %;-;-;-;4.00;1.00;1.00;13.00;62 %;4.00;50 %;9.00;67 %;5.00;60 %;5.00;60 %;2.00;50 %;3.00;67 %;7.00;3.00;1;-;-;1.00;44.00;38.00;86 %;-;-;-;-;0.29;-;-;-;0.91;0.67;0.24;0.08;0.08;19.00;1.00;-;3.00;1.00;-;1.00;1.00;8.00;2.00;6.00;3.00;3.00;1.00;2.00
Дмитрий Барков;Арсенал Тула;175;49;АП П;-;-;-;-;-;-;3.00;3.00;-;-;1.00;-;-;-;-;-;15.00;53 %;-;-;1.00;0 %;4.00;50 %;1.00;0 %;-;-;4.00;50 %;1.00;0 %;8.00;2.00;-;-;-;3.00;17.00;47 %;1.00;0 %;16.00;50 %;10.00;50 %;-;-;-;-;-;-;2.00;-;1;-;-;1.00;37.00;21.00;57 %;-;-;-;-;-;-;-;-;0.10;0.80;-0.70;-;-;8.00;-;-;2.00;-;-;2.00;-;8.00;-;8.00;5.00;-;-;-
Нури Абдоков;Кубань Краснодар;205;48;АП Ц;-;-;1.00;-;0 %;1.00;-;-;-;-;-;-;-;1.00;-;0.10;28.00;75 %;2.00;50 %;2.00;0 %;5.00;80 %;-;-;-;-;3.00;100 %;6.00;67 %;7.00;1.00;1.00;1.00;-;5.00;8.00;50 %;2.00;100 %;6.00;33 %;1.00;0 %;2.00;100 %;1.00;100 %;2.00;100 %;-;1.00;1;-;-;1.00;44.00;31.00;70 %;0 %;1.00;-;-;0.23;0.10;-;0.00;0.48;0.70;-0.22;-;-;21.00;1.00;-;4.00;-;-;3.00;4.00;4.00;2.00;2.00;-;2.00;1.00;2.00
Марат Бокоев;ФК Акрон Тольятти;222;48;ЗЛ;-;-;-;-;-;-;1.00;2.00;-;-;1.00;-;-;-;-;-;27.00;81 %;1.00;0 %;1.00;0 %;10.00;80 %;4.00;75 %;-;-;8.00;100 %;5.00;60 %;3.00;-;-;5.00;-;-;6.00;67 %;5.00;60 %;1.00;100 %;4.00;75 %;1.00;100 %;-;-;-;-;2.00;7.00;1;-;-;1.00;42.00;35.00;83 %;-;-;-;-;-;-;-;-;0.26;0.19;0.07;-;-;22.00;-;-;8.00;3.00;-;8.00;3.00;4.00;3.00;1.00;3.00;1.00;-;-
Кирилл Данилин;ФК Акрон Тольятти;200;48;П П;-;-;-;-;-;-;2.00;1.00;-;-;-;-;-;1.00;-;0.02;22.00;64 %;1.00;0 %;1.00;0 %;1.00;100 %;2.00;50 %;-;-;2.00;50 %;6.00;17 %;9.00;-;-;2.00;2.00;1.00;12.00;42 %;2.00;50 %;10.00;40 %;1.00;0 %;8.00;50 %;2.00;50 %;1.00;100 %;2.00;2.00;1;-;-;1.00;40.00;24.00;60 %;0 %;-;1.00;-;0.05;0.02;-;0.00;0.26;0.19;0.07;-;-;14.00;-;-;1.00;1.00;-;1.00;1.00;5.00;1.00;4.00;-;4.00;1.00;1.00
Олег Дмитриев;Родина Москва;210;48;ЗП ЛЦ;-;-;-;-;-;-;1.00;1.00;-;-;-;-;-;-;-;-;24.00;92 %;-;-;1.00;0 %;4.00;100 %;1.00;100 %;-;-;1.00;100 %;2.00;50 %;1.00;-;-;3.00;1.00;1.00;3.00;33 %;2.00;50 %;1.00;0 %;2.00;0 %;-;-;-;-;1.00;100 %;6.00;6.00;1;1.00;1.00;-;40.00;36.00;90 %;-;-;-;-;0.15;-;-;-;0.54;0.71;-0.17;-;-;22.00;-;-;4.00;1.00;-;1.00;1.00;1.00;1.00;-;-;-;-;1.00
Абу-Сад Элударушев;ФК Акрон Тольятти;171;48;Ф ЛЦ;-;-;-;-;-;-;2.00;-;-;-;1.00;-;-;1.00;-;0.03;19.00;68 %;-;-;1.00;100 %;2.00;50 %;-;-;-;-;1.00;0 %;3.00;67 %;4.00;1.00;1.00;-;-;1.00;10.00;40 %;2.00;50 %;8.00;38 %;5.00;20 %;4.00;75 %;3.00;67 %;-;-;-;4.00;1;-;-;1.00;36.00;22.00;61 %;0 %;1.00;-;-;0.11;0.03;-;0.00;0.26;0.19;0.07;-;-;13.00;-;1.00;1.00;-;-;-;2.00;4.00;1.00;3.00;1.00;3.00;2.00;-
Иван Темников;Кубань Краснодар;216;48;З П;-;-;1.00;-;0 %;-;-;1.00;-;-;-;-;-;2.00;2.00;0.17;52.00;81 %;-;-;4.00;0 %;8.00;50 %;2.00;50 %;1.00;0 %;6.00;50 %;4.00;25 %;7.00;1.00;-;3.00;1.00;3.00;10.00;70 %;5.00;60 %;5.00;80 %;1.00;100 %;3.00;100 %;1.00;100 %;2.00;100 %;3.00;3.00;1;-;-;1.00;73.00;60.00;82 %;100 %;-;-;-;-;0.09;-;0.00;0.48;0.70;-0.22;-;-;42.00;-;-;4.00;1.00;-;3.00;1.00;7.00;3.00;4.00;1.00;3.00;1.00;2.00
Саид Алиев;СКА-Хабаровск;173;46;Ф Ц;-;1.00;-;-;-;1.00;-;1.00;-;-;-;-;2.00;1.00;-;0.19;4.00;50 %;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7.00;1.00;1.00;-;-;-;12.00;33 %;1.00;0 %;11.00;36 %;3.00;0 %;1.00;0 %;1.00;0 %;-;-;-;-;1;1.00;1.00;-;18.00;6.00;33 %;0 %;-;1.00;-;0.06;0.19;-;0.00;2.10;0.47;1.63;-;-;2.00;-;-;-;-;-;-;-;4.00;-;4.00;-;-;-;-
Игорь Безденежных;Кубань Краснодар;175;46;ЗП ЛЦ;-;-;1.00;-;0 %;-;-;1.00;-;-;-;-;-;1.00;-;0.22;33.00;76 %;-;-;-;-;7.00;14 %;2.00;0 %;-;-;8.00;38 %;1.00;0 %;8.00;-;-;3.00;2.00;-;4.00;25 %;2.00;50 %;2.00;0 %;3.00;33 %;-;-;-;-;-;-;5.00;7.00;1;1.00;1.00;-;50.00;38.00;76 %;0 %;1.00;-;-;0.24;0.22;-;0.00;0.47;2.10;-1.63;0.03;0.03;25.00;-;-;1.00;-;-;3.00;-;1.00;1.00;-;1.00;-;-;-
Боян Димоски;ФК Акрон Тольятти;221;46;ЗЛ;-;-;-;-;-;-;-;1.00;-;-;-;-;-;-;-;-;41.00;83 %;-;-;1.00;100 %;10.00;50 %;5.00;80 %;1.00;100 %;5.00;60 %;1.00;100 %;4.00;-;-;3.00;-;3.00;10.00;70 %;7.00;57 %;3.00;100 %;3.00;33 %;2.00;100 %;1.00;100 %;2.00;100 %;5.00;2.00;1;1.00;1.00;-;61.00;51.00;84 %;-;-;-;-;-;-;-;-;0.09;0.09;0.00;-;-;34.00;-;1.00;5.00;4.00;1.00;3.00;1.00;7.00;4.00;3.00;1.00;2.00;1.00;2.00
Владислав Галкин;ФК Акрон Тольятти;174;46;АП П;-;-;-;-;-;-;-;1.00;1.00;1.00;1.00;-;-;-;-;-;24.00;63 %;2.00;0 %;6.00;0 %;5.00;0 %;-;-;-;-;-;-;4.00;0 %;7.00;1.00;-;-;-;-;5.00;40 %;1.00;100 %;4.00;25 %;1.00;100 %;2.00;0 %;1.00;0 %;-;-;-;1.00;1;1.00;1.00;-;30.00;18.00;60 %;-;-;-;-;-;-;-;-;0.09;0.09;0.00;0.01;0.01;15.00;-;-;-;-;-;-;-;2.00;1.00;1.00;1.00;-;-;-
Артур Гилязетдинов;ФК Волгарь;188;46;ЗП П;-;-;-;-;-;-;1.00;-;-;-;-;-;-;-;-;-;9.00;78 %;-;-;1.00;0 %;1.00;0 %;-;-;-;-;1.00;0 %;2.00;50 %;4.00;-;-;-;-;-;6.00;17 %;1.00;100 %;5.00;0 %;1.00;0 %;-;-;-;-;1.00;100 %;4.00;2.00;1;1.00;1.00;-;22.00;15.00;68 %;-;-;-;-;-;-;-;-;1.53;0.69;0.84;0.03;0.03;7.00;-;-;-;-;-;-;1.00;1.00;1.00;-;-;-;-;1.00
Артём Малахов;Шинник;175;46;АП П;-;-;-;-;-;-;-;-;-;-;-;-;-;1.00;-;0.02;7.00;71 %;-;-;-;-;2.00;50 %;1.00;100 %;-;-;1.00;0 %;1.00;100 %;5.00;1.00;1.00;-;-;1.00;8.00;25 %;3.00;33 %;5.00;20 %;3.00;33 %;2.00;0 %;2.00;0 %;1.00;100 %;-;2.00;1;1.00;1.00;-;21.00;11.00;52 %;0 %;-;1.00;-;-;0.02;-;0.00;0.38;0.43;-0.05;0.02;0.02;5.00;-;-;1.00;1.00;-;-;1.00;2.00;1.00;1.00;1.00;-;-;1.00
Евгений Песегов;ФК Акрон Тольятти;174;46;ЗП ПЦ;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;26.00;65 %;-;-;-;-;6.00;67 %;-;-;-;-;4.00;75 %;6.00;33 %;5.00;1.00;-;2.00;-;-;3.00;33 %;2.00;50 %;1.00;0 %;2.00;50 %;-;-;-;-;1.00;0 %;2.00;1.00;1;1.00;1.00;-;32.00;21.00;66 %;-;-;-;-;-;-;-;-;0.09;0.09;0.00;-;-;17.00;-;-;4.00;-;-;3.00;2.00;1.00;1.00;-;1.00;-;-;-
Александр Смирнов;Кубань Краснодар;186;46;ЗЛ;-;-;-;-;-;-;1.00;1.00;-;-;-;-;-;-;-;-;26.00;81 %;-;-;1.00;0 %;5.00;60 %;2.00;0 %;-;-;4.00;50 %;2.00;0 %;2.00;-;-;2.00;-;3.00;5.00;60 %;4.00;75 %;1.00;0 %;-;-;-;-;-;-;3.00;67 %;1.00;5.00;1;1.00;1.00;-;41.00;34.00;83 %;-;-;-;-;-;-;-;-;0.47;2.10;-1.63;-;-;21.00;-;-;3.00;-;-;2.00;-;3.00;3.00;-;-;-;-;2.00
Сергей Ткачёв;Арсенал Тула;211;46;АП П;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;18.00;94 %;-;-;-;-;1.00;100 %;1.00;0 %;-;-;1.00;0 %;2.00;50 %;4.00;-;-;-;-;2.00;14.00;50 %;2.00;0 %;12.00;58 %;4.00;25 %;2.00;100 %;-;-;1.00;0 %;-;2.00;1;1.00;1.00;-;36.00;28.00;78 %;-;-;-;-;-;-;-;-;0.35;0.28;0.07;-;-;17.00;-;-;1.00;-;-;-;1.00;7.00;-;7.00;1.00;2.00;-;-
Андреа Чуканов;Тюмень;191;39;АП Ц;-;-;-;-;-;1.00;2.00;-;-;-;-;-;-;1.00;1.00;0.03;25.00;68 %;-;-;2.00;100 %;4.00;25 %;-;-;-;-;2.00;0 %;5.00;60 %;10.00;1.00;1.00;1.00;-;-;7.00;14 %;2.00;0 %;5.00;20 %;2.00;50 %;1.00;0 %;1.00;0 %;1.00;0 %;1.00;-;1;-;-;1.00;35.00;20.00;57 %;100 %;-;-;-;0.98;0.03;-;0.00;1.55;0.34;1.21;-;-;17.00;-;2.00;1.00;-;-;-;3.00;1.00;-;1.00;1.00;-;-;-
Михаил Петров;Тюмень;200;39;ЗП ЛЦ;-;-;-;-;-;-;1.00;-;-;-;-;-;-;-;-;-;23.00;78 %;-;-;-;-;11.00;73 %;5.00;60 %;2.00;0 %;7.00;57 %;2.00;50 %;5.00;2.00;-;4.00;1.00;2.00;10.00;60 %;5.00;40 %;5.00;80 %;2.00;50 %;2.00;100 %;-;-;2.00;50 %;3.00;7.00;1;-;-;1.00;46.00;37.00;80 %;-;-;-;-;0.03;-;-;-;1.55;0.34;1.21;0.02;0.02;18.00;-;-;8.00;3.00;-;4.00;1.00;6.00;2.00;4.00;1.00;2.00;-;1.00
Даниил Корнюшин;СКА-Хабаровск;196;37;З П;-;-;1.00;-;0 %;-;1.00;-;-;-;-;-;-;1.00;-;0.19;11.00;55 %;-;-;1.00;0 %;3.00;67 %;2.00;50 %;-;-;1.00;100 %;2.00;50 %;5.00;-;-;-;-;-;6.00;33 %;2.00;0 %;4.00;50 %;-;-;-;-;-;-;-;-;1.00;1.00;1;-;-;1.00;20.00;10.00;50 %;0 %;1.00;-;-;-;0.19;-;0.00;0.70;0.46;0.24;-;-;6.00;-;-;2.00;1.00;-;1.00;1.00;2.00;-;2.00;-;-;-;-
Владислав Самко;Родина Москва;241;37;П П;1.00;-;1.00;1.00;100 %;1.00;-;2.00;-;-;-;-;-;2.00;1.00;0.34;13.00;85 %;1.00;100 %;-;-;3.00;100 %;-;-;-;-;-;-;-;-;-;-;-;2.00;-;-;10.00;40 %;6.00;33 %;4.00;50 %;3.00;0 %;2.00;50 %;1.00;100 %;3.00;33 %;2.00;4.00;1;-;-;1.00;31.00;22.00;71 %;50 %;1.00;-;-;0.33;0.17;0.34;2.94;0.91;0.50;0.41;-;-;11.00;1.00;-;3.00;-;-;-;-;4.00;2.00;2.00;-;1.00;1.00;1.00
Артём Делькин;Черноморец;165;35;Ф Ц;-;-;1.00;-;0 %;1.00;1.00;-;-;-;-;-;-;2.00;-;0.31;3.00;67 %;-;-;-;-;1.00;100 %;-;-;-;-;-;-;-;-;4.00;-;-;-;-;-;6.00;17 %;-;-;6.00;17 %;5.00;20 %;-;-;-;-;-;-;1.00;-;1;-;-;1.00;12.00;4.00;33 %;0 %;2.00;-;-;-;0.15;-;0.00;0.37;0.26;0.11;-;-;2.00;-;-;1.00;-;-;-;-;1.00;-;1.00;1.00;-;-;-
Даниил Гурченко;Черноморец;176;35;П П;-;-;1.00;-;0 %;-;3.00;-;-;-;-;-;-;1.00;-;0.05;11.00;73 %;-;-;-;-;-;-;1.00;100 %;-;-;-;-;2.00;50 %;6.00;1.00;-;1.00;-;-;5.00;0 %;1.00;0 %;4.00;0 %;2.00;0 %;-;-;-;-;-;-;1.00;2.00;1;-;-;1.00;20.00;11.00;55 %;0 %;1.00;-;-;-;0.05;-;0.00;0.37;0.26;0.11;-;-;8.00;-;-;-;1.00;-;-;1.00;-;-;-;-;-;-;-
Максим Кутовой;СКА-Хабаровск;184;35;Ф Ц;-;-;2.00;-;0 %;1.00;-;-;-;-;-;-;-;2.00;2.00;0.18;4.00;100 %;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4.00;-;2.00;-;-;1.00;8.00;38 %;2.00;0 %;6.00;50 %;3.00;67 %;1.00;100 %;1.00;100 %;-;-;-;2.00;1;-;1.00;1.00;19.00;12.00;63 %;100 %;-;-;-;-;0.09;-;0.00;0.37;0.25;0.12;-;-;4.00;-;-;-;-;-;-;-;3.00;-;3.00;2.00;1.00;1.00;-
Кирилл Панченко;Химки;173;33;Ф Ц;-;-;-;-;-;-;-;1.00;-;-;-;-;-;-;-;-;7.00;57 %;-;-;2.00;0 %;2.00;100 %;1.00;0 %;-;-;1.00;0 %;-;-;1.00;-;-;-;-;2.00;3.00;33 %;-;-;3.00;33 %;-;-;-;-;-;-;-;-;1.00;1.00;1;-;-;1.00;14.00;9.00;64 %;-;-;-;-;0.03;-;-;-;0.03;0.26;-0.23;-;-;4.00;-;-;2.00;-;-;-;-;1.00;-;1.00;-;-;-;-
Максим Турищев;Родина Москва;200;32;Ф ЛЦ;-;-;1.00;-;0 %;1.00;1.00;2.00;-;-;-;-;-;1.00;1.00;0.22;10.00;80 %;-;-;-;-;3.00;67 %;1.00;100 %;-;-;-;-;1.00;100 %;3.00;1.00;-;-;-;-;10.00;60 %;1.00;0 %;9.00;67 %;2.00;50 %;3.00;100 %;3.00;100 %;1.00;0 %;1.00;-;1;-;-;1.00;22.00;16.00;73 %;100 %;-;-;-;0.26;0.22;-;0.00;0.53;0.50;0.03;-;-;8.00;-;-;2.00;1.00;-;-;1.00;6.00;-;6.00;1.00;3.00;3.00;-
Кирилл Косарев;ФК Волгарь;168;31;Ф ПЦ;-;-;2.00;-;0 %;2.00;1.00;1.00;-;-;-;-;1.00;1.00;-;0.05;9.00;89 %;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5.00;-;-;2.00;1.00;-;9.00;22 %;2.00;50 %;7.00;14 %;7.00;14 %;-;-;-;-;-;-;2.00;3.00;1;-;-;1.00;24.00;15.00;63 %;0 %;1.00;-;-;-;0.05;-;0.00;0.26;0.37;-0.11;-;-;8.00;-;-;-;-;-;-;-;2.00;1.00;1.00;1.00;-;-;-
Михаил Маркин;Ленинградец;181;31;Ф Ц;-;-;1.00;-;0 %;-;1.00;-;-;-;-;-;-;1.00;-;0.22;10.00;70 %;-;-;-;-;2.00;50 %;-;-;-;-;1.00;0 %;1.00;0 %;4.00;1.00;-;-;-;-;11.00;45 %;-;-;11.00;45 %;6.00;67 %;-;-;-;-;-;-;-;2.00;1;-;-;1.00;24.00;14.00;58 %;0 %;1.00;-;-;-;0.22;-;0.00;0.61;0.68;-0.07;-;-;7.00;-;-;1.00;-;-;-;-;5.00;-;5.00;4.00;-;-;-
Кирилл Ушатов;ФК Волгарь;221;31;П ЛЦ;-;-;-;-;-;-;1.00;1.00;-;-;-;-;-;1.00;-;0.02;12.00;58 %;-;-;1.00;0 %;1.00;100 %;-;-;-;-;-;-;1.00;0 %;2.00;1.00;-;3.00;1.00;1.00;7.00;86 %;2.00;50 %;5.00;100 %;-;-;3.00;100 %;1.00;100 %;1.00;100 %;2.00;3.00;1;-;-;1.00;27.00;20.00;74 %;0 %;1.00;-;-;-;0.02;-;0.00;0.26;0.37;-0.11;-;-;7.00;-;-;1.00;-;-;-;-;6.00;1.00;5.00;-;3.00;1.00;1.00
Илья Рубцов;Шинник;178;30;АП П;-;-;1.00;-;0 %;1.00;-;2.00;-;-;-;-;-;1.00;1.00;0.24;7.00;43 %;-;-;-;-;1.00;100 %;-;-;-;-;-;-;-;-;4.00;-;1.00;1.00;1.00;-;5.00;40 %;1.00;100 %;4.00;25 %;4.00;25 %;-;-;-;-;-;-;2.00;4.00;1;-;-;1.00;20.00;12.00;60 %;100 %;-;-;-;-;0.24;-;0.00;0.32;1.40;-1.08;-;-;3.00;-;-;1.00;-;-;-;-;2.00;1.00;1.00;1.00;-;-;-
Александр Ставпец;Шинник;186;30;АП Ц;-;-;-;-;-;-;1.00;-;-;-;1.00;-;-;-;-;-;15.00;80 %;-;-;-;-;6.00;67 %;-;-;-;-;4.00;50 %;1.00;100 %;7.00;2.00;-;1.00;1.00;1.00;10.00;20 %;2.00;50 %;8.00;13 %;3.00;0 %;1.00;0 %;1.00;0 %;1.00;100 %;2.00;2.00;1;-;-;1.00;31.00;20.00;65 %;-;-;-;-;0.06;-;-;-;0.32;1.40;-1.08;-;-;12.00;-;-;4.00;-;-;2.00;1.00;2.00;1.00;1.00;-;-;-;1.00
Никита Бакалюк;Кубань Краснодар;200;29;ЗП ЛЦ;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;14.00;86 %;-;-;-;-;4.00;50 %;-;-;-;-;2.00;0 %;-;-;2.00;-;-;2.00;1.00;-;9.00;67 %;7.00;57 %;2.00;100 %;-;-;1.00;100 %;-;-;2.00;50 %;3.00;2.00;1;-;-;1.00;28.00;23.00;82 %;-;-;-;-;-;-;-;-;0.29;0.51;-0.22;-;-;12.00;-;-;2.00;-;-;-;-;6.00;4.00;2.00;-;1.00;-;1.00
